cohort,start_id,observation_noise_model,noise_parameter_name,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
2026-06-23,11,constant_log_futures,sigma_log_futures,0.683568151012932,6.521215913045797,0.12173351830353585,0.4048154404651503,0.41305735404212907,0.0061023037907795025,0.6929966753805796,18.609010358417525,0.08400565796087157,0.05427711148084271,1.294434992765916,0.0010075057090775435,5719.517520875673,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,9,constant_log_futures,sigma_log_futures,2.0683765532731546,9.793361060849696,0.07817532144474396,0.08699983182198887,0.7402145406253388,0.004407786108861336,0.6930014723406432,18.609097473425315,0.08400588239035843,0.05427725898714095,1.294438426882996,0.0010075055834735975,5719.517520873498,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,7,constant_log_futures,sigma_log_futures,0.3827375932483699,1.5424571156535538,0.11479212600247894,1.221185366528709,0.33063673704638713,0.003481716819869799,0.6930085103144437,18.60905176411542,0.08400627028098773,0.054277332819089946,1.2944336524148128,0.0010075047561132224,5719.517520871,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,1,constant_log_futures,sigma_log_futures,0.35,8.0,0.12593491129236845,0.17048834364591137,0.4871095532740325,0.005873696186907831,0.6929927074527791,18.608964133728442,0.08400556622831623,0.05427712804548695,1.2944337503402266,0.0010075064044462575,5719.517520869347,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,4,constant_log_futures,sigma_log_futures,3.0,25.0,0.12593491129236845,0.389687642619226,0.8524417182295568,0.005873696186907831,0.6930125748306932,18.609049514626136,0.08400622737861925,0.05427745302490124,1.2944354332973576,0.0010075061314625074,5719.517520868996,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,10,constant_log_futures,sigma_log_futures,3.6313873516459405,6.903432857363258,0.10271990480387852,0.3692076504016182,0.7837158838629282,0.0029701302041568603,0.6930119634522911,18.60907887309712,0.0840062921311678,0.05427760288987744,1.2944372269302757,0.0010075044210934977,5719.517520867161,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,3,constant_log_futures,sigma_log_futures,1.5,18.0,0.12593491129236845,0.3166212096281211,0.7306643299110487,0.005873696186907831,0.693000057658639,18.60893691882974,0.08400590393412506,0.05427688690903492,1.2944282314347255,0.0010075060284223205,5719.517520864999,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,2,constant_log_futures,sigma_log_futures,0.75,12.0,0.12593491129236845,0.24355477663701625,0.6088869415925406,0.005873696186907831,0.6930108979764741,18.60912294759227,0.08400623351672251,0.05427748055986765,1.2944445122875865,0.0010075059809733645,5719.517520862835,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,5,constant_log_futures,sigma_log_futures,5.0,35.0,0.12593491129236845,0.4871095532740325,0.974219106548065,0.005873696186907831,0.6930212661945636,18.609044339951158,0.08400673314621751,0.054277715137760946,1.2944362084101968,0.0010075062894705311,5719.517520855506,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,0,constant_log_futures,sigma_log_futures,0.15,4.0,0.12593491129236845,0.12177738831850812,0.36533216495552434,0.005873696186907831,0.6929763273322027,18.6088612946213,0.0840051303311238,0.054275857111908944,1.294419073450826,0.0010075052372406049,5719.517520788475,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,8,constant_log_futures,sigma_log_futures,1.6719627151010144,32.64543130974995,0.14517236133120143,0.18025267777668605,0.28410526224778254,0.005708549411794555,1.6719627151010144,32.64543130974995,0.14517236133120143,0.18025267777668605,0.28410526224778254,0.005708549411794555,4104.46971796448,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2026-06-23,6,constant_log_futures,sigma_log_futures,1.2776977012389195,41.252021781482064,0.14405769098524543,0.06502948324803465,0.7267670305834149,0.0061332816522256875,1.2776977012389195,41.252021781482064,0.14405769098524543,0.06502948324803465,0.7267670305834149,0.006133281652225689,4052.8451475606325,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
