date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,marginal_prediction_variance,standardized_marginal_prediction_error
2023-06-20,IM2307,2023-07-21,6652.2,23929,53015,close,6693.915,False,0.014,,,21.0,0.0860655737704918,0.08663389380879806,False,0.004098360655737705,4,-0.044494766343522146,0.17244196403205184,0.2105645738145957,5.533408242204933e-05,0.028793342090224747,-0.0001282328276037849,-0.04296676936316713,0.17839002856029001,0.2180406353231889,2.8417430271985334e-05,0.001093847772962387,-0.00014298633706215906,0.0008362925291100543,0.0289187228125665,0.9484517278105207,0.2563314375233429,0.08461853463871147,0.08759244194582334,6653.353944409512,6651.651229471547,-0.0009585481370252835,0.002015359170086592,0.548770528453133,-1.1539444095124054,0.001914958400457782,0.046054575515235126
2023-06-20,IM2308,2023-08-18,6633.8,1081,1184,close,6693.915,False,0.014,,,41.0,0.1680327868852459,0.06768662027644422,False,0.004098360655737705,4,-0.044494766343522146,0.17244196403205184,0.2105645738145957,5.533408242204933e-05,0.028793342090224747,-0.0001282328276037849,-0.04296676936316713,0.17839002856029001,0.2180406353231889,2.8417430271985334e-05,0.001093847772962387,-0.00014298633706215906,0.0008362925291100543,0.0289187228125665,0.9026273982418506,0.13417138359663755,0.06559195785033556,0.0677692298367106,6636.135322581632,6633.7079161008505,-8.260956026638622e-05,0.0020946624261086594,0.09208389914965665,-2.3353225816317718,0.0005680032584389326,0.08788983089782608
2023-06-20,IM2309,2023-09-15,6608.0,8876,69015,close,6693.915,False,0.014,,,61.0,0.25,0.06567147420554416,False,0.004098360655737705,4,-0.044494766343522146,0.17244196403205184,0.2105645738145957,5.533408242204933e-05,0.028793342090224747,-0.0001282328276037849,-0.04296676936316713,0.17839002856029001,0.2180406353231889,2.8417430271985334e-05,0.001093847772962387,-0.00014298633706215906,0.0008362925291100543,0.0289187228125665,0.8597563030516702,0.09023190573316156,0.05992248735239287,0.061772897585103764,6617.504154552809,6614.443588169661,0.0038985766204403943,0.00574898685315129,-6.44358816966087,-9.504154552809268,0.0002910791922190757,0.3369657302859062
2023-06-20,IM2312,2023-12-15,6554.4,3807,37447,close,6693.915,False,0.014,,,120.0,0.4918032786885246,0.05682672734667686,False,0.004098360655737705,4,-0.044494766343522146,0.17244196403205184,0.2105645738145957,5.533408242204933e-05,0.028793342090224747,-0.0001282328276037849,-0.04296676936316713,0.17839002856029001,0.2180406353231889,2.8417430271985334e-05,0.001093847772962387,-0.00014298633706215906,0.0008362925291100543,0.0289187228125665,0.748510573513806,0.04586859089908914,0.05722224295393509,0.05863879418851512,6553.125189155287,6548.5614490818825,-0.0018120668418382599,-0.0003955156072582289,5.838550918117107,1.2748108447121922,0.0001184194665459832,-0.03634561948477212
2023-06-21,IM2307,2023-07-21,6525.2,39072,59666,close,6548.407,False,0.014,,,20.0,0.08196721311475409,0.05731256054671919,False,0.004098360655737705,4,-0.04274880902890643,0.1487539948681617,0.1886225619653213,5.417961526596452e-05,0.02871291628647658,-0.00011862710250529588,-0.04545217818288193,0.0658982349594836,0.10306343290266769,2.751779606212841e-05,0.0009911760400809627,-0.00013306622910086246,0.0007525613779413663,0.027432852165631013,0.9508245505585379,0.26793998026404925,0.08182790144341702,0.05705710100790044,6512.101074890315,6525.336634593028,0.0002554595388187461,-0.02451534089669783,-0.13663459302824776,13.098925109684387,0.002085534808277345,-0.536820652119706
2023-06-21,IM2308,2023-08-18,6510.6,1395,1644,close,6548.407,False,0.014,,,40.0,0.16393442622950818,0.04932019614173596,False,0.004098360655737705,4,-0.04274880902890643,0.1487539948681617,0.1886225619653213,5.417961526596452e-05,0.02871291628647658,-0.00011862710250529588,-0.04545217818288193,0.0658982349594836,0.10306343290266769,2.751779606212841e-05,0.0009911760400809627,-0.00013306622910086246,0.0007525613779413663,0.027432852165631013,0.9048466210000776,0.1375097090765613,0.06439137928277963,0.05055177339812932,6494.534208219573,6509.285656147502,-0.0012315772563933625,-0.015071183141043672,1.3143438524984958,16.06579178042739,0.0005934129642516907,-0.6186839252568177
2023-06-21,IM2309,2023-09-15,6489.0,14258,70129,close,6548.407,False,0.014,,,60.0,0.2459016393442623,0.05106107184222123,False,0.004098360655737705,4,-0.04274880902890643,0.1487539948681617,0.1886225619653213,5.417961526596452e-05,0.02871291628647658,-0.00011862710250529588,-0.04545217818288193,0.0658982349594836,0.10306343290266769,2.751779606212841e-05,0.0009911760400809627,-0.00013306622910086246,0.0007525613779413663,0.027432852165631013,0.8618330939422202,0.09173548971718114,0.059421058344956326,0.049490391631805894,6475.674041578259,6491.506748953068,0.0015706802104153358,-0.008359986502735096,-2.5067489530683815,13.325958421741234,0.00029875915437475756,-0.48366533892540853
2023-06-21,IM2312,2023-12-15,6440.0,7058,39982,close,6548.407,False,0.014,,,119.0,0.48770491803278687,0.04822822536209217,False,0.004098360655737705,4,-0.04274880902890643,0.1487539948681617,0.1886225619653213,5.417961526596452e-05,0.02871291628647658,-0.00011862710250529588,-0.04545217818288193,0.0658982349594836,0.10306343290266769,2.751779606212841e-05,0.0009911760400809627,-0.00013306622910086246,0.0007525613779413663,0.027432852165631013,0.7502242607494467,0.04625404123964373,0.057426655887629116,0.05156610902679698,6411.174095028343,6429.524837906055,-0.003337883664704812,-0.009198430525536948,10.475162093945073,28.82590497165711,0.00011933448871766991,-0.8420361641316639
2023-06-26,IM2307,2023-07-21,6427.2,44330,65924,close,6420.973,False,0.014,,,19.0,0.0778688524590164,0.0015518806082317031,False,0.004098360655737705,4,-0.04522160995314413,0.05495052489254448,0.09234629106546637,5.328908517217161e-05,0.028641524702547806,-0.0001103969898374208,-0.05088819056291437,-0.12562074037133353,-0.0938915548081819,2.6699669515366856e-05,0.0008965297214444112,-0.00012385814636918171,0.0006755130982214147,0.02599063481759179,0.953205363017834,0.2805171340092215,0.05492645874958733,-0.001128290093860479,6400.542596483734,6428.541508300745,0.002680170702092182,-0.05337457814135563,-1.341508300744863,26.65740351626573,0.0022788216347159893,-1.1180965014004562
2023-06-26,IM2308,2023-08-18,6423.4,1919,2348,close,6420.973,False,0.014,,,39.0,0.1598360655737705,0.0116356482526601,False,0.004098360655737705,4,-0.04522160995314413,0.05495052489254448,0.09234629106546637,5.328908517217161e-05,0.028641524702547806,-0.0001103969898374208,-0.05088819056291437,-0.12562074037133353,-0.0938915548081819,2.6699669515366856e-05,0.0008965297214444112,-0.00012385814636918171,0.0006755130982214147,0.02599063481759179,0.9070732510072191,0.14101596969968502,0.049346964923315986,0.01874352915643242,6384.798585560037,6416.106546578629,-0.007107880903772321,-0.03771131667065589,7.293453421370941,38.601414439962355,0.0006207979870480295,-1.5135492102777799
2023-06-26,IM2309,2023-09-15,6399.6,16155,71384,close,6420.973,False,0.014,,,59.0,0.24180327868852458,0.027788793337438125,False,0.004098360655737705,4,-0.04522160995314413,0.05495052489254448,0.09234629106546637,5.328908517217161e-05,0.028641524702547806,-0.0001103969898374208,-0.05088819056291437,-0.12562074037133353,-0.0938915548081819,2.6699669515366856e-05,0.0008965297214444112,-0.00012385814636918171,0.0006755130982214147,0.02599063481759179,0.8639167548369683,0.09328998569514092,0.04867600328800855,0.02693505860317308,6367.35969172372,6400.921243287365,0.0008537347342650464,-0.020887209950570425,-1.3212432873642683,32.2403082762803,0.0003068890904535647,-1.1923114294549064
2023-06-26,IM2312,2023-12-15,6350.0,7848,41229,close,6420.973,False,0.014,,,118.0,0.48360655737704916,0.036983251108617096,False,0.004098360655737705,4,-0.04522160995314413,0.05495052489254448,0.09234629106546637,5.328908517217161e-05,0.028641524702547806,-0.0001103969898374208,-0.05088819056291437,-0.12562074037133353,-0.0938915548081819,2.6699669515366856e-05,0.0008965297214444112,-0.00012385814636918171,0.0006755130982214147,0.02599063481759179,0.7519434628472645,0.04664602463618798,0.05117650568027958,0.038492625745979295,6306.563155991796,6345.366550235677,-0.0015093746373621986,-0.014193254571662484,4.633449764322904,43.43684400820439,0.00012034968634192533,-1.2937772525402578
2023-06-27,IM2307,2023-07-21,6478.4,34201,61890,close,6507.273,False,0.014,,,18.0,0.07377049180327869,0.07428031054416134,False,0.004098360655737705,4,-0.05063004671851067,-0.10475129758845553,-0.0727639681809002,5.247923790042558e-05,0.028575713496183007,-0.00010275760137183977,-0.046314082337171984,0.12319346269626402,0.15949675648515804,2.5912947691249045e-05,0.0008083847430380708,-0.0001150978326684165,0.0006041020253924869,0.02457848704441522,0.9555941955684738,0.29417105716897496,0.0034207974090786977,0.07459985902925076,6512.353472672514,6478.247284864328,-0.0003195484850894159,0.07085951313508265,0.15271513567131478,-33.95347267251418,0.0024986390607385717,1.4175761622384364
2023-06-27,IM2308,2023-08-18,6462.4,1326,2225,close,6507.273,False,0.014,,,38.0,0.1557377049180328,0.0584318132676175,False,0.004098360655737705,4,-0.05063004671851067,-0.10475129758845553,-0.0727639681809002,5.247923790042558e-05,0.028575713496183007,-0.00010275760137183977,-0.046314082337171984,0.12319346269626402,0.15949675648515804,2.5912947691249045e-05,0.0008083847430380708,-0.0001150978326684165,0.0006041020253924869,0.02457848704441522,0.9093073162807446,0.14470275671536661,0.0214213026907271,0.058330075871507805,6499.7563904184735,6462.502393329403,0.00010173739610969124,0.03701051057689039,-0.10239332940363965,-37.35639041847389,0.0006503377455661467,1.4512946551679893
2023-06-27,IM2309,2023-09-15,6440.0,12918,69561,close,6507.273,False,0.014,,,58.0,0.23770491803278687,0.05771779271710763,False,0.004098360655737705,4,-0.05063004671851067,-0.10475129758845553,-0.0727639681809002,5.247923790042558e-05,0.028575713496183007,-0.00010275760137183977,-0.046314082337171984,0.12319346269626402,0.15949675648515804,2.5912947691249045e-05,0.0008083847430380708,-0.0001150978326684165,0.0006041020253924869,0.02457848704441522,0.8660073115818999,0.09489801550340707,0.028830695219551332,0.05419985732573741,6484.373109079346,6445.387577016672,0.003517935391370214,0.028887097497556295,-5.387577016672367,-44.37310907934625,0.00031545416072269503,1.6264315011672439
2023-06-27,IM2312,2023-12-15,6382.4,5480,41802,close,6507.273,False,0.014,,,117.0,0.47950819672131145,0.05440863621130771,False,0.004098360655737705,4,-0.05063004671851067,-0.10475129758845553,-0.0727639681809002,5.247923790042558e-05,0.028575713496183007,-0.00010275760137183977,-0.046314082337171984,0.12319346269626402,0.15949675648515804,2.5912947691249045e-05,0.0008083847430380708,-0.0001150978326684165,0.0006041020253924869,0.02457848704441522,0.7536682002143231,0.04704470860285146,0.03953112566813951,0.05350752560075363,6428.094122974759,6385.158366618679,0.0009011106105540831,0.014877510543168201,-2.758366618679247,-45.69412297475901,0.00012140987296571239,1.3502160444692768
