date,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,nearest_contract_sessions,weak_instantaneous_observability
2024-05-15,0.0040983606557377,3,0.0022302582385506,0.2558528683510712,0.3407005027156879,5.701068820299437e-05,0.0291709041774619,-0.0001466099918559,0.0022715784167038,0.2646239203034072,0.349512874846177,3.1093443934488334e-05,0.0016327408964583,-0.0001697069626438,0.0013244204151052,0.0363925873648085,26.0,True
2024-05-16,0.0040983606557377,3,0.0022600552326631,0.2206618026831144,0.3055392340418436,5.6828548211988085e-05,0.0290876292924325,-0.0001407955869563,0.0013413214954983,0.2855413322025813,0.3695000298241457,3.0612141697291146e-05,0.0015085958646663,-0.0001611485134481,0.0012169109794674,0.0348842511667861,25.0,True
2024-05-17,0.0040983606557377,3,0.0013345172864353,0.2381041934233198,0.3220560868358211,5.635211665598699e-05,0.0290013065022371,-0.0001336951600842,-0.0014403771493882,-0.0235809459869327,0.0575960529897449,3.0045538297301425e-05,0.0013877068523975,-0.0001523200949167,0.0011131122008613,0.0333633361770271,24.0,True
2024-05-20,0.0040983606557377,4,-0.0014330704542469,-0.0196634304430367,0.0615208752287823,5.5791247167690776e-05,0.0289172477469863,-0.0001263707560076,-0.0012873372471782,0.1829764599633022,0.26430649884219,2.807543708976348e-05,0.0012480631755156,-0.0001493943870158,0.0009773498385737,0.0312625948790847,23.0,True
2024-05-21,0.0040983606557377,4,-0.0012808068875338,0.1525784798962376,0.2339150491347698,5.384108298550688e-05,0.0288201481559065,-0.0001239434733861,0.001311907162454,0.2249178809508535,0.3088471642393735,2.7092605175639423e-05,0.0011350003856547,-0.0001389346289709,0.0008842237328885,0.029735899732285,22.0,True
2024-05-22,0.0040983606557377,4,0.0013052521653973,0.1875521495161011,0.2714747778075644,5.286819713136986e-05,0.0287415312725147,-0.000115265645733,0.0006831800897943,0.2310159229591194,0.3143164791749798,2.6343440065896848e-05,0.0010336631879884,-0.0001299201056849,0.0008001664166845,0.0282872129536389,21.0,False
2024-05-23,0.0040983606557377,4,0.0006797144775796,0.192637120447068,0.2759342110507137,5.212661342086208e-05,0.0286710676419782,-0.0001077868418147,0.0025018495287473,0.2050388718758543,0.2901580975306677,2.566143937969238e-05,0.0009396388341319,-0.0001215039276513,0.0007222924182088,0.0268754984736812,20.0,False
2024-05-24,0.0040983606557377,4,0.0024891582334129,0.1709756511669954,0.2560821855264744,5.14515144435243e-05,0.0286056889115203,-0.0001008044487077,0.0046865481166685,0.260493809094136,0.3477977333368706,2.500341266540081e-05,0.0008515920083595,-0.0001134556274443,0.0006496841661363,0.0254889028036968,19.0,False
2024-05-27,0.0040983606557377,4,0.0046627743582692,0.2172178291236773,0.3044979796080126,5.080014682635743e-05,0.02854446658503,-9.41272615494105e-05,0.0072156528984608,0.347732362857085,0.4375653918816118,2.435877925172566e-05,0.0007691432870502,-0.0001057222102246,0.0005820576458526,0.0241258708827826,18.0,False
2024-05-28,0.0040983606557377,4,0.0071790495852267,0.2899633939037947,0.3797598196150875,5.016203697231635e-05,0.0284871368347474,-8.771131373167629e-05,0.0114266842501572,0.3598674659029947,0.453911526279218,2.3725476987389013e-05,0.0006921347025719,-9.829495260641276e-05,0.0005192702743465,0.0227875025912563,17.0,False
2024-05-29,0.0040983606557377,4,0.011368719363442,0.3000824855973407,0.3940685810868488,4.953514359867656e-05,0.0284335898197344,-8.15493679897898e-05,0.0156662210235677,0.3504828285916501,0.4487664257412838,2.310362508634128e-05,0.0006204491751025,-9.117551017172368e-05,0.0004612017798454,0.0214756089516794,16.0,False
2024-05-30,0.0040983606557377,4,0.0155867499620588,0.2922569232510714,0.3904610493391963,4.891958471296744e-05,0.0283837441299112,-7.564279785985303e-05,0.0179179820302984,0.1454723847159923,0.2460077428723568,2.249389417534945e-05,0.0005539671992978,-8.436747871426526e-05,0.0004077261360446,0.0201922295956802,15.0,False
2024-05-31,0.0040983606557377,4,0.0178270883138174,0.1213049773249433,0.2217494417648267,4.831602415534887e-05,0.0283375166686401,-6.999458655409653e-05,0.0176318917480594,0.1447706331183529,0.2450199009924784,2.1897092977067293e-05,0.0004925564161843,-7.787427471051872e-05,0.0003587049597403,0.0189395079064995,14.0,False
2024-06-03,0.0040983606557377,4,0.0175424493004187,0.1207198081067058,0.2208796335331906,4.7725262464365096e-05,0.028294815401663,-6.460756851610465e-05,0.019224565525973,0.3554177820206942,0.4572597236727332,2.1314059998299487e-05,0.0004360689870339,-7.169853919444452e-05,0.0003139859686433,0.0177196492246135,13.0,False
2024-06-04,0.0040983606557377,4,0.0191270438181471,0.2963720301490478,0.3981164500932609,4.7148129661301705e-05,0.028255537531056,-5.948393485177454e-05,0.0221786852049194,0.2144065102694266,0.319202571600412,2.0745628790010747e-05,0.0003843409647539,-6.584190145542435e-05,0.0002734027906331,0.0165348961482417,12.0,False
2024-06-05,0.0040983606557377,4,0.0220661779414603,0.178787038635064,0.2834705927025904,4.658545086175639e-05,0.0282195690581333,-5.4625037283812464e-05,0.024684848452359,0.1334523924486141,0.2407546170270391,2.019260988522544e-05,0.0003371923935127,-6.030483227522778e-05,0.0002367753388474,0.015387505933305,11.0,False
2024-06-06,0.0040983606557377,4,0.0245596280110832,0.1112818729928946,0.2184588771300439,4.603802839632344e-05,0.0281867848527203,-5.0031266391335175e-05,0.0252787504267182,0.10505069021868,0.2129468167714642,1.965577606139569e-05,0.0002944278912798,-5.5086529457532e-05,0.0002039106084261,0.0142797271831829,10.0,False
2024-06-07,0.0040983606557377,4,0.0251505172601487,0.0875985611965136,0.1953664545827283,4.55066272221036e-05,0.0281570490582163,-4.5701956640646434e-05,0.0232748501253658,0.2318442127122538,0.3377364389636856,1.913584815560281e-05,0.000255837682359,-5.018482750492403e-05,0.0001746038755048,0.0132137759745216,9.0,False
2024-06-11,0.0040983606557377,4,0.0231567822745968,0.1933278059673377,0.2991019643680007,4.499196088145286e-05,0.028130215809554,-4.163531144971707e-05,0.0269615585134303,0.1075038175877121,0.2170827522272084,1.863348118769101e-05,0.0002211990757398,-4.559613390922258e-05,0.0001486402891091,0.0121918123800003,8.0,False
2024-06-12,0.0040983606557377,4,0.0268247888564867,0.0896441491646808,0.1990863141472335,4.449467776554723e-05,0.028106130261154,-3.782835033212418e-05,0.0254778675374855,0.2611427207934242,0.3692379644569758,1.814925114907216e-05,0.0001902783720581,-4.131539613306763e-05,0.0001257968309411,0.01121591864009,7.0,False
2024-06-13,0.0040983606557377,4,0.0253486242965571,0.217758936764978,0.3257249371876011,4.40153480368821e-05,0.0280846299129074,-3.427688150367612e-05,0.0302358119703361,0.2549883973959609,0.3678415854923631,1.76836429529144e-05,0.0001628331592165,-3.733610269771575e-05,0.0001058445967739,0.0102880803250168,6.0,False
2024-06-14,0.0040983606557377,3,0.0300824327942572,0.2126270345029977,0.3253268434233209,4.355445170140253e-05,0.0280655462064087,-3.097550278489037e-05,0.0252545159756102,0.0353619130866935,0.1432338051883698,2.6963144688258363e-05,0.0013952572349772,-0.0001442045357083,0.0011338113082489,0.0336721146982025,25.0,True
2024-06-17,0.0040983606557377,3,0.025126405744722,0.029487218990206,0.1372310008609941,5.274004675791055e-05,0.0289224978168595,-0.0001196377681299,0.0237781248075314,0.0986313806006595,0.205026881534257,3.0200402053514307e-05,0.0013976597361039,-0.0001568498613072,0.0011141604155428,0.0333790415611782,24.0,True
2024-06-18,0.0040983606557377,3,0.0236575039624468,0.0822456950207371,0.18852057510925,5.594454373404446e-05,0.0289241683678087,-0.0001301288287925,0.0195211542620518,0.0331530024060755,0.1352915327941933,3.077002883222318e-05,0.0013131641321504,-0.0001539386228762,0.0010360569152301,0.0321878380018011,23.0,True
2024-06-19,0.0040983606557377,3,0.0194221280291938,0.0276452758575055,0.1296847800127654,5.650840600507931e-05,0.0288654153417132,-0.0001277135506137,0.0197799104705725,0.1195892617686523,0.2219865483652908,3.045042731251556e-05,0.0012085243867935,-0.0001464335168027,0.0009461077805005,0.0307588650717239,22.0,True
2024-06-20,0.0040983606557377,3,0.0196795716282133,0.0997218318478441,0.2020187796021235,5.619203878804467e-05,0.0287926553234172,-0.0001214870187241,0.0198829452606949,0.1404510757025108,0.2429513970892718,2.986257232879853e-05,0.0011027695755026,-0.0001377867794561,0.0008570585889191,0.0292755629991834,21.0,False
2024-06-21,0.0040983606557377,3,0.0197820837470335,0.117117861143332,0.2195173210164316,5.561013277774589e-05,0.0287191199571167,-0.0001143133445212,0.0187969474364863,0.2256211424036544,0.3270354659662067,2.9203244889281425e-05,0.0010013763970138,-0.0001290489155188,0.0007724818108654,0.0277935570027558,20.0,False
2024-06-24,0.0040983606557377,4,0.0187015949348423,0.1881385777564305,0.2894575488173388,5.4957477598429415e-05,0.0286486174009726,-0.000107064068106,0.0232264905306302,0.1896406429717167,0.295484509628413,2.6827409713713747e-05,0.0008984818923696,-0.0001240596519084,0.0006771899982665,0.026022874519671,19.0,False
2024-06-25,0.0040983606557377,4,0.0231086679967327,0.158135538511199,0.2638615826339977,5.2605685393827456e-05,0.0285770709153142,-0.0001029247783116,0.0271845326671162,0.0642490884701096,0.1740509972632919,2.5698512878198773e-05,0.0008035769377308,-0.0001137964360423,0.0006016825785244,0.0245292188730997,18.0,False
2024-06-26,0.0040983606557377,4,0.0270466319146355,0.0535753520177092,0.1632393600584109,5.14882127657317e-05,0.0285110798694421,-9.44100097987784e-05,0.0260727373914792,-8.499232474437624e-06,0.1086816142850708,2.4865421321049538e-05,0.0007205271735483,-0.0001051869937267,0.0005350186074158,0.0231304692433137,17.0,False
2024-06-27,0.0040983606557377,4,0.0259404765154309,-7.087250302549938e-06,0.1085507653911944,5.06635519264733e-05,0.0284533321910548,-8.726727702398267e-05,0.0255874015166119,-0.007578633074927,0.1006261445677509,2.411606344366978e-05,0.0006446586527944,-9.725163170673404e-05,0.0004742714528246,0.021777774285372,16.0,False
2024-06-28,0.0040983606557377,4,0.0254576026355211,-0.0063195905882955,0.1017553881732916,4.99217773990978e-05,0.0284005779059663,-8.068378783818201e-05,0.0252566600798333,0.1662830447384602,0.2741570809443596,2.3398759080443232e-05,0.000574695187655,-8.974907542448946e-05,0.0004185957958865,0.0204596137765721,15.0,False
2024-07-01,0.0040983606557377,4,0.0251285389724077,0.1386583509365127,0.2464042660349864,4.921173201080184e-05,0.0283519296319646,-7.445937135593675e-05,0.0225232227769516,0.2087786578462602,0.3139192567492779,2.2701813462885395e-05,0.0005102327042818,-8.262585093345945e-05,0.0003676828158777,0.0191750571284097,14.0,False
2024-07-02,0.0040983606557377,4,0.022408967755272,0.1740941444344695,0.2791204883158076,4.852183934179024e-05,0.0283071064010436,-6.854966348295088e-05,0.0241351212630867,0.1845667779975073,0.2913192753866601,2.202327913712284e-05,0.000451048464973,-7.587140509311833e-05,0.0003213289339239,0.0179256501673987,13.0,False
2024-07-03,0.0040983606557377,4,0.0240126894587902,0.1539045975195605,0.2605346631044168,4.78501716460285e-05,0.0282659533351579,-6.294590891778365e-05,0.0268850129211293,0.1340123728866307,0.243514761933826,2.136348996131069e-05,0.0003969453406557,-6.948383073491108e-05,0.0002793411691472,0.0167135025996126,12.0,False
2024-07-04,0.0040983606557377,4,0.0267486315620058,0.1117488235723371,0.221114831260409,4.719705940309481e-05,0.0282283333629211,-5.76465253982111e-05,0.0288787900645186,0.1332200286798516,0.2447161948704362,2.0723262993671387e-05,0.0003477183764558,-6.34619589264976e-05,0.0002415177215965,0.0155408404404837,11.0,False
2024-07-05,0.0040983606557377,4,0.0287322947419984,0.1110881119450098,0.2224377828130743,4.656331140274781e-05,0.028194103971368,-5.265054313187839e-05,0.0275073973080129,0.1519499559115518,0.2620747293456308,2.010346933621754e-05,0.0003031485373485,-5.780353950192677e-05,0.0002076449276808,0.0144098899260506,10.0,False
2024-07-08,0.0040983606557377,4,0.0273678587390034,0.1267064260502949,0.2366916609153644,4.594978993162413e-05,0.0281631128570659,-4.795609529239902e-05,0.032296227468247,0.163836085918111,0.278749689512424,1.950492501193759e-05,0.0002630025617129,-5.250479670644221e-05,0.0001774978933119,0.0133228335316467,9.0,False
2024-07-09,0.0040983606557377,4,0.0321323962880426,0.1366179067326383,0.2513676791467469,4.535730275472474e-05,0.0281351978242856,-4.356004936476686e-05,0.0290674950900534,0.1821643663117096,0.2938492375278291,1.8928354729427685e-05,0.0002270344225285,-4.756030626817045e-05,0.0001508421647215,0.0122817818219343,8.0,False
2024-07-10,0.0040983606557377,4,0.0289200425112384,0.1519012998102405,0.2634387184475449,4.478656724674155e-05,0.0281101878010272,-3.945790515918214e-05,0.0287337646669263,0.0842512615980928,0.1956024023910852,1.837437269208171e-05,0.0001949874494669,-4.296296940763129e-05,0.0001274358833438,0.011288750300357,7.0,False
2024-07-11,0.0040983606557377,4,0.0285880050242025,0.0702545531078448,0.1814599342581134,4.423819139545445e-05,0.0280879043145916,-3.564377324831662e-05,0.0267187836345476,0.01223813871165,0.1215742984722637,1.7843468659744806e-05,0.0001665968805291,-3.870403917950944e-05,0.0001070322708299,0.0103456401846337,6.0,False
2024-07-12,0.0040983606557377,3,0.0265832455175716,0.0102050099873905,0.1194056316310282,4.371266000443808e-05,0.0280681632658313,-3.211039682148583e-05,0.023821626934085,0.0490069712675672,0.1554459743277182,2.9324790199519912e-05,0.0013999052212894,-0.0001575968364235,0.0011140363386417,0.0333771829045199,25.0,True
2024-07-15,0.0040983606557377,3,0.0237007854129247,0.0408654161405443,0.1471835776795351,5.507779289473632e-05,0.0289257297395669,-0.0001307485487987,0.0228304901967552,0.1755604874079809,0.2810083537308022,3.4101752894501454e-05,0.0014491106698908,-0.0001782313300969,0.0011267497625914,0.0335670934486655,24.0,True
2024-07-16,0.0040983606557377,3,0.0227146764795878,0.1463945269458412,0.2517265795514951,5.98064136943874e-05,0.0289599441705012,-0.0001478677382712,0.0252293027698527,0.2436900472354266,0.3515367261313453,3.534372134993661e-05,0.0013828232370306,-0.0001783261847769,0.0010615145888266,0.0325808930022893,23.0,True
