date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error
2022-12-28,IM2302,2023-02-17,31.0,0.12704918032786885,6268.466,6278.2,0.0017870319698023995,0.025891069212676854,0.0004564046599041388,-0.024104037242874455,0.0013306273098982607,6259.003061120258,6279.261451504975,19.196938879741538,-1.0614515049755937,-0.7858319887827977
2022-12-28,IM2303,2023-03-17,51.0,0.20901639344262296,6268.466,6261.2,0.019548883334351185,0.03929111989193615,0.02309601626035495,-0.019742236557584964,-0.0035471329260037647,6235.416697827605,6256.559610825179,25.783302172394542,4.640389174820484,-0.9995364598276208
2022-12-28,IM2306,2023-06-16,112.0,0.45901639344262296,6268.466,6179.6,0.04510591116641196,0.05292886555238254,0.04477670817595189,-0.007822954385970582,0.0003292029904600688,6157.449688103615,6180.533867251374,22.150311896385574,-0.9338672513740676,-0.691588409826545
2022-12-29,IM2301,2023-01-20,15.0,0.06147540983606557,6261.829,6269.2,-0.0051367546637654995,-0.03420341262140776,-0.007109550588929037,0.02906665795764226,0.001972795925163537,6280.412352234143,6269.960364890651,-11.21235223414351,-0.7603648906515446,0.500963215736703
2022-12-29,IM2302,2023-02-17,30.0,0.12295081967213115,6261.829,6257.6,0.01949479820124621,0.008124409934151769,0.0224301726751227,0.011370388267094442,-0.0029353744738764877,6266.354233550137,6255.341997737629,-8.754233550136632,2.2580022623715195,0.35976008553644745
2022-12-29,IM2303,2023-03-17,50.0,0.20491803278688525,6261.829,6235.0,0.0349534308498583,0.028149611656912543,0.03666825427482173,0.006803819192945759,-0.0017148234249634298,6243.69905721262,6232.809416862089,-8.699057212619664,2.190583137910835,0.33876251412790476
2022-12-29,IM2306,2023-06-16,111.0,0.45491803278688525,6261.829,6149.0,0.053969503690952284,0.04724842404751474,0.05097210481360185,0.006721079643437544,0.0029973988773504337,6167.829586928287,6157.390315948775,-18.829586928287426,-8.390315948775424,0.5913200662522213
2022-12-30,IM2301,2023-01-20,14.0,0.05737704918032787,6281.621,6285.8,0.002409077298435574,0.00022199327198968444,0.0010444275940413653,0.0021870840264458895,0.0013646497043942087,6286.588844653534,6286.292194726307,-0.7888446535334879,-0.4921947263064794,0.03572153721386636
2022-12-30,IM2302,2023-02-17,29.0,0.11885245901639344,6281.621,6274.0,0.024213995009249013,0.026988149823981802,0.02868400619634731,-0.002774154814732789,-0.004470011187098298,6271.93170832045,6270.667685853109,2.0682916795503843,3.3323141468908943,-0.08509790643487614
2022-12-30,IM2303,2023-03-17,49.0,0.20081967213114754,6281.621,6246.2,0.04215854288750418,0.03965640568128323,0.04165151739658328,0.0025021372062209515,0.0005070254909209024,6249.33936908229,6246.836024791366,-3.1393690822906137,-0.6360247913662533,0.12246345296429519
2022-12-30,IM2306,2023-06-16,110.0,0.45081967213114754,6281.621,6152.0,0.06025094528330231,0.05243322544501452,0.05442564638250035,0.007817719838287794,0.00582529890080196,6173.720250159247,6168.177365134637,-21.72025015924737,-16.177365134636602,0.6844449315515947
2023-01-03,IM2301,2023-01-20,13.0,0.05327868852459016,6423.701,6420.0,0.024816963895309928,0.007647107836415909,0.027943528682591354,0.01716985605889402,-0.003126564787281426,6425.875622254189,6418.930650145501,-5.875622254188784,1.069349854498796,0.26519456767119104
2023-01-03,IM2302,2023-02-17,28.0,0.11475409836065574,6423.701,6397.0,0.050297621989397245,0.032736664116103556,0.047428537077653904,0.01756095787329369,0.0028690849117433415,6409.904180334547,6399.106490246722,-12.904180334547164,-2.1064902467223874,0.5216961957504022
2023-01-03,IM2303,2023-03-17,48.0,0.19672131147540983,6423.701,6366.0,0.059867437668321095,0.04428572433311266,0.056280794481559544,0.015581713335208434,0.003586643186761551,6385.543351230396,6370.49323817713,-19.543351230396183,-4.4932381771295695,0.7493222911902039
2023-01-03,IM2306,2023-06-16,109.0,0.44672131147540983,6423.701,6264.2,0.0702846321568668,0.05570285795992538,0.06472130211570587,0.01458177419694142,0.005563330041160927,6305.138122216162,6279.787515217027,-40.9381222161619,-15.58751521702743,1.2703129802310453
2023-01-04,IM2301,2023-01-20,12.0,0.04918032786885246,6421.277,6414.4,0.035788075021372524,0.03242751745697277,0.037949192020115936,0.0033605575643997562,-0.002161116998743412,6415.460216812385,6413.71828530011,-1.0602168123850788,0.6817146998891985,0.048976531012013484
2023-01-04,IM2302,2023-02-17,27.0,0.11065573770491803,6421.277,6389.8,0.05840834868687663,0.05014308795497388,0.055670650768288144,0.00826526073190275,0.0027376979185884873,6395.646774964488,6391.736031919529,-5.8467749644878495,-1.936031919528432,0.2375281183347834
2023-01-04,IM2303,2023-03-17,47.0,0.19262295081967212,6421.277,6359.0,0.0645956079093645,0.058028563228188154,0.06337379573498765,0.0065670446811763455,0.001221812174376849,6367.048992821145,6360.496760836809,-8.048992821144566,-1.4967608368087895,0.31015522913132704
2023-01-04,IM2306,2023-06-16,108.0,0.4426229508196721,6421.277,6253.0,0.07399611846821261,0.06556005802983264,0.07023956220249358,0.008436060438379966,0.0037565562657190243,6276.392310453878,6263.405749454609,-23.392310453878054,-10.405749454608667,0.731219910936514
2023-01-05,IM2301,2023-01-20,11.0,0.045081967213114756,6485.469,6490.4,-0.0028587630962777343,0.04188969809461762,5.47364227788949e-06,-0.04474846119089536,-0.002864236738555624,6477.319798355213,6489.56197843641,13.08020164478694,0.8380215635897912,-0.6139679470728517
2023-01-05,IM2302,2023-02-17,26.0,0.10655737704918032,6485.469,6464.6,0.04424658911013926,0.058019382520891644,0.04019944242865977,-0.013772793410752382,0.004047146681479492,6455.119558385078,6467.3884815366355,9.48044161492271,-2.7884815366351177,-0.3824309196621628
2023-01-05,IM2303,2023-03-17,46.0,0.1885245901639344,6485.469,6432.0,0.057912595220040955,0.064868799442257,0.056628868387654505,-0.006956204222216045,0.0012837268323864504,6423.570503676196,6433.5568229090595,8.429496323804415,-1.5568229090595196,-0.3224977801843808
2023-01-05,IM2306,2023-06-16,107.0,0.4385245901639344,6485.469,6323.8,0.07156539807822683,0.07094644011839915,0.06948564586997295,0.000618957959827679,0.0020797522082538766,6325.5166911616,6329.57007860993,-1.716691161599556,-5.770078609929442,0.05337553606912981
2023-01-06,IM2301,2023-01-20,10.0,0.040983606557377046,6500.32,6505.2,-0.004310994960326076,0.008674213652080973,-0.0042687250061211185,-0.012985208612407049,-4.22699542049574e-05,6501.738979260895,6505.18873056279,3.4610207391051517,0.011269437210103206,-0.16733526587634787
2023-01-06,IM2302,2023-02-17,25.0,0.10245901639344263,6500.32,6483.4,0.03943790123059038,0.04527469718403629,0.03909649028113295,-0.005836795953445911,0.00034141094945742967,6479.523876056885,6483.626797383713,3.87612394311509,-0.2267973837133468,-0.1563997601107973
2023-01-06,IM2303,2023-03-17,45.0,0.18442622950819673,6500.32,6451.0,0.05529699408393809,0.05981355271750801,0.05629770043445877,-0.004516558633569923,-0.001000706350520679,6445.628735774249,6449.809535881814,5.371264225750565,1.1904641181863553,-0.20544160367772743
2023-01-06,IM2306,2023-06-16,106.0,0.4344262295081967,6500.32,6344.0,0.07003234904586143,0.07095892485417793,0.06941491855660424,-0.000926575808316496,0.0006174304892571925,6341.446870960782,6345.701866662334,2.55312903921822,-1.701866662334396,-0.07948741756711958
2023-01-09,IM2301,2023-01-20,9.0,0.036885245901639344,6535.749,6518.2,0.08689337127094401,0.004692623831457771,0.08572540874982432,0.08220074743948624,0.0011679625211196976,6537.993139576754,6518.480813916584,-19.793139576754584,-0.2808139165845205,0.9925092185179535
2023-01-09,IM2302,2023-02-17,24.0,0.09836065573770492,6535.749,6493.0,0.08071651944524129,0.044263880065527283,0.08099906189362628,0.036452639379714005,-0.00028254244838499254,6516.322473737576,6492.819555151582,-23.32247373757582,0.18044484841811936,0.941353474372377
2023-01-09,IM2303,2023-03-17,44.0,0.18032786885245902,6535.749,6462.8,0.07624381055690312,0.0595072132748858,0.07939364070120986,0.016736597282017318,-0.0031498301443067395,6482.334678324365,6459.130157996395,-19.534678324364904,3.6698420036054813,0.7465283906971899
2023-01-09,IM2306,2023-06-16,105.0,0.430327868852459,6535.749,6351.2,0.08056130074758179,0.07088478315756554,0.0787927564546098,0.009676517590016254,0.0017685442929719908,6377.702014257845,6356.035445291717,-26.502014257845076,-4.835445291717406,0.8257243781947107
2023-01-10,IM2301,2023-01-20,8.0,0.03278688524590164,6540.201,6532.2,0.051335227166302906,0.08475898820979891,0.049315316137470186,-0.033423761043496,0.00201991102883272,6525.045537523654,6532.632619663748,7.154462476345543,-0.4326196637484827,-0.37718516428639437
2023-01-10,IM2302,2023-02-17,23.0,0.0942622950819672,6540.201,6512.6,0.05886562617785104,0.08045742227726102,0.06410636950242794,-0.021591796099409984,-0.005240743324576906,6499.3584354562,6509.383540872307,13.24156454380045,3.2164591276932697,-0.5366344973379034
2023-01-10,IM2303,2023-03-17,43.0,0.1762295081967213,6540.201,6477.2,0.06892599294892052,0.07906659111123736,0.06980058698497557,-0.010140598162316841,-0.0008745940360550541,6465.6351099077065,6476.201750779705,11.564890092293354,0.9982492202943831,-0.44330612704331895
2023-01-10,IM2306,2023-06-16,104.0,0.4262295081967213,6540.201,6363.8,0.0781490446106509,0.07865175629484615,0.07441206263404507,-0.000502711684195245,0.003736981976605838,6362.436571125515,6373.944413869426,1.3634288744851801,-10.144413869425989,-0.0426672321584819
2023-01-11,IM2301,2023-01-20,7.0,0.028688524590163935,6486.905,6494.4,-0.026250855325319053,0.052090562238480194,-0.023911529798893674,-0.07834141756379925,-0.0023393255264253787,6479.820228204315,6493.964163764828,14.579771795684792,0.43583623517133674,-0.8241847113098135
2023-01-11,IM2302,2023-02-17,22.0,0.09016393442622951,6486.905,6472.4,0.038827520232454026,0.06566172296024739,0.035229647363014725,-0.026834202727793362,0.0035978728694393003,6456.759104181143,6474.499976628558,15.640895818856734,-2.0999766285585793,-0.6409433786818142
2023-01-11,IM2303,2023-03-17,42.0,0.1721311475409836,6486.905,6438.2,0.057783659233010765,0.07075087254579879,0.05646437408464476,-0.012967213312788023,0.0013192851483660034,6423.845568832029,6439.662217287509,14.354431167970688,-1.4622172875087927,-0.5552650559557636
2023-01-11,IM2306,2023-06-16,103.0,0.42213114754098363,6486.905,6328.0,0.07275259176879403,0.07484432932534259,0.07103544544711168,-0.0020917375565485535,0.0017171463216823502,6322.414920765425,6332.588582915676,5.58507923457455,-4.588582915675943,-0.17656378802130937
2023-01-12,IM2301,2023-01-20,6.0,0.02459016393442623,6489.57,6492.0,-0.0012246609854109983,-0.013194202801542945,-0.0037803537339142906,0.011969541816131947,0.0025556927485032924,6493.9110910414265,6492.408001934793,-1.9110910414265163,-0.40800193479299196,0.11708825870124838
2023-01-12,IM2302,2023-02-17,21.0,0.0860655737704918,6489.57,6475.6,0.039039109869879525,0.04110798732234867,0.041453506381451496,-0.0020688774524691422,-0.0024143965115719715,6474.447062978626,6474.254533292093,1.1529370213747825,1.3454667079076899,-0.04741896792778267
2023-01-12,IM2303,2023-03-17,41.0,0.1680327868852459,6489.57,6450.4,0.05002944679080207,0.059993151300928735,0.05742206520225682,-0.009963704510126667,-0.007392618411454749,6439.609588353464,6442.392273089423,10.790411646536086,8.007726910576821,-0.4176667962021984
2023-01-12,IM2306,2023-06-16,102.0,0.4180327868852459,6489.57,6338.8,0.0702319449426441,0.0725967291454461,0.068736146324988,-0.002364784202801992,0.0014957986176560994,6332.536829054119,6342.764845876861,6.263170945881029,-3.964845876860636,-0.19850110612280103
2023-01-13,IM2302,2023-02-17,20.0,0.08196721311475409,6517.513,6534.0,-0.016822711051162453,0.04566585428466215,-0.01832860862962371,-0.0624885653358246,0.0015058975784612572,6500.6183271216205,6534.806569022158,33.381672878379504,-0.8065690221583282,-1.3722036666724446
2023-01-13,IM2303,2023-03-17,40.0,0.16393442622950818,6517.513,6511.0,0.020098823911754042,0.05992745312438227,0.026013414056210077,-0.039828629212628225,-0.005914590144456035,6468.6263206980375,6504.689961840946,42.37367930196251,6.3100381590538746,-1.633392411732241
2023-01-13,IM2306,2023-06-16,101.0,0.4139344262295082,6517.513,6401.4,0.05742751863811581,0.0698403997706093,0.055311481680717964,-0.012412881132493489,0.0021160369573978433,6368.593200916964,6407.00944604113,32.80679908303591,-5.609446041130468,-1.0360423550214117
2023-01-16,IM2302,2023-02-17,19.0,0.0778688524590164,6591.806,6593.4,0.010894956986003537,-0.00687089908540979,0.007497522407940098,0.017765856071413327,0.0033974345780634387,6602.527666744007,6595.144543285006,-9.127666744007001,-1.7445432850063298,0.37209200580908225
2023-01-16,IM2303,2023-03-17,39.0,0.1598360655737705,6591.806,6573.0,0.03187464719408242,0.032732350056874145,0.038618657064262485,-0.0008577028627917219,-0.006744009870180062,6572.0989570274805,6565.918544010632,0.9010429725194626,7.081455989367896,-0.0343845994935284
2023-01-16,IM2306,2023-06-16,100.0,0.4098360655737705,6591.806,6467.6,0.06041432825660864,0.058224847397222015,0.059179784134391115,0.002189480859386625,0.001234544122217525,6473.406164630625,6470.87317944127,-5.806164630625062,-3.273179441269349,0.18082680642550786
2023-01-17,IM2302,2023-02-17,18.0,0.07377049180327869,6597.495,6608.6,-0.008797727856120515,0.015220118350222273,-0.01358226211230848,-0.024017846206342786,0.004784534256187965,6596.901194573131,6610.932966266563,11.698805426869512,-2.332966266562835,-0.4804044363651073
2023-01-17,IM2303,2023-03-17,38.0,0.1557377049180328,6597.495,6596.6,0.014871123349358417,0.043095706054194105,0.02623627009147448,-0.028224582704835688,-0.011365146742116063,6567.667410800794,6584.934464537161,28.93258919920663,11.665535462839216,-1.1050941776966543
2023-01-17,IM2306,2023-06-16,99.0,0.4057377049180328,6597.495,6490.8,0.05418419203183811,0.06110593553527526,0.051954632615137934,-0.006921743503437154,0.0022295594167001734,6472.596730400822,6496.674340225892,18.203269599178384,-5.874340225891501,-0.5656712176667217
2023-01-18,IM2302,2023-02-17,17.0,0.06967213114754098,6613.005,6637.8,-0.039714712703738594,-0.004044797909347031,-0.045530562379811845,-0.03566991479439156,0.005815849676073251,6621.324227466476,6640.490199093939,16.475772533523923,-2.690199093938645,-0.6801489113299446
2023-01-18,IM2303,2023-03-17,37.0,0.15163934426229508,6613.005,6633.2,-0.006108089980899749,0.03169452478482929,0.00843729881721151,-0.037802614765729034,-0.014545388798111259,6595.2848605182535,6618.58558415666,37.91513948174634,14.614415843339884,-1.4449456482788634
2023-01-18,IM2306,2023-06-16,98.0,0.4016393442622951,6613.005,6528.8,0.04590674865127431,0.05427783451491132,0.04223488474344214,-0.00837108586363701,0.003671863907832168,6506.886006316674,6538.435549150396,21.913993683326225,-9.63554915039549,-0.6789116181153998
2023-01-19,IM2302,2023-02-17,16.0,0.06557377049180328,6676.08,6717.0,-0.07918721933511291,-0.03303953486047147,-0.0843384186501496,-0.046147684474641446,0.005151199315036686,6696.704559564379,6719.26927542394,20.29544043562055,-2.269275423939689,-0.8372654432785153
2023-01-19,IM2303,2023-03-17,36.0,0.14754098360655737,6676.08,6715.0,-0.025398144717702333,0.015487973859057876,-0.01126714324132861,-0.04088611857676021,-0.014131001476373722,6674.614513449112,6701.014468325628,40.385486550888345,13.985531674372396,-1.5247099936400994
2023-01-19,IM2306,2023-06-16,97.0,0.3975409836065574,6676.08,6613.2,0.03780468340741049,0.04520005884068647,0.03265973052508052,-0.00739537543327598,0.005144952882329974,6593.785976882799,6626.7400160832785,19.414023117200486,-13.540016083278715,-0.5958012217240592
2023-01-20,IM2302,2023-02-17,15.0,0.06147540983606557,6736.852,6777.6,-0.08409293665350565,-0.06797564155399433,-0.08631408005513069,-0.01611729509951132,0.0022211434016250475,6770.887962271239,6778.525515328684,6.712037728761061,-0.9255153286840141,-0.2776923273531465
2023-01-20,IM2303,2023-03-17,35.0,0.14344262295081966,6736.852,6767.8,-0.017952270834716524,-0.00216677375986718,-0.010036662134084134,-0.015785497074849345,-0.00791560870063239,6752.492918320908,6760.119959364829,15.307081679092335,7.680040635171281,-0.5738898435352594
2023-01-20,IM2306,2023-06-16,96.0,0.39344262295081966,6736.852,6665.0,0.04125378300654121,0.0364351451669301,0.034066406090184416,0.00481863783961111,0.007187376916356791,6677.6478758054345,6683.874096840961,-12.647875805434523,-18.8740968409611,0.38573190260129864
2023-01-30,IM2302,2023-02-17,14.0,0.05737704918032787,6786.453,6792.8,-0.002292376452912767,-0.06981575544916796,-0.008921201127519547,0.0675233789962552,0.00662882467460678,6819.168338653005,6795.384081237068,-26.368338653004685,-2.5840812370679487,1.1025460940977458
2023-01-30,IM2303,2023-03-17,34.0,0.13934426229508196,6786.453,6792.2,0.007925291568578526,-0.0009997808868922042,0.023076054379011585,0.00892507245547073,-0.015150762810433059,6800.652426276456,6777.87562437456,-8.452426276456208,14.324375625439643,0.31607614356518804
2023-01-30,IM2306,2023-06-16,95.0,0.38934426229508196,6786.453,6698.6,0.047466192110679775,0.037764901149434885,0.04347140208891508,0.00970129096124489,0.003994790021764692,6723.9494072348825,6709.0267644827945,-25.349407234882165,-10.42676448279417,0.7716387358144298
2023-01-30,IM2309,2023-09-15,158.0,0.6475409836065574,6786.453,6621.4,0.05202321689083766,0.04890333035504213,0.05100561539625576,0.0031198865357955283,0.0010176014945818962,6634.790433945716,6625.764534349868,-13.390433945716723,-4.364534349868336,0.3246262575371081
2023-01-31,IM2302,2023-02-17,13.0,0.05327868852459016,6805.276,6818.0,-0.02106054810186346,-0.0024357006003272313,-0.029401877222609334,-0.01862484750153623,0.008341329120745873,6811.237803457605,6821.030695382365,6.762196542395031,-3.0306953823646836,-0.28759704780572487
2023-01-31,IM2303,2023-03-17,33.0,0.13524590163934427,6805.276,6828.8,-0.011514776784540397,0.026600562329315555,0.010384843906311454,-0.03811533911385595,-0.02189962069085185,6793.688499130363,6808.604151489061,35.111500869636984,20.19584851093896,-1.3150560097056325
2023-01-31,IM2306,2023-06-16,94.0,0.38524590163934425,6805.276,6737.4,0.04002000391652258,0.04492570113221227,0.03497148193555616,-0.004905697215689689,0.0050485219809664195,6724.679013924873,6750.516471319417,12.720986075126348,-13.116471319417542,-0.3909235587862378
2023-01-31,IM2309,2023-09-15,157.0,0.6434426229508197,6805.276,6666.0,0.04613684184226536,0.05192433083177981,0.04404462489862234,-0.00578748898951445,0.002092216943643019,6641.222531892096,6674.979956054635,24.777468107903587,-8.979956054635295,-0.6083329177919184
2023-02-01,IM2302,2023-02-17,12.0,0.04918032786885246,6916.72,6922.6,-0.003278306621182227,-0.021629715884043305,-0.007990155983677187,0.01835140926286108,0.00471184936249496,6928.850662854355,6924.20436203313,-6.250662854354232,-1.6043620331292914,0.2673961812437597
2023-02-01,IM2303,2023-03-17,32.0,0.13114754098360656,6916.72,6924.0,0.005978740250634478,0.014542739443552496,0.021040079455246795,-0.008563999192918018,-0.015061339204612317,6916.227692699656,6910.336814970856,7.772307300344437,13.663185029144188,-0.28734873689870877
2023-02-01,IM2306,2023-06-16,93.0,0.38114754098360654,6916.72,6825.4,0.048870279828377994,0.03666652812072774,0.039604907025802855,0.012203751707650257,0.00926537280257514,6857.221821120807,6849.546334030551,-31.821821120807726,-24.14633403055177,0.967321667257343
2023-02-01,IM2309,2023-09-15,156.0,0.639344262295082,6916.72,6752.2,0.051653096358099906,0.04511329437416095,0.04717837987598522,0.006539801983938956,0.004474716482114685,6780.491300876059,6771.54492162314,-28.291300876058813,-19.34492162314018,0.6872345131842784
2023-02-02,IM2302,2023-02-17,11.0,0.045081967213114756,6933.226,6928.0,0.03072610883204767,-0.002606492929092444,0.025035932962303373,0.03333260176114011,0.005690175869744296,6938.418526466859,6929.7774284698635,-10.418526466858566,-1.7774284698634801,0.45725517448507247
2023-02-02,IM2303,2023-03-17,31.0,0.12704918032786885,6933.226,6930.0,0.017663179463972497,0.02388687071458087,0.034900795652121744,-0.006223691250608374,-0.017237616188149247,6924.522511788102,6914.839733438713,5.477488211898162,15.160266561287244,-0.20286892616188404
2023-02-02,IM2306,2023-06-16,92.0,0.3770491803278688,6933.226,6833.8,0.05230887342124082,0.04076594351069321,0.04422152948856562,0.01154292991054761,0.008087343932675198,6863.60723876384,6854.670290750707,-29.80723876383945,-20.870290750706772,0.9088957538200892
2023-02-02,IM2309,2023-09-15,155.0,0.6352459016393442,6933.226,6754.6,0.05508875448056624,0.047916372324114866,0.049846831132022325,0.007172382156451378,0.0052419233485439184,6785.445703280324,6777.129702399911,-30.845703280323505,-22.529702399911002,0.752119730148572
2023-02-03,IM2302,2023-02-17,10.0,0.040983606557377046,6925.076,6920.0,0.031891473553392086,0.026600273075929073,0.02947395573018386,0.005291200477463013,0.0024175178232082248,6921.500781870059,6920.685657873688,-1.500781870058745,-0.6856578736878873,0.06817510366561565
2023-02-03,IM2303,2023-03-17,30.0,0.12295081967213115,6925.076,6911.6,0.029842653922819255,0.03575107111299092,0.04085450995607494,-0.005908417190171662,-0.011011856033255683,6906.580927819237,6902.2486010969105,5.0190721807630325,9.35139890308983,-0.18691215667179042
2023-02-03,IM2306,2023-06-16,91.0,0.3729508196721312,6925.076,6806.6,0.060269631627146256,0.044604265726615286,0.049909815275442596,0.01566536590053097,0.01035981635170366,6846.483349086226,6832.94954464827,-39.88334908622528,-26.34954464826933,1.2249077182293175
2023-02-03,IM2309,2023-09-15,154.0,0.6311475409836066,6925.076,6716.8,0.062383577714103106,0.05010952138725593,0.05485926528030288,0.012274056326847173,0.007524312433800223,6769.035372086018,6748.773616509108,-52.23537208601738,-31.97361650910807,1.2838723115948658
2023-02-06,IM2302,2023-02-17,9.0,0.036885245901639344,6891.413,6893.6,0.005397614133918897,0.03130071698769805,0.001418203289987055,-0.02590310285377915,0.003979410843931842,6887.01670831258,6894.611927540326,6.583291687420569,-1.0119275403258143,-0.31271851333984235
2023-02-06,IM2303,2023-03-17,29.0,0.11885245901639344,6891.413,6889.2,0.016702307117686173,0.04181386876792041,0.03164059155987485,-0.02511156165023424,-0.014938284442188678,6868.66934732107,6876.979408933346,20.530652678929982,12.22059106665347,-0.7701756409972345
2023-02-06,IM2306,2023-06-16,90.0,0.36885245901639346,6891.413,6782.8,0.057069111744399055,0.05031955650725245,0.048186940731285065,0.006749555237146605,0.00888217101311399,6799.707428917926,6805.058322958346,-16.907428917926154,-22.25832295834607,0.5239972571366934
2023-02-06,IM2309,2023-09-15,153.0,0.6270491803278688,6891.413,6691.2,0.0610185026919508,0.05513263888074567,0.0543950995702325,0.005885863811205129,0.006623403121718295,6715.941014404853,6719.047676934139,-24.74101440485356,-27.8476769341396,0.6140572511975413
2023-02-07,IM2302,2023-02-17,8.0,0.03278688524590164,6924.321,6912.8,0.06478955097672634,0.006463978467473257,0.06175376714458274,0.05832557250925308,0.0030357838321435973,6926.032091124537,6913.488092160887,-13.232091124536964,-0.6880921608872086,0.6581276582119829
2023-02-07,IM2303,2023-03-17,28.0,0.11475409836065574,6924.321,6899.2,0.045672366600475744,0.03416161262022404,0.056471664164208145,0.011510753980251705,-0.0107992975637324,6908.319217506302,6890.655367812038,-9.119217506302448,8.544632187961724,0.34190061164002555
2023-02-07,IM2306,2023-06-16,89.0,0.36475409836065575,6924.321,6798.0,0.06447659651650704,0.04916598498815234,0.05785830263264251,0.015310611528354702,0.006618293883864534,6836.070372360774,6814.430534750218,-38.070372360773945,-16.430534750217703,1.1799916772798378
2023-02-07,IM2309,2023-09-15,152.0,0.6229508196721312,6924.321,6698.8,0.06715281688506057,0.05500919889720708,0.06082058771262807,0.012143617987853489,0.0063322291724325006,6749.667758145107,6725.276724268973,-50.86775814510656,-26.476724268973157,1.263547728081396
2023-02-08,IM2302,2023-02-17,7.0,0.028688524590163935,6877.725,6865.8,0.07448979907078036,0.06069595844194747,0.07178483518526563,0.01379384062883289,0.0027049638855147357,6868.517505923056,6866.33281652305,-2.7175059230557963,-0.5328165230494051,0.1451035144488999
2023-02-08,IM2303,2023-03-17,27.0,0.11065573770491803,6877.725,6850.0,0.05050309028096394,0.05600178401980735,0.060412567781166486,-0.005498693738843409,-0.009909477500202546,6845.833302984193,6842.4928139992,4.166697015806676,7.507186000800175,-0.15799501371119382
2023-02-08,IM2306,2023-06-16,88.0,0.36065573770491804,6877.725,6751.4,0.06540092318993583,0.0577298921163881,0.05948865048947009,0.007671031073547732,0.005912272700465744,6770.10429422741,6765.811336101283,-18.704294227410173,-14.411336101283268,0.5868349707542957
2023-02-08,IM2309,2023-09-15,151.0,0.6188524590163934,6877.725,6662.0,0.06549561647835522,0.06076537022686382,0.06196471098296346,0.0047302462514914045,0.003530905495391763,6681.530407956526,6676.573115940162,-19.530407956525778,-14.573115940162097,0.49085875396777073
2023-02-09,IM2302,2023-02-17,6.0,0.02459016393442623,6999.182,7020.8,-0.11141138736670712,0.0698052098444012,-0.11294085644023136,-0.18121659721110833,0.0015294690735242339,6989.583894749368,7021.064056518114,31.21610525063261,-0.26405651811364805,-1.7725567221316247
2023-02-09,IM2303,2023-03-17,26.0,0.10655737704918032,6999.182,7018.6,-0.011999916120646896,0.05951833626388627,-0.004377324635885346,-0.07151825238453317,-0.00762259148476155,6965.315962776931,7012.90150338536,53.28403722306939,5.698496614640135,-1.9855101158457837
2023-02-09,IM2306,2023-06-16,87.0,0.35655737704918034,6999.182,6928.0,0.04266891693166202,0.05921078914761972,0.03912670337430198,-0.016541872215957702,0.0035422135573600425,6887.258047837081,6936.755608466975,40.741952162919006,-8.75560846697499,-1.255928957430534
2023-02-09,IM2309,2023-09-15,150.0,0.6147540983606558,6999.182,6839.4,0.05156506326197666,0.061820058474646875,0.04981213786740603,-0.010254995212670218,0.0017529253945706286,6796.41799637128,6846.774233621003,42.98200362871921,-7.374233621003441,-1.0612606340198767
2023-02-10,IM2303,2023-03-17,25.0,0.10245901639344263,6975.395,6969.2,0.022671919690429483,0.0032566604770364257,0.023552059475586015,0.019415259213393057,-0.0008801397851565321,6983.077407436132,6968.571558029901,-13.877407436131762,0.62844197009872,0.5201493939627543
2023-02-10,IM2306,2023-06-16,86.0,0.3524590163934426,6975.395,6877.4,0.05414164123091347,0.041851745883990724,0.04971084126303022,0.01228989534692275,0.004430799967883252,6907.255341745219,6888.148657157968,-29.855341745219448,-10.74865715796841,0.9259500414794274
2023-02-10,IM2309,2023-09-15,149.0,0.610655737704918,6975.395,6794.2,0.057100634709443626,0.05145669552060292,0.05682202768435742,0.0056439391888407076,0.0002786070250862041,6817.656634922711,6795.356015817493,-23.4566349227116,-1.1560158174934259,0.5824607979827786
2023-02-13,IM2303,2023-03-17,24.0,0.09836065573770492,7052.177,7022.4,0.057018455902877525,0.027849881308539725,0.05730940410630958,0.0291685745943378,-0.00029094820343205513,7042.576477088137,7022.199036843078,-20.17647708813729,0.2009631569217163,0.7493514845459976
2023-02-13,IM2306,2023-06-16,85.0,0.3483606557377049,7052.177,6928.2,0.06491368381419474,0.05123209427218708,0.06128545839022876,0.013681589542007662,0.003628225423965979,6961.299500137642,6936.962302976702,-33.09950013764228,-8.762302976701903,1.0221259018775748
2023-02-13,IM2309,2023-09-15,148.0,0.6065573770491803,7052.177,6842.2,0.06383377876497451,0.05774376884786864,0.06422671066913412,0.006090009917105871,-0.00039293190415960744,6867.521418401756,6840.569453481041,-25.32141840175609,1.6305465189589086,0.6236951879772699
2023-02-14,IM2303,2023-03-17,23.0,0.0942622950819672,7061.449,7037.8,0.04958845989028071,0.057486256994213274,0.05028145083077737,-0.007897797103932562,-0.0006929909404966572,7032.562557661647,7037.340285393214,5.237442338353503,0.4597146067862923,-0.19533042413996346
2023-02-14,IM2306,2023-06-16,84.0,0.3442622950819672,7061.449,6945.4,0.062133941869153775,0.061381216374820476,0.06013674180369284,0.0007527254943332992,0.001997200065460933,6947.200029487633,6950.177025994306,-1.8000294876337648,-4.777025994306314,0.05565540998329965
