window,model,model_label,date,n_observations,carry_squared_error,carry_absolute_error,futures_squared_error,futures_absolute_error,comparison_log_likelihood,mean_log_predictive_score
2,constant_carry,Constant carry noise,2024-11-12,3,3.7307086875455696e-05,0.006092828444259846,263.8343686340793,14.042567201866708,10.273870201012492,3.4246234003374973
2,constant_carry,Constant carry noise,2024-11-13,3,4.56670287113606e-06,0.0019423158867232875,49.02257055781825,5.159571657501753,10.524619733167198,3.508206577722399
2,constant_carry,Constant carry noise,2024-11-14,3,0.001117579383688392,0.025169748185412868,898.9200426936745,28.219484903990935,8.95700906992222,2.9856696899740736
2,constant_carry,Constant carry noise,2024-11-15,3,0.00011300399536442873,0.00772782003025856,80.65818440939584,7.550416483668414,10.33061839508097,3.44353946502699
2,constant_carry,Constant carry noise,2024-11-18,4,4.37254340974269e-05,0.0054843945055825655,59.55413661085774,6.923604319106971,13.631052651914777,3.407763162978694
2,constant_carry,Constant carry noise,2024-11-19,4,0.0002168576888824352,0.011376084152082721,209.597896454526,13.52347926104403,13.373609084441858,3.3434022711104645
2,constant_carry,Constant carry noise,2024-11-20,4,0.0007002148553928671,0.023207689485053386,963.2195593549692,29.863956507555713,13.451950114674096,3.362987528668524
2,constant_carry,Constant carry noise,2024-11-21,4,0.0004894924059859715,0.019225228556839634,683.1711423000224,24.585248855522423,13.42614869216776,3.35653717304194
2,constant_carry,Constant carry noise,2024-11-22,4,0.00039053806658623637,0.018465860552151898,1047.1113073174479,26.992516249443952,12.000620856617504,3.000155214154376
2,constant_carry,Constant carry noise,2024-11-25,4,0.0002526373753807832,0.013073048925640502,170.1974599960364,12.721017610257377,13.052202943499232,3.263050735874808
2,constant_carry,Constant carry noise,2024-11-26,4,0.0003585028964152102,0.01635659110838863,476.6575658927096,19.421205367322045,13.252655857858995,3.313163964464749
2,constant_carry,Constant carry noise,2024-11-27,4,0.0018800786148749234,0.03682834573991592,1307.6129825740384,35.78265543932184,12.45824664522614,3.114561661306535
2,constant_carry,Constant carry noise,2024-11-28,4,0.0007600794951600448,0.022440924994877785,696.9339325089036,23.773452092474145,12.098948318616564,3.024737079654141
2,constant_carry,Constant carry noise,2024-11-29,4,0.0003713675038871076,0.015936569839064593,227.15337758280666,13.315165210324267,13.102460683274192,3.275615170818548
2,constant_carry,Constant carry noise,2024-12-02,4,0.0005719621570830446,0.017933972129393655,350.20181534615307,16.518032121264014,12.501218083567998,3.1253045208919996
2,constant_carry,Constant carry noise,2024-12-03,4,6.571847467367042e-05,0.0073280242394168985,79.67345129341945,8.258903286249733,12.778851342946398,3.1947128357365995
2,constant_carry,Constant carry noise,2024-12-04,4,1.4515262168500299e-05,0.002829640432923518,125.94296412502601,6.339342996871437,13.242219269657713,3.3105548174144284
2,constant_carry,Constant carry noise,2024-12-05,4,2.2642004863916166e-05,0.0037046955875645778,189.60526504046706,8.273109844636338,12.7444693209737,3.186117330243425
2,constant_carry,Constant carry noise,2024-12-06,4,0.0005072727138970467,0.017070517662612802,137.05982457070425,11.289584123921259,13.272245812505336,3.318061453126334
2,constant_carry,Constant carry noise,2024-12-09,4,0.003105456145266639,0.041033008920469974,893.7197083864119,28.517236815845763,10.430237015855976,2.607559253963994
2,constant_carry,Constant carry noise,2024-12-10,4,0.0055805042493350335,0.05403964853465315,940.2783537793132,29.50686690905991,11.428946738785324,2.857236684696331
2,constant_carry,Constant carry noise,2024-12-11,4,0.0011810185117469808,0.02339600560742897,218.86992008739446,13.355385526153214,11.84609583737131,2.9615239593428275
2,constant_carry,Constant carry noise,2024-12-12,4,0.00010708134091697542,0.009358520057914405,116.36941562850826,9.313210626528644,11.263025330032573,2.815756332508143
2,constant_carry,Constant carry noise,2024-12-13,3,0.00020314351240527788,0.01151566835030469,317.16588541291037,15.283719494444691,8.22220446062768,2.7407348202092265
2,constant_carry,Constant carry noise,2024-12-16,3,0.00036125777690659947,0.018320920374584274,1084.1211355684516,28.714829621090757,8.698575671506296,2.899525223835432
2,constant_carry,Constant carry noise,2024-12-17,3,0.0001208997233440004,0.00927168789506099,104.48654236509115,10.19682192456518,9.737706000619967,3.2459020002066556
2,constant_carry,Constant carry noise,2024-12-18,3,6.279717049007804e-05,0.007080148326040693,174.1570328392863,10.501291114747497,9.927475193817378,3.3091583979391257
2,constant_carry,Constant carry noise,2024-12-19,3,0.0004408939730577984,0.016763123234780086,265.015965741342,15.161599973155111,9.769038682046736,3.256346227348912
2,constant_carry,Constant carry noise,2024-12-20,3,0.0004993747959418785,0.018404596400430507,423.2835299666149,19.692840888402014,9.67790607496807,3.225968691656023
2,constant_carry,Constant carry noise,2024-12-23,4,0.0002221743334505624,0.013182860506921155,190.66834526498252,12.294563882778675,12.849544472432521,3.2123861181081304
2,constant_carry,Constant carry noise,2024-12-24,4,1.8760267630885356e-05,0.0038433097404682696,48.95830189483428,5.34589657717288,13.510386941684795,3.3775967354211986
2,constant_carry,Constant carry noise,2024-12-25,4,0.0006447420660667815,0.020752078895858297,291.88323371521165,15.808941229995071,13.513616903240246,3.3784042258100615
2,constant_carry,Constant carry noise,2024-12-26,4,0.00037930531787228055,0.015413053452269239,217.4283032134908,13.624046739183996,13.222091691037877,3.305522922759469
2,constant_carry,Constant carry noise,2024-12-27,4,1.9555693898884134e-05,0.004215792397917317,45.46318981418454,5.696532115693799,13.03906963266706,3.259767408166765
2,constant_carry,Constant carry noise,2024-12-30,4,0.0005500596270410382,0.018593032512028485,190.9580422772262,11.990232658922423,13.31139948889603,3.3278498722240073
2,constant_carry,Constant carry noise,2024-12-31,4,0.0013556349390572034,0.03052849158653963,604.4084488617958,23.61240442702956,13.113138242338804,3.278284560584701
2,constant_carry,Constant carry noise,2025-01-02,4,0.00032815365873728664,0.01495864055420381,109.43004627742434,10.289522576889567,12.811869275921268,3.202967318980317
2,constant_carry,Constant carry noise,2025-01-03,4,0.001702033575350722,0.03225983016144943,331.83672953618805,17.50981802860815,13.144180121558641,3.2860450303896602
2,constant_carry,Constant carry noise,2025-01-06,4,0.0005164135929391979,0.017032709994514422,137.9376666094035,10.346584066929381,12.841336409371628,3.210334102342907
2,constant_carry,Constant carry noise,2025-01-07,4,0.0006922391114901633,0.020059779383293033,189.8467207302478,12.13507582173338,12.690583218707676,3.172645804676919
2,constant_carry,Constant carry noise,2025-01-08,4,0.00035256743483955344,0.012721303342688395,102.26757266776747,7.372840584179585,11.771477622255071,2.942869405563768
2,constant_carry,Constant carry noise,2025-01-09,4,0.0029274728569086287,0.038151654445679334,416.8286661985536,18.435249206680055,7.171935834158076,1.792983958539519
2,constant_carry,Constant carry noise,2025-01-10,3,0.00044181647072364364,0.01779412603203827,226.48537131787597,14.671527918804713,8.427756554923498,2.809252184974499
2,constant_carry,Constant carry noise,2025-01-13,3,0.00011292089109931323,0.009500633923922933,71.7670951097539,8.43743394772082,9.71659592933915,3.2388653097797167
2,constant_carry,Constant carry noise,2025-01-14,3,0.0004777156101876004,0.018051864139584244,231.45658250751123,13.775939992285808,9.605559058999383,3.2018530196664607
2,constant_carry,Constant carry noise,2025-01-15,3,0.00020537589175330967,0.012562645318515317,204.16594367687867,12.780707423564914,9.500115987346504,3.1667053291155014
2,constant_carry,Constant carry noise,2025-01-16,3,0.00022742088565076146,0.012159020605580065,157.88063719961244,11.139797324603327,9.031344049415575,3.0104480164718583
2,constant_carry,Constant carry noise,2025-01-17,3,0.0005321622471419378,0.019817247966734494,251.439157969372,15.01932043518021,9.26236093958672,3.087453646528907
2,constant_carry,Constant carry noise,2025-01-20,4,2.0073525740544492e-05,0.00417744227711183,70.92058508624791,6.825117316055412,13.10942250759404,3.27735562689851
2,constant_carry,Constant carry noise,2025-01-21,4,2.6048567947987724e-05,0.004806618675385788,59.52349326231506,6.954640896422916,13.620822608455583,3.405205652113896
2,constant_carry,Constant carry noise,2025-01-22,4,0.00036149046274638815,0.014130779305061038,127.33138881679848,10.423556957313622,13.781306846394973,3.445326711598743
2,constant_carry,Constant carry noise,2025-01-23,4,8.410785118580053e-05,0.006371750764747445,82.7348746890202,7.259063645540891,13.074412532941732,3.268603133235433
2,constant_carry,Constant carry noise,2025-01-24,4,0.002175135720289325,0.03686835851951176,971.6405495520386,30.405733569766426,10.355418684337788,2.588854671084447
2,constant_carry,Constant carry noise,2025-01-27,4,0.0018463926729139744,0.033488416885698036,912.38425902279,29.5685719895107,12.955955175391958,3.2389887938479895
2,constant_carry,Constant carry noise,2025-02-05,4,7.300249456448969e-05,0.006950208029690416,58.09760279852158,6.485452297953316,13.110963142705408,3.277740785676352
2,constant_carry,Constant carry noise,2025-02-06,4,3.773873629650837e-05,0.0053010801919648465,90.5501233195794,7.462410695292874,13.088920971070122,3.2722302427675305
2,constant_carry,Constant carry noise,2025-02-07,4,0.0005892687120994837,0.01814127440772735,152.93863135564422,11.025221140744861,12.719344997294176,3.179836249323544
2,constant_carry,Constant carry noise,2025-02-10,4,0.0026546778777952027,0.03784865224004587,852.4550012406587,28.400359860046137,11.764787417667032,2.941196854416758
2,constant_carry,Constant carry noise,2025-02-11,4,0.0012297654979997632,0.021824612156845273,96.80592146574276,8.55826266556096,12.087895567826102,3.0219738919565255
2,constant_carry,Constant carry noise,2025-02-12,4,0.00034527416125553677,0.013686169069865438,115.86302596020178,9.961741029680297,13.626582023893642,3.4066455059734104
2,constant_carry,Constant carry noise,2025-02-13,4,0.0034448256740357893,0.03908570749133901,288.7602432326406,16.027034646851007,12.424836258479823,3.106209064619956
2,constant_carry,Constant carry noise,2025-02-14,3,4.5330498688889765e-05,0.006118760020509641,111.26464406378228,10.005463021031877,10.557194085420226,3.5190646951400755
2,constant_carry,Constant carry noise,2025-02-17,3,0.0003564398399384461,0.016377313471060247,616.6991531602959,24.183318771322472,10.111600855640575,3.370533618546858
2,constant_carry,Constant carry noise,2025-02-18,3,0.0007521692649851544,0.020554720743295455,489.5508067440833,21.670899142147693,9.746288686883126,3.2487628956277086
2,constant_carry,Constant carry noise,2025-02-19,3,0.00022272932771222873,0.012247911682584003,265.6144885017905,16.002096101430954,10.262116308098783,3.4207054360329274
2,constant_carry,Constant carry noise,2025-02-20,3,0.0013295714582022607,0.028694263341901286,1110.7132852741122,33.317501725541355,9.457618973599374,3.1525396578664577
2,constant_carry,Constant carry noise,2025-02-21,3,0.0007753483977002929,0.021282621871464794,533.7562743508101,23.06845241564982,9.842293874235565,3.2807646247451885
2,constant_carry,Constant carry noise,2025-02-24,4,0.003218810323026646,0.04718230511261193,2725.2958119243717,52.027855736631636,11.980004694548926,2.9950011736372315
2,constant_carry,Constant carry noise,2025-02-25,4,9.573148108519392e-05,0.008407858559709765,111.41517426834594,9.775092310366517,12.765720161817107,3.191430040454277
2,constant_carry,Constant carry noise,2025-02-26,4,0.0016950893153006106,0.036451881885804525,2214.1855933065463,44.6760016304479,11.867361590133953,2.9668403975334883
2,constant_carry,Constant carry noise,2025-02-27,4,0.00012055740724885883,0.00889219148314999,74.08506731170482,8.295445734304167,13.101422461168232,3.275355615292058
2,constant_carry,Constant carry noise,2025-02-28,4,0.0024086729666619295,0.03754868726382621,899.9570088367432,29.18736104599384,12.231224962196936,3.057806240549234
2,constant_carry,Constant carry noise,2025-03-03,4,0.0009226863050713429,0.023020835920872857,437.26251750935603,20.304335541294677,11.695392052749195,2.923848013187299
2,two_bucket_carry,Two carry-noise buckets,2024-08-28,4,7.762082710300481e-05,0.005895201245770358,24.54438603570276,3.7352779816155817,11.501177492309163,2.8752943730772906
2,two_bucket_carry,Two carry-noise buckets,2024-08-29,4,0.00038929559079738563,0.014958255439486094,139.26988958584352,10.587721579827758,11.204492082628965,2.8011230206572413
2,two_bucket_carry,Two carry-noise buckets,2024-08-30,4,0.0007530311947246829,0.0203324394273675,139.31931264775898,11.537769328698005,12.94198982662196,3.23549745665549
2,two_bucket_carry,Two carry-noise buckets,2024-09-02,4,0.00018589982786722256,0.012146573257055496,122.56401954360862,9.872272970113045,13.051611394622467,3.262902848655617
2,two_bucket_carry,Two carry-noise buckets,2024-09-03,4,0.00038421351143102763,0.01753080498432936,179.36755739472414,12.398517549052258,13.061159053579832,3.265289763394958
2,two_bucket_carry,Two carry-noise buckets,2024-09-04,4,0.0008537586050235237,0.019316489759099265,58.65840894555067,6.831047822506662,12.76701146757621,3.1917528668940527
2,two_bucket_carry,Two carry-noise buckets,2024-09-05,4,0.0007964304429246621,0.01780394972875969,48.149008933156956,6.317655155879265,12.3617027290262,3.09042568225655
2,two_bucket_carry,Two carry-noise buckets,2024-09-06,4,0.00021889510619413837,0.012605001208237671,86.41254014585402,7.791457955371925,11.970503028181678,2.9926257570454196
2,two_bucket_carry,Two carry-noise buckets,2024-09-09,4,0.0003532392541418798,0.015790310672448415,98.74554044364939,8.737109609546678,11.985964992302959,2.9964912480757397
2,two_bucket_carry,Two carry-noise buckets,2024-09-10,4,0.00025967389694846844,0.010079515092929162,15.688827181028067,3.5653336879815924,12.192434155852974,3.0481085389632434
2,two_bucket_carry,Two carry-noise buckets,2024-09-11,3,2.128050780554607e-05,0.003940984341586999,40.86623937956163,4.5967751277582165,10.292290561949157,3.430763520649719
2,two_bucket_carry,Two carry-noise buckets,2024-09-12,3,0.00016691118086238228,0.01004584585520317,52.845314208302234,6.244514959953449,10.24386266083787,3.4146208869459564
2,two_bucket_carry,Two carry-noise buckets,2024-09-13,3,5.107905808995425e-05,0.00654444327446968,34.62154640201059,5.647186543010321,9.94536411305759,3.3151213710191967
2,two_bucket_carry,Two carry-noise buckets,2024-09-18,3,7.492878803979546e-05,0.008340289317260418,195.41072580604904,10.628736768649711,9.057448525774248,3.019149508591416
2,two_bucket_carry,Two carry-noise buckets,2024-09-19,3,7.504590196112337e-05,0.007440745638942804,31.8815651702632,5.533383776787559,10.053618848196802,3.3512062827322673
2,two_bucket_carry,Two carry-noise buckets,2024-09-20,3,0.001006943671650265,0.025228623797408724,308.3898859945759,16.857050447587728,8.855442749280693,2.951814249760231
2,two_bucket_carry,Two carry-noise buckets,2024-09-23,4,4.250721159825218e-05,0.005418438699140143,30.16885657235803,3.996049707680868,13.025845393048018,3.2564613482620044
2,two_bucket_carry,Two carry-noise buckets,2024-09-24,4,0.00839397468641554,0.07750293153397578,2465.5107975301703,49.17962711578525,10.123652486361573,2.5309131215903933
2,two_bucket_carry,Two carry-noise buckets,2024-09-25,4,0.000598834302856141,0.01895485920081895,100.18075158249903,9.678700790007724,12.681782760018114,3.1704456900045286
2,two_bucket_carry,Two carry-noise buckets,2024-09-26,4,0.028722606920437092,0.132949282736599,6304.8150543594475,78.20069553209169,-6.453818965779076,-1.613454741444769
2,two_bucket_carry,Two carry-noise buckets,2024-09-27,3,0.027602114340039757,0.1503564240460147,26077.79008506073,161.4190029810246,-14.994525467311053,-4.998175155770351
2,two_bucket_carry,Two carry-noise buckets,2024-09-30,4,0.007137385000851618,0.07501610689262612,6647.790876745836,73.23481032090649,-11.642632029539039,-2.9106580073847597
2,two_bucket_carry,Two carry-noise buckets,2024-10-08,4,0.014650556775593366,0.09629783581501775,3664.8228515351807,56.92041121848547,-2.4057922703371997,-0.6014480675842999
2,two_bucket_carry,Two carry-noise buckets,2024-10-09,4,0.001007084003153039,0.023613530718909065,168.47609757734327,12.705561068654333,13.220038682492161,3.3050096706230403
2,two_bucket_carry,Two carry-noise buckets,2024-10-10,4,0.0006073743362856979,0.019613912561807258,146.27368367063582,9.695419706458324,9.688334093845938,2.4220835234614846
2,two_bucket_carry,Two carry-noise buckets,2024-10-11,3,0.00019897681906224624,0.010798009831055111,92.6824293885764,9.12699899107641,9.503408111362122,3.1678027037873737
2,two_bucket_carry,Two carry-noise buckets,2024-10-14,3,7.861500667779993e-05,0.007850275082371549,218.95318490108104,12.198540409031315,8.2122970841034,2.7374323613677998
2,two_bucket_carry,Two carry-noise buckets,2024-10-15,3,0.0023448944943324996,0.044420469214191495,1979.9532411446241,44.01652459578327,9.280430481427514,3.0934768271425046
2,two_bucket_carry,Two carry-noise buckets,2024-10-16,3,0.0016738247197738882,0.03641757678287961,1103.1207365915068,33.01558168789385,9.688121780138191,3.2293739267127304
2,two_bucket_carry,Two carry-noise buckets,2024-10-17,3,0.0004612292127569085,0.020142279469073442,514.4571255693394,21.0483430735397,9.568361126551201,3.1894537088504005
2,two_bucket_carry,Two carry-noise buckets,2024-10-18,3,0.0016000401636443123,0.03797105405532788,1962.152794955445,41.38220322758328,-8.433859848401028,-2.811286616133676
2,two_bucket_carry,Two carry-noise buckets,2024-10-21,4,9.169033262812491e-05,0.0071873763250977565,157.95432500747623,9.712551337550849,10.553131394431269,2.638282848607817
2,two_bucket_carry,Two carry-noise buckets,2024-10-22,4,4.399556548816969e-05,0.006061868887968594,209.09923740686094,10.70374123921124,12.492712494161049,3.1231781235402623
2,two_bucket_carry,Two carry-noise buckets,2024-10-23,4,2.2077224880471164e-05,0.004513071719538603,135.34567204242853,8.92160146766696,13.532082348073768,3.383020587018442
2,two_bucket_carry,Two carry-noise buckets,2024-10-24,4,0.00017369074612444546,0.010879543757077201,146.26453442490873,11.861043554853268,13.965461577241788,3.491365394310447
2,two_bucket_carry,Two carry-noise buckets,2024-10-25,4,0.0015322269290984824,0.03140528344097375,985.7591636491125,29.794134236478158,12.05701821183277,3.0142545529581923
2,two_bucket_carry,Two carry-noise buckets,2024-10-28,4,0.0025946707100042983,0.03938752210354322,1487.8819086913622,37.73836115896279,12.022292108451843,3.005573027112961
2,two_bucket_carry,Two carry-noise buckets,2024-10-29,4,1.3054481862822519e-05,0.0034716360983138156,91.45221611413912,6.979085382178482,13.057423194630962,3.2643557986577405
2,two_bucket_carry,Two carry-noise buckets,2024-10-30,4,0.00028898076323019973,0.013825887887427007,312.07870871253743,15.356248962568316,13.23471056094855,3.3086776402371374
2,two_bucket_carry,Two carry-noise buckets,2024-10-31,4,0.00043985820976627906,0.015125460584432503,265.16803979183084,14.017123062345263,13.003110645711699,3.2507776614279247
2,two_bucket_carry,Two carry-noise buckets,2024-11-01,4,5.4893002137428124e-05,0.005984320052356081,81.65754203891208,7.187869240214241,13.137580694487168,3.284395173621792
2,two_bucket_carry,Two carry-noise buckets,2024-11-04,4,0.0021308917603603582,0.032840217843822815,493.57710734797917,20.67842430592077,12.275128767540533,3.0687821918851332
2,two_bucket_carry,Two carry-noise buckets,2024-11-05,4,0.0008834695234778493,0.020150693506005863,148.1446072715657,10.824930638176738,13.240291391294466,3.3100728478236165
2,two_bucket_carry,Two carry-noise buckets,2024-11-06,4,0.0008407556827926501,0.02233454122807233,434.811884783442,18.773171977380343,12.989978086603498,3.2474945216508746
2,two_bucket_carry,Two carry-noise buckets,2024-11-07,4,0.00012202228005992502,0.009306217650198262,93.23763925511281,8.076750600548621,13.489571377087318,3.3723928442718294
2,two_bucket_carry,Two carry-noise buckets,2024-11-08,3,0.0003796021532074165,0.01659043444046563,765.8489859256648,26.995447835367486,10.571831761849836,3.523943920616612
2,two_bucket_carry,Two carry-noise buckets,2024-11-11,3,0.0014908286402158233,0.03292939659518509,2848.619632036407,52.82409251669378,9.278136428319533,3.0927121427731774
2,two_bucket_carry,Two carry-noise buckets,2024-11-12,3,6.670739193830955e-06,0.0024093904582979477,55.443659111052206,5.677210330681494,11.164008326009686,3.7213361086698953
2,two_bucket_carry,Two carry-noise buckets,2024-11-13,3,7.376829429071426e-06,0.0025613619321666705,22.260109189563135,4.522945186278169,11.099715403161818,3.6999051343872726
2,two_bucket_carry,Two carry-noise buckets,2024-11-14,3,0.0012242297491783963,0.026950754158268014,1093.4834211723698,31.375011365060647,8.861618511391512,2.953872837130504
2,two_bucket_carry,Two carry-noise buckets,2024-11-15,3,9.038333326052946e-05,0.007145164708732402,71.24261217406972,7.49769857842269,10.831295431249233,3.610431810416411
2,two_bucket_carry,Two carry-noise buckets,2024-11-18,4,2.498980808249881e-05,0.00417925410927651,48.85907799076045,5.971836377507998,14.07861697875367,3.5196542446884176
2,two_bucket_carry,Two carry-noise buckets,2024-11-19,4,0.0002632702423584001,0.012716974023490696,236.3265228095505,14.719822670786243,12.848232633617048,3.212058158404262
2,two_bucket_carry,Two carry-noise buckets,2024-11-20,4,0.0007228124432460981,0.02331308572006592,934.6583601642847,29.49795700054824,13.078226946117447,3.2695567365293616
2,two_bucket_carry,Two carry-noise buckets,2024-11-21,4,0.00044390887039023517,0.017663205304799017,577.629975228876,22.203695767642103,11.602520511511292,2.900630127877823
2,two_bucket_carry,Two carry-noise buckets,2024-11-22,4,0.0003222599569972442,0.016032001340733088,936.7718235571663,24.050773516478102,8.238836450606705,2.059709112651676
2,two_bucket_carry,Two carry-noise buckets,2024-11-25,4,0.0003552306507482807,0.015887347416937894,261.4573881773533,15.665606657473973,11.116660516106007,2.779165129026502
2,two_bucket_carry,Two carry-noise buckets,2024-11-26,4,0.00032780073861733456,0.015164182362933185,467.64089428854544,18.35405536016151,10.762931009203404,2.690732752300851
2,two_bucket_carry,Two carry-noise buckets,2024-11-27,4,0.0020774279966131446,0.03899908326389264,1493.5914431206718,37.929841953905,12.859162768261616,3.214790692065404
2,two_bucket_carry,Two carry-noise buckets,2024-11-28,4,0.0008025788426106321,0.023529155653249968,824.4197880184737,25.668138498878534,8.615600313981426,2.1539000784953566
2,two_bucket_carry,Two carry-noise buckets,2024-11-29,4,0.0004220646404153371,0.017189633920119324,289.57076710376316,14.704044875503541,12.480000215326296,3.120000053831574
2,two_bucket_carry,Two carry-noise buckets,2024-12-02,4,0.0008273821250074024,0.021260685604447098,404.0144338325827,18.337303937968727,12.229344372455579,3.0573360931138946
2,two_bucket_carry,Two carry-noise buckets,2024-12-03,4,5.831125351809977e-05,0.006825989384304877,52.15785904845424,6.781787901513098,12.925382255556345,3.2313455638890862
2,two_bucket_carry,Two carry-noise buckets,2024-12-04,4,0.0001207253323304399,0.007457249844461354,61.28879204433217,6.390476735268749,12.856000237317659,3.2140000593294147
2,two_bucket_carry,Two carry-noise buckets,2024-12-05,4,7.539969296211262e-05,0.0061199779793533055,86.56120163063885,6.368510968767623,12.741766679212517,3.1854416698031294
2,two_bucket_carry,Two carry-noise buckets,2024-12-06,4,0.00023175794283648203,0.012625519268033677,136.17236162858393,9.80667568087847,12.641410530571207,3.1603526326428018
2,two_bucket_carry,Two carry-noise buckets,2024-12-09,4,0.0031471359433877335,0.040685870931152286,756.4692964757278,26.655916704153924,11.373219523485922,2.8433048808714805
2,two_bucket_carry,Two carry-noise buckets,2024-12-10,4,0.0031666383344842804,0.044428367798098584,991.4005016036161,30.408061059561305,11.599336007642743,2.8998340019106856
2,two_bucket_carry,Two carry-noise buckets,2024-12-11,4,0.0006899598311115445,0.018424389505980254,153.23804303995593,10.999612740870134,12.575374578729518,3.1438436446823794
2,two_bucket_carry,Two carry-noise buckets,2024-12-12,4,4.735487588104111e-05,0.006521346377012922,60.08211212767986,6.838745585173228,12.411255199794635,3.1028137999486587
2,two_bucket_carry,Two carry-noise buckets,2024-12-13,3,9.499212968326464e-05,0.008376234748846393,132.11492414278044,10.920455374064659,9.546517933649206,3.1821726445497354
2,two_bucket_carry,Two carry-noise buckets,2024-12-16,3,0.00036673585883532906,0.017569942916581233,736.3467144012499,24.76072692026567,9.495200508080268,3.165066836026756
2,two_bucket_carry,Two carry-noise buckets,2024-12-17,3,0.00011384285134021984,0.008619434957936614,88.40387144643648,8.184617314729318,10.359794201374939,3.4532647337916464
2,two_bucket_carry,Two carry-noise buckets,2024-12-18,3,7.321666569563902e-05,0.007178837945879322,118.35900243790395,9.197346391416431,10.350281229128914,3.4500937430429715
2,two_bucket_carry,Two carry-noise buckets,2024-12-19,3,0.00042229937482806675,0.01697268136007227,293.59442350219086,16.480886870327595,10.430290406419712,3.4767634688065705
2,two_bucket_carry,Two carry-noise buckets,2024-12-20,3,0.0005781542075320836,0.019807044971961712,449.64867574387335,20.713967514783388,9.840750440501829,3.280250146833943
2,two_bucket_carry,Two carry-noise buckets,2024-12-23,4,0.00022458169312874161,0.01351814725856415,210.74246281856887,13.26586367555592,12.93169710977779,3.2329242774444475
2,two_bucket_carry,Two carry-noise buckets,2024-12-24,4,2.2083913928476652e-05,0.004035325902027265,41.00587079042964,5.08036772969308,13.777241078707018,3.4443102696767545
2,two_bucket_carry,Two carry-noise buckets,2024-12-25,4,0.0006140821567235532,0.02044261545356503,287.3104159905387,15.963484094701926,14.32517270860955,3.5812931771523875
2,two_bucket_carry,Two carry-noise buckets,2024-12-26,4,0.0004421734850616539,0.0172328554926918,236.44365932107817,14.925659676203622,13.47812678773235,3.3695316969330875
2,two_bucket_carry,Two carry-noise buckets,2024-12-27,4,4.615334495499562e-05,0.0049469268723295115,17.56037312961902,3.876094438966902,13.373777107370188,3.343444276842547
2,two_bucket_carry,Two carry-noise buckets,2024-12-30,4,0.00027876202801018976,0.014485216878583963,149.83075301267877,11.59697372753567,13.125790222743937,3.2814475556859843
2,two_bucket_carry,Two carry-noise buckets,2024-12-31,4,0.0014830642155525082,0.03147701764551588,527.2923307273625,22.71092979717173,12.614638983677796,3.153659745919449
2,two_bucket_carry,Two carry-noise buckets,2025-01-02,4,0.0001574781317487786,0.010876421221851836,62.969801427391914,7.449204188812473,12.881215631794568,3.220303907948642
2,two_bucket_carry,Two carry-noise buckets,2025-01-03,4,0.0014475265777628143,0.03089098138970391,362.578478110305,18.79919512650099,12.982531096112938,3.2456327740282345
2,two_bucket_carry,Two carry-noise buckets,2025-01-06,4,0.0003401606754386564,0.015089167737964003,104.89147701883914,9.591412835836536,12.89672175768457,3.2241804394211426
2,two_bucket_carry,Two carry-noise buckets,2025-01-07,4,0.0008705973980414105,0.02225282666218793,150.65012060971998,11.802001694432647,12.311235395925479,3.0778088489813697
2,two_bucket_carry,Two carry-noise buckets,2025-01-08,4,0.0007290539922081885,0.01674647249394722,52.1027574703165,6.218290429949775,12.120243535988642,3.0300608839971606
2,two_bucket_carry,Two carry-noise buckets,2025-01-09,4,0.004838938567988177,0.04584976353416194,308.8245246390226,17.185559045755326,9.074027230529552,2.268506807632388
2,two_bucket_carry,Two carry-noise buckets,2025-01-10,3,0.0003197492963397573,0.015603280465245284,204.94579321375682,13.362647567748658,9.557039894600644,3.1856799648668814
2,two_bucket_carry,Two carry-noise buckets,2025-01-13,3,0.00012326955674052335,0.009852839334597649,85.33178433458785,8.664358132832907,10.255218883966048,3.4184062946553495
2,two_bucket_carry,Two carry-noise buckets,2025-01-14,3,0.00047080612125922905,0.019131297658828664,290.5414524926128,16.706909390020883,10.38983367597233,3.4632778919907765
2,two_bucket_carry,Two carry-noise buckets,2025-01-15,3,0.00024482281858158615,0.0134534854043842,172.4552607347235,12.495420796217937,9.515157504031304,3.171719168010435
2,two_bucket_carry,Two carry-noise buckets,2025-01-16,3,0.0002421838995433785,0.012016481905097293,119.21972296330729,9.981065355845203,7.586768209661532,2.528922736553844
2,two_bucket_carry,Two carry-noise buckets,2025-01-17,3,0.0005519548237673775,0.02072073421805067,298.0227138530483,16.675575379911,9.54937723585193,3.1831257452839767
2,two_bucket_carry,Two carry-noise buckets,2025-01-20,4,1.8963918043181454e-05,0.0040814862374363575,66.78681322484019,6.447232570747246,13.09705082740916,3.27426270685229
2,two_bucket_carry,Two carry-noise buckets,2025-01-21,4,1.736760827447728e-05,0.0039101316205547056,44.16046151991058,5.851780251153286,14.463254621564781,3.6158136553911953
2,two_bucket_carry,Two carry-noise buckets,2025-01-22,4,0.0003252803240437439,0.013679276130857166,125.67495294467717,10.816772652723557,15.03231560722473,3.7580789018061824
2,two_bucket_carry,Two carry-noise buckets,2025-01-23,4,0.00010538626288203957,0.007522457323488434,72.94288706499869,7.572537818992259,13.776689947970322,3.4441724869925805
2,two_bucket_carry,Two carry-noise buckets,2025-01-24,4,0.0016279235606496759,0.03298092018392708,923.3717582800964,29.975065179802414,12.718554361690618,3.1796385904226545
