date,open,high,low,close,volume
2022-09-13,6935.591,6957.353,6886.361,6904.078,12598258300
2022-09-14,6800.927,6851.094,6783.188,6829.558,12130940700
2022-09-15,6859.249,6866.554,6543.199,6619.189,16063456200
2022-09-16,6599.27,6632.56,6480.097,6481.244,13570416900
2022-09-19,6468.395,6504.752,6364.073,6399.801,10793418100
2022-09-20,6441.096,6536.424,6436.761,6482.131,9989803400
2022-09-21,6461.249,6506.062,6378.634,6480.602,10560009300
2022-09-22,6438.286,6554.299,6429.495,6487.275,10514698800
2022-09-23,6486.786,6504.033,6306.962,6363.684,11196568500
2022-09-26,6318.299,6404.015,6274.339,6283.593,11045349300
2022-09-27,6302.888,6409.776,6287.775,6409.776,10603349400
2022-09-28,6397.837,6401.841,6211.109,6211.109,10496007700
2022-09-29,6270.906,6307.782,6192.772,6228.779,10573074400
2022-09-30,6221.831,6241.959,6123.988,6124.864,9256460000
2022-10-10,6136.712,6154.063,5964.621,5984.501,10244813700
2022-10-11,5994.763,6044.285,5939.068,6017.719,9423800100
2022-10-12,6017.675,6192.653,5918.021,6192.653,12005305300
2022-10-13,6162.705,6311.506,6146.404,6252.223,12870090600
2022-10-14,6296.351,6427.469,6286.672,6406.457,14180202600
2022-10-17,6380.207,6476.398,6370.148,6472.451,13244462800
2022-10-18,6490.597,6551.796,6447.778,6508.504,12992094600
2022-10-19,6492.6,6533.566,6460.7,6461.146,12464738100
2022-10-20,6431.986,6525.799,6342.154,6429.704,13352498600
2022-10-21,6433.327,6469.094,6387.766,6432.326,11987978100
2022-10-24,6448.866,6554.369,6335.073,6378.432,14135712600
2022-10-25,6346.153,6411.166,6248.839,6355.778,12932141000
2022-10-26,6358.06,6548.618,6348.99,6491.692,15066389200
2022-10-27,6497.52,6544.417,6459.923,6461.61,14677382200
2022-10-28,6412.613,6446.605,6216.274,6239.932,15612049500
2022-10-31,6201.747,6349.118,6201.283,6292.619,14587478800
2022-11-01,6299.026,6440.916,6277.616,6439.822,15226299000
2022-11-02,6434.95,6557.01,6424.66,6524.514,16256856300
2022-11-03,6467.227,6576.372,6461.296,6566.841,14151370400
2022-11-04,6569.185,6719.513,6568.782,6709.645,16506243400
2022-11-07,6713.731,6749.756,6660.979,6713.638,16025494700
2022-11-08,6707.013,6708.08,6647.442,6694.956,13547178700
2022-11-09,6694.404,6736.671,6664.371,6676.008,12656456500
2022-11-10,6638.516,6663.113,6583.865,6603.309,14213764500
2022-11-11,6749.067,6776.742,6641.763,6643.482,19164896600
2022-11-14,6639.023,6688.006,6570.491,6599.666,17430398500
2022-11-15,6593.628,6752.513,6576.875,6752.513,17093916000
2022-11-16,6749.959,6775.382,6687.317,6702.041,15502116300
2022-11-17,6685.943,6714.504,6629.897,6714.504,15919125300
2022-11-18,6711.894,6752.837,6650.742,6658.401,16810522100
2022-11-21,6622.603,6689.325,6585.279,6689.325,13715526500
2022-11-22,6682.053,6692.24,6556.336,6583.233,15085322600
2022-11-23,6572.165,6592.305,6451.955,6567.993,14436622800
2022-11-24,6573.472,6611.795,6553.956,6586.858,12619733200
2022-11-25,6573.019,6573.019,6508.516,6512.162,12457939600
2022-11-28,6426.931,6494.981,6412.032,6492.712,12988178000
2022-11-29,6505.896,6607.457,6505.896,6594.323,15744830100
2022-11-30,6591.678,6619.27,6561.275,6590.307,15540313600
2022-12-01,6645.467,6691.509,6639.632,6658.427,16215067800
2022-12-02,6644.442,6721.691,6637.16,6680.542,14942402800
2022-12-05,6710.725,6723.566,6675.602,6714.367,17891502500
2022-12-06,6690.92,6731.066,6667.002,6703.552,15481011400
2022-12-07,6684.608,6732.258,6677.52,6705.287,15598928100
2022-12-08,6694.844,6699.297,6648.347,6662.344,14861163200
2022-12-09,6661.899,6684.149,6626.936,6680.375,16034916400
2022-12-12,6669.166,6680.611,6626.873,6655.674,15365306800
