cohort,date,scenario,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,option_price_points,continuation_points,exercise_value_points,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,turnover_contracts,transaction_cost,daily_futures_pnl,daily_financing,option_payoff,cash,option_mark,equity,discounted_equity,discounted_pnl_change,cumulative_futures_pnl,cumulative_financing,cumulative_costs,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,unhedged_factor_variance,residual_scale_exposure,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
2024-08-19,2024-08-19,no_hedge,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,0.0,0.0,0.0,172.28264497152114,76.77673911375277,32.260637396639225,32.260637396639225,20.0854284212312,12.977275494180933,0.36227857524051293,False,False,False
2024-08-19,2024-08-19,one_futures,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,0.3422723449841341,0.0,0.3422723449841341,0.0,0.3422723449841341,0.0,0.0,0.0,0.0,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,0.0,0.0,0.0,34.411166427329476,-0.12908580469355968,0.013509374908811638,32.260637396639225,1602.3420248138864,12.977275494180933,0.36227857524051293,False,False,False
2024-08-19,2024-08-19,two_futures,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,0.31315664080935596,0.022406112198566693,0.31315664080935596,0.022406112198566693,0.33556275300792265,0.0,0.0,0.0,0.0,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,1.0937098008758351e-30,32.260637396639225,1567.0184682616916,12.977275494180933,0.36227857524051293,False,False,False
2024-08-19,2024-08-20,no_hedge,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,4.043716041304833,4533.552947720641,-3.4470522793590135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011524756768435578,0.0,-20.086580896908043,20.37471536753471,0.288134470626666,0.28811793879525266,0.28811793879525266,0.0,-0.0011524756768435578,0.0,175.67923466761076,82.6679721678662,37.36122189475745,37.36122189475745,20.37471536753471,13.063992867774914,0.37078174130605274,False,False,False
2024-08-19,2024-08-20,one_futures,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,4.043716041304833,4533.552947720641,-3.4470522793590135,0.3422723449841341,0.0,0.3836572571251821,0.0,0.3836572571251821,0.0,0.041384912141048,0.0,-29.36696719963877,-0.0011524756768435578,0.0,-49.45354809654681,20.37471536753471,-29.078832729012102,-29.077164319261176,-29.077164319261176,-29.36696719963877,-0.0011524756768435578,0.0,30.67624527856475,-0.1124386116479883,0.010732711051207804,37.36122189475745,1761.027690944486,13.063992867774914,0.37078174130605274,False,False,False
2024-08-19,2024-08-20,two_futures,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,4.043716041304833,4533.552947720641,-3.4470522793590135,0.31315664080935596,0.022406112198566693,0.3566487870904354,0.020366025762539642,0.3566487870904354,0.020366025762539642,0.0455322327171065,0.0,-28.809209097838682,-0.0011524756768435578,0.0,-48.89578999474672,20.37471536753471,-28.521074627212013,-28.519438219057037,-28.519438219057037,-28.809209097838682,-0.0011524756768435578,0.0,0.0,0.0,0.0,37.36122189475745,1726.9602783093123,13.063992867774914,0.37078174130605274,False,False,False
2024-08-19,2024-08-21,no_hedge,2,20,IM2409,IM2503,4548.264,4522.0,4332.8,0.07686586884959945,-0.028307378735272847,7.70708644274298e-06,0.00020073336925671183,-3.327129711362938e-05,4,False,0.11148546500274653,15.15411038605414,15.15411038605414,0.0,4516.958497015751,-5.041502984248837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001152541804394231,0.0,-20.087733438712437,15.15411038605414,-4.933623052658296,-4.93305693167621,-5.2211748704714624,0.0,-0.0023050174812377887,0.0,133.1728490084057,61.93549004050816,20.97597372551155,20.97597372551155,15.15411038605414,13.198966252580522,0.37947593999340706,False,False,False
2024-08-19,2024-08-21,one_futures,2,20,IM2409,IM2503,4548.264,4522.0,4332.8,0.07686586884959945,-0.028307378735272847,7.70708644274298e-06,0.00020073336925671183,-3.327129711362938e-05,4,False,0.11148546500274653,15.15411038605414,15.15411038605414,0.0,4516.958497015751,-5.041502984248837,0.3836572571251821,0.0,0.2953868300874771,0.0,0.2953868300874771,0.0,0.08827042703770499,0.0,-5.754858856877732,-0.0028375800664843178,0.0,-55.211244533491026,15.15411038605414,-40.057134147436884,-40.052537690861044,-10.975373371599868,-35.1218260565165,-0.003990055743327876,0.0,27.035526899487635,-0.09679414433279021,0.00833388631603921,20.97597372551155,1350.8933560416256,13.198966252580522,0.37947593999340706,False,False,False
2024-08-19,2024-08-21,two_futures,2,20,IM2409,IM2503,4548.264,4522.0,4332.8,0.07686586884959945,-0.028307378735272847,7.70708644274298e-06,0.00020073336925671183,-3.327129711362938e-05,4,False,0.11148546500274653,15.15411038605414,15.15411038605414,0.0,4516.958497015751,-5.041502984248837,0.3566487870904354,0.020366025762539642,0.27094659296274043,0.017991708093238242,0.27094659296274043,0.017991708093238242,0.08807651179699638,0.0,-5.5778312948969715,-0.0028055766343241368,0.0,-54.47642686627802,15.15411038605414,-39.322316480223876,-39.317804342148854,-10.798366123091817,-34.387040392735656,-0.003958052311167694,0.0,0.0,7.105427357601002e-15,2.734274502189588e-31,20.97597372551155,1318.329076589949,13.198966252580522,0.37947593999340706,False,False,False
2024-08-19,2024-08-22,no_hedge,3,19,IM2409,IM2503,4491.839,4473.2,4281.0,0.07911054237070672,-0.05033892268878114,7.784868758729066e-06,0.00020182546824578252,-3.348593629625062e-05,4,False,0.11148546500274653,13.081878205754705,13.081878205754705,0.0,4466.2439236351065,-6.956076364893306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011526079357392167,0.0,-20.088886046648177,13.081878205754705,-7.007007840893472,-7.005801820392815,-2.0727448887166053,0.0,-0.0034576254169770056,0.0,115.14657166247015,54.60839606340293,16.300552783958167,16.300552783958167,13.081878205754705,13.341776169602378,0.3883603569804123,False,False,False
