cohort,scenario,entry_date,exit_date,exit_reason,initial_premium,option_payoff,option_pnl,futures_pnl,financing,transaction_costs,total_pnl,discounted_total_pnl,daily_discounted_pnl_variance,daily_discounted_pnl_std,worst_daily_discounted_pnl,max_drawdown,turnover_contracts,peak_abs_contracts,max_condition_number,conditioning_warning_days,mean_residual_factor_variance,rms_residual_scale_exposure,max_abs_futures_model_error,variance_reduction_vs_no_hedge
2025-05-19,no_hedge,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,-31.152919821425474,0.0,-0.04113877897188483,0.0,-31.19405860039736,-31.152919821425474,6.38079337842397,2.526023233943815,-6.921375854793414,36.71841391955695,0.0,0.0,109.60263819373876,0,53.64227420875068,20.05077512805888,15.40899999999965,0.0
2025-05-19,one_futures,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,-31.152919821425474,35.343658216461414,-0.014195052747201493,0.0,4.176543342288731,4.171035309633348,347.65301521396583,18.645455618299216,-32.959621474013744,63.78109293755716,1.4314509737400833,0.44520650940745266,109.60263819373876,0,0.008565484977395977,2115.0905099763872,15.40899999999965,-53.48429287641887
2025-05-19,two_futures,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,-31.152919821425474,33.673189339811216,-0.01582973437483024,0.0,2.5044397840109247,2.501136924449024,337.2394751869584,18.36408111469121,-32.7103013453242,62.99816149931621,1.4499565186317498,0.44098892165705106,109.60263819373876,0,1.1325226500074209e-30,2088.8923126983086,15.40899999999965,-51.852279518609826
2025-06-23,no_hedge,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,6.3779761394360115,0.0,-0.008732411872189596,0.0,6.369243727563823,6.367051414487253,45.50556840028361,6.745781526278746,-6.221731318702707,12.822982276148862,0.0,0.0,13.874805747582473,0,36.801240561214165,17.019190552573924,9.013284178156027,0.0
2025-06-23,one_futures,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,6.3779761394360115,75.32631604438167,0.008421873864415869,0.0,81.71271405768208,81.68458829280117,181.60272059629227,13.476005364954863,-5.818024111962309,5.816020954768582,0.9971938611382596,0.3745702141280476,13.874805747582473,0,0.011794717738399386,1473.9264939531993,9.013284178156027,-2.990780183182163
2025-06-23,two_futures,2025-06-23,2025-07-01,exercise,25.36121138761084,31.73918752704685,6.3779761394360115,73.95937292094047,0.00826433039007002,0.0,80.34561339076657,80.31795818609615,174.9415296924309,13.226546400796805,-5.4902015514603875,5.488174202716998,0.989715030114013,0.36895867491736406,13.874805747582473,0,7.235332658633552e-31,1440.2467847528524,9.013284178156027,-2.8443982976672495
2025-07-21,no_hedge,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-16.678565587166013,0.0,-0.019106152349860756,0.0,-16.697671739515876,-16.68522156267304,10.62606095738768,3.25976394197305,-6.766199451561806,20.68863880518026,0.0,0.0,23.216537236397777,0,28.44984878804935,13.777730562967504,14.619394523425399,0.0
2025-07-21,one_futures,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-16.678565587166013,78.68533035566243,0.005448037270045673,0.0,62.01221280576646,61.965975041131266,150.8880990056091,12.283651696690569,-15.187781420357728,29.165878075662995,1.0663520143397918,0.3432459563213975,23.216537236397777,0,0.006395302919588978,1568.3936870249913,14.619394523425399,-13.199814927723091
2025-07-21,two_futures,2025-07-21,2025-08-07,exercise,25.60528972333548,8.926724136169469,-16.678565587166013,77.51406357683794,0.0050709124389532265,0.0,60.8405689021109,60.79520474273187,146.0340547175767,12.084455085670049,-14.965166337935111,28.73648799581799,1.0637395523135103,0.3394809546741413,23.216537236397777,0,1.171981557642879e-30,1542.1908237527548,14.619394523425399,-12.743009314853193
2025-08-18,no_hedge,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,48.79706226418896,0.0,-0.022691636381528872,0.0,48.774370627807436,48.74639336021776,260.51401034873834,16.14044641107359,-11.466973174547121,17.035862388156218,0.0,0.0,14.483512622077011,0,141.71791991939236,37.10118035683667,8.41912927408066,0.0
2025-08-18,one_futures,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,48.79706226418896,65.07306217442253,-7.089480491223566e-05,0.0,113.87005354380656,113.80473700732561,1140.1627659056257,33.766296301276896,-60.39171134107181,60.41153275540265,1.6561762202867143,0.63346799169344,14.483512622077011,0,0.02757088886581635,2961.515152177149,8.41912927408066,-3.3765890532311156
2025-08-18,two_futures,2025-08-18,2025-09-01,exercise,39.536935817456445,88.3339980816454,48.79706226418896,62.84269634389817,-0.0006322337614891065,0.0,111.63912637432564,111.57508951086949,1113.4220473075602,33.36797937106112,-59.71704838029491,59.736691359789795,1.6639272181119864,0.628354943654678,14.483512622077011,0,2.2347399713031242e-30,2918.1247515673076,8.41912927408066,-3.2739430628589705
2025-09-22,no_hedge,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,0.09002448560371512,0.0,-0.00709960573867037,0.0,0.08292487986504504,0.08288206905541445,32.94278665663535,5.739580703904715,-9.033254441592746,15.7878522919756,0.0,0.0,26.190881726000427,0,17.208490941629904,7.970403771970292,24.596614252821382,0.0
2025-09-22,one_futures,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,0.09002448560371512,29.33079594365984,0.005535401053742877,0.0,29.426355830317284,29.41116417589917,464.0869062683725,21.542676395201514,-18.44301983626682,24.322563283395198,0.8214385384744669,0.36060620172518276,26.190881726000427,0,0.001114110887108283,1310.233809159199,24.596614252821382,-13.08766389758032
2025-09-22,two_futures,2025-09-22,2025-10-13,exercise,13.744893361658944,13.834917847262659,0.09002448560371512,28.95483010441517,0.005393659318108967,0.0,29.050248249337,29.035250764269218,449.874494550915,21.21024503750287,-18.147023258568833,23.894709301186246,0.8149952128587478,0.3555266385770769,26.190881726000427,0,5.423355109802471e-31,1285.855100105294,24.596614252821382,-12.656236773166277
2025-10-20,no_hedge,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-10.478127803934349,0.0,-0.03603132638123639,0.0,-10.514159130315583,-10.504511216735512,29.101172198771746,5.39455023136978,-7.511273557395647,23.687892207149247,0.0,0.0,20.60985683744491,0,72.5023226142876,24.75111704263073,12.817293808517206,0.0
2025-10-20,one_futures,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-10.478127803934349,104.6876339993531,0.027734341265890687,0.0,94.23724053668464,94.1507673588058,353.8636918885543,18.811265026269613,-32.10759835046279,39.5682475712093,1.4829696091460538,0.4647826959186518,20.60985683744491,0,0.017839466468668738,2353.830526069076,12.817293808517206,-11.159774509134364
2025-10-20,two_futures,2025-10-20,2025-11-11,exercise,39.23039618715104,28.752268383216688,-10.478127803934349,103.12514345727307,0.026751870340252715,0.0,92.67376752367895,92.58872900665384,343.04772023562185,18.521547457910255,-31.78565812174613,38.90685263583629,1.4854473925458727,0.46066474355721543,20.60985683744491,0,1.6186931123550954e-30,2319.9862524154364,12.817293808517206,-10.78810660589475
2025-11-24,no_hedge,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,19.82208704910356,0.0,-0.00868059575072536,0.0,19.813406453352837,19.80772309464518,60.0320635927131,7.748036111990773,-2.58289589425752,2.582906406858662,0.0,0.0,15.634937372380428,0,122.4082906640771,30.502195770919187,12.330115748305616,0.0
2025-11-24,one_futures,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,19.82208704910356,77.10118178614887,-0.0006854275116716592,0.0,96.92258340774076,96.89478173670172,279.25355430994887,16.710881314579098,-0.9579956558573954,0.9564535742540734,0.928387402253491,0.463244945282294,15.634937372380428,0,0.011572121892655808,2679.307527473194,12.330115748305616,-3.6517400468613177
2025-11-24,two_futures,2025-11-24,2025-12-01,exercise,30.253736526466653,50.07582357557021,19.82208704910356,75.5001472743961,-0.0008891716404080532,0.0,95.32134515185925,95.29400278656381,272.6034607830689,16.510707458587863,-1.0402425000362214,1.0387449915400389,0.9279852927168581,0.4581545962649773,15.634937372380428,0,2.0801677793404076e-30,2640.186499480456,12.330115748305616,-3.540964352525747
2025-12-22,no_hedge,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-19.034903653798377,0.0,-0.022842230380307353,0.0,-19.05774588417869,-19.041350782117107,11.446258575475014,3.3832319718687653,-5.15435805350436,26.4710884629614,0.0,0.0,43.3942372584134,0,25.054145975422,12.507824595006186,23.60583751823924,0.0
2025-12-22,one_futures,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-19.034903653798377,213.43471519366187,0.06298237305192714,0.0,194.46279391291543,194.2955003949538,276.6618240480949,16.633154362540346,-5.058571240222032,5.05886149443975,1.101633474749204,0.3064122485870345,43.3942372584134,0,0.002189610138205868,1568.4950963326812,23.60583751823924,-23.170502721376238
2025-12-22,two_futures,2025-12-22,2026-01-14,exercise,26.52907677448928,7.494173120690903,-19.034903653798377,210.17905221763263,0.06159307527740998,0.0,191.20574163911166,191.04125011592808,268.64530033760747,16.390402689916055,-4.983058309786955,4.983344231171248,1.0896862076521219,0.3002533729471566,43.3942372584134,0,7.987949418746011e-31,1536.64499866264,23.60583751823924,-22.47014079458351
2026-01-19,no_hedge,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,11.313284443549016,0.0,-0.021177588802397174,0.0,11.29210685474662,11.28562963543943,253.47472845243178,15.920889687841939,-11.337305059728068,29.44569956242521,0.0,0.0,21.396319065270255,0,50.69182841729303,20.856571920704614,15.440332404477886,0.0
2026-01-19,one_futures,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,11.313284443549016,-15.607691861903596,-0.002805040942006133,0.0,-4.297212459296588,-4.294747552803363,349.94496100632,18.706815897055275,-25.971640926794148,45.07506212275354,1.0605262545751275,0.345292555818448,21.396319065270255,0,0.009239687707398487,1851.2557922475169,15.440332404477886,-0.3805911269453919
2026-01-19,two_futures,2026-01-19,2026-02-02,exercise,36.89892413093778,48.212208574486795,11.313284443549016,-14.562931818170817,-0.002825593879664757,0.0,-3.252472968501486,-3.2506073307618966,338.332409670552,18.393814440472973,-25.617787472003574,43.73428800220653,1.0503499858188377,0.3409666427999253,21.396319065270255,0,1.73167857320378e-30,1819.1989943986503,15.440332404477886,-0.33477767876983844
2026-02-25,no_hedge,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,11.578882306112014,0.0,-0.004201602305489679,0.0,11.574680703806528,11.572688512198594,70.57260406146382,8.40075020825306,-5.745732009041503,5.745826490424012,0.0,0.0,16.48890203868217,0,99.09710480150176,25.405785395609943,10.519950544065068,0.0
2026-02-25,one_futures,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,11.578882306112014,6.975158511679133,-0.0004722287772595912,0.0,18.55356858901389,18.550375216808977,1571.7304753447797,39.645056127401055,-38.84258293112114,38.84597601398487,0.9455443641714896,0.4727721820857448,16.48890203868217,0,0.0111255170076352,3033.2147120827995,10.519950544065068,-21.271113504270183
2026-02-25,two_futures,2026-02-25,2026-03-02,exercise,24.40720789100856,35.986090197120575,11.578882306112014,6.2049846802586615,-0.000586581482908732,0.0,17.78328040488777,17.7802196118611,1510.212622316601,38.86145419714246,-38.204653714345326,38.20801778361163,0.9367379466970909,0.46730868934162095,16.48890203868217,0,2.6563874746825883e-30,2990.827851411285,10.519950544065068,-20.399417555873537
2026-03-23,no_hedge,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,31.01695006773511,0.0,-0.0032366589284085825,0.0,31.0137134088067,31.010154662281938,526.3961795510218,22.943325381274217,-0.7183036289274602,0.7183448442524991,0.0,0.0,14.228381697327775,0,79.44316530235798,22.737384477165048,10.56746190848935,0.0
2026-03-23,one_futures,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,31.01695006773511,114.77731938915511,0.0010526835124414378,0.0,145.79532214040267,145.77859248958163,2.6132523017297937,1.6165556908841074,71.74621875360096,0.0,0.8218142284991589,0.41090711424957943,14.228381697327775,0,0.013161576125236012,2482.451632445539,10.56746190848935,0.9950355788980864
2026-03-23,two_futures,2026-03-23,2026-03-25,exercise,28.20355236333367,59.22050243106878,31.01695006773511,112.86941802020631,0.0009944688903096104,0.0,143.88736255683173,143.87085183963038,2.343341599077077,1.530797700245554,70.85298848534678,0.0,0.8123640287894264,0.4043360839415365,14.228381697327775,0,3.411996535200861e-33,2437.498153141321,10.56746190848935,0.9955483309147954
2026-04-20,no_hedge,2026-04-20,2026-05-11,exercise,21.6837119363301,25.067009493124715,3.3832975567946164,0.0,-0.014934909810511494,0.0,3.3683626469840995,3.366044244703141,55.32178743282986,7.437861751392658,-5.434529777432656,20.027461999038692,0.0,0.0,36.081272791900986,0,19.907908415043092,10.091951243183852,22.87754291886631,0.0
2026-04-20,one_futures,2026-04-20,2026-05-11,exercise,21.6837119363301,25.067009493124715,3.3832975567946164,99.0373208768113,0.0069877490498090385,0.0,102.42760618265572,102.35710653024461,586.8479893188739,24.224945599915678,-29.224695856202423,62.256018710524955,0.9233493940910031,0.347865014838343,36.081272791900986,0,0.0025057692964179515,1770.0294466835596,22.87754291886631,-9.607900007414043
2026-04-20,two_futures,2026-04-20,2026-05-11,exercise,21.6837119363301,25.067009493124715,3.3832975567946164,98.19397216612509,0.0068535008673214545,0.0,101.58412322378703,101.51420413024701,571.4424625678784,23.904862738946616,-28.7492329254366,61.23367192443435,0.9186061102269006,0.3436843203444908,36.081272791900986,0,5.355666814076525e-31,1745.342789724335,22.87754291886631,-9.329428767313557
2026-05-18,no_hedge,2026-05-18,2026-05-25,exercise,36.38610971050104,67.84901019501922,31.46290048451818,0.0,-0.010440135520519478,0.0,31.45246034899766,31.443438396370656,214.13658595370083,14.633406505448443,-12.288534525564398,12.290315436201563,0.0,0.0,14.406697596217386,0,113.53667415371972,34.229465063543806,11.740375109076922,0.0
2026-05-18,one_futures,2026-05-18,2026-05-25,exercise,36.38610971050104,67.84901019501922,31.46290048451818,-9.830843933981782,-0.015144615255305818,0.0,21.616911935281095,21.61071125166976,5651.616371236684,75.17723306451684,-122.86380637466634,123.25560217601486,1.1191548941855443,0.45122537483999026,14.406697596217386,0,0.04924095360091178,2939.508893896726,11.740375109076922,-25.39257717716037
2026-05-18,two_futures,2026-05-18,2026-05-25,exercise,36.38610971050104,67.84901019501922,31.46290048451818,-10.764126352640933,-0.015229291077965532,0.0,20.683544840799286,20.677611888030516,5466.699214130079,73.93713014534767,-120.85098629028973,121.48472192332396,1.11986322081631,0.44584524258413755,14.406697596217386,0,2.484900867709172e-30,2889.275806608517,11.740375109076922,-24.529029473329008
2026-06-23,no_hedge,2026-06-23,2026-06-24,exercise,27.497286897831472,48.13819880677329,20.640911908941817,0.0,-0.0015777584457915828,0.0,20.639334150496026,20.638149960378417,,,20.638149960378417,0.0,0.0,0.0,13.621469140984145,0,70.82110110516824,19.44351802968864,14.509680313194622,
2026-06-23,one_futures,2026-06-23,2026-06-24,exercise,27.497286897831472,48.13819880677329,20.640911908941817,20.961122691641503,-0.0015777584457915828,0.0,41.60045684213753,41.59806999915504,,,41.59806999915504,0.0,0.6093349619663131,0.30466748098315655,13.621469140984145,0,0.03310843978598368,1871.9039986673524,14.509680313194622,
2026-06-23,two_futures,2026-06-23,2026-06-24,exercise,27.497286897831472,48.13819880677329,20.640911908941817,20.48701108395846,-0.0015777584457915828,0.0,41.12634523445449,41.12398559381662,,,41.12398559381662,0.0,0.5976213099272644,0.2988106549636322,13.621469140984145,0,0.0,1830.1036649787973,14.509680313194622,
2026-07-20,no_hedge,2026-07-20,2026-08-10,exercise,35.14962019054884,27.985253607896993,-7.164366582651844,0.0,-0.030264744189850392,0.0,-7.19463132684168,-7.188441889978795,38.235560155382096,6.183490935982853,-9.387550469094636,26.790018892030275,0.0,0.0,19.73377544776104,0,40.959633764318234,22.455340775899604,8.712392016254853,0.0
2026-07-20,one_futures,2026-07-20,2026-08-10,exercise,35.14962019054884,27.985253607896993,-7.164366582651844,239.3005295422873,0.04819835593748844,0.0,232.18436131557297,231.98461648090012,2052.7773099926967,45.307585567901285,-70.24482092774916,79.74913392288646,1.4888622998414343,0.3722146904115264,19.73377544776104,0,0.027630155445011947,1985.8945760215202,8.712392016254853,-52.687648399829826
2026-07-20,two_futures,2026-07-20,2026-08-10,exercise,35.14962019054884,27.985253607896993,-7.164366582651844,236.20460293986076,0.047405096732131675,0.0,229.08764145394107,228.89056068240012,1981.736835944576,44.51670288717007,-69.24044461556058,78.84990545537815,1.4891476277412843,0.36774159392580363,19.73377544776104,0,3.4533816355000124e-31,1951.4259370374484,8.712392016254853,-50.82967969845797
