cohort,scenario,date,elapsed_sessions,cash,equity,discounted_equity,discounted_pnl_change,contracts_1,contracts_2
2025-10-20,one_futures,2025-11-07,14,74.0000906457929,89.57412022722092,89.50219613681102,-2.6584913288493937,0.3639990644020173,0.0
2025-10-20,one_futures,2025-11-10,15,79.5937710011786,96.32135498081496,96.23849111773178,6.736294980920761,0.4447553896871638,0.0
2025-10-20,one_futures,2025-11-11,16,93.94053174526329,93.94053174526329,93.85433083079063,-2.384160286941153,0.0,0.0
2025-10-20,two_futures,2025-10-20,0,-39.28881724702769,-0.05842105987665036,-0.05842105987665036,-0.05842105987665036,0.2669409829065334,0.0251643164767276
2025-10-20,two_futures,2025-10-21,1,-3.433976579277983,30.35133861855074,30.349597198261392,30.408018258138043,0.2320695313180912,0.0224564858668629
2025-10-20,two_futures,2025-10-22,2,-9.355076192761315,21.177099279645958,21.174669260142245,-9.174927938119147,0.2222218705398292,0.020236247844115
2025-10-20,two_futures,2025-10-23,3,-6.532684889717376,19.273299042421403,19.26998179284951,-1.9046874672927352,0.1959384173745443,0.0176442689141837
2025-10-20,two_futures,2025-10-24,4,19.02171878759338,42.57668844723342,42.566917869502255,23.296936076652745,0.1890569647696725,0.0156332480752178
2025-10-20,two_futures,2025-10-27,5,25.20432437244897,58.34047188229695,58.323737262247555,15.7568193927453,0.3146264703756339,0.0157811494008908
2025-10-20,two_futures,2025-10-28,6,28.774206029576145,54.39839499750906,54.379670904383005,-3.94406635786455,0.2528947045655493,0.0135576614293902
2025-10-20,two_futures,2025-10-29,7,58.0542898007621,78.3600802429768,78.32861407118098,23.948943166797974,0.211165367050062,0.011266653338495
2025-10-20,two_futures,2025-10-30,8,40.0868419630768,59.092816247298686,59.065697900265555,-19.262916170915425,0.2183661998198239,0.0100403915390531
2025-10-20,two_futures,2025-10-31,9,40.43898626420552,62.14916180305704,62.11707666842699,3.0513787681614346,0.2807899023212979,0.0094681703640829
2025-10-20,two_futures,2025-11-03,10,49.6344808371016,71.23381698380254,71.19295684489069,9.075880176463698,0.3132921206238689,0.0082987406474533
2025-10-20,two_futures,2025-11-04,11,15.332355655012703,39.416254063168594,39.39138444036804,-31.801572404522645,0.3920225150333505,0.007407484020117
2025-10-20,two_futures,2025-11-05,12,25.89942128274215,50.13492951801422,50.10042226712354,10.709037826755498,0.4544541291131702,0.0062106144440452
2025-10-20,two_futures,2025-11-06,13,70.069094882873,90.69085082223904,90.62322959046622,40.52280732334268,0.4193998309952908,0.0053395940626956
2025-10-20,two_futures,2025-11-07,14,72.41098257185384,87.98501215328186,87.91436404696749,-2.7088655434987317,0.3558585556237226,0.0043424921287088
2025-10-20,two_futures,2025-11-10,15,77.9188414950075,94.64642547464388,94.56500252909451,6.650638482127022,0.4374707835186552,0.003611676326041
2025-10-20,two_futures,2025-11-11,16,92.37656337280113,92.37656337280113,92.29179757372977,-2.273204955364747,0.0,0.0
2025-11-24,no_hedge,2025-11-24,0,-30.253736526466653,0.0,0.0,0.0,0.0,0.0
2025-11-24,no_hedge,2025-11-25,1,-30.255472446395725,4.982725628058194,4.9824397421665045,4.9824397421665045,0.0,0.0
2025-11-24,no_hedge,2025-11-26,2,-30.25720846592962,2.3998192211995324,2.3995438479089843,-2.58289589425752,0.0,0.0
2025-11-24,no_hedge,2025-11-27,3,-30.258944585074047,4.980153886255735,4.979296720426949,2.5797528725179646,0.0,0.0
2025-11-24,no_hedge,2025-11-28,4,-30.260680803834727,3.1610035538928933,3.1602781609124113,-1.8190185595145376,0.0,0.0
2025-11-24,no_hedge,2025-12-01,5,19.813406453352837,19.813406453352837,19.80772309464518,16.647444933732768,0.0,0.0
2025-11-24,one_futures,2025-11-24,0,-30.315738685297234,-0.062002158830580356,-0.062002158830580356,-0.062002158830580356,0.3100107941528991,0.0
2025-11-24,one_futures,2025-11-25,1,-6.524032094630338,28.71416597982358,28.712518492974404,28.774520651804984,0.3869254078717002,0.0
2025-11-24,one_futures,2025-11-26,2,-4.8995094731876785,27.757518213941474,27.754333107721596,-0.9581853852528077,0.3859766520272487,0.0
2025-11-24,one_futures,2025-11-27,3,-3.832471351300968,31.406627120028816,31.401221526511108,3.646888418789512,0.4530535336702412,0.0
2025-11-24,one_futures,2025-11-28,4,33.225049518396624,66.64673387612424,66.63143965955614,35.23021813304503,0.463244945282294,0.0
2025-11-24,one_futures,2025-12-01,5,96.73688291714508,96.73688291714508,96.7091345131958,30.07769485363967,0.0,0.0
2025-11-24,two_futures,2025-11-24,0,-30.31470073497619,-0.06096420850953521,-0.06096420850953521,-0.06096420850953521,0.2886277119109525,0.0161933306367209
2025-11-24,two_futures,2025-11-25,1,-7.135778556375715,28.102419518078204,28.100807130428894,28.16177133893843,0.366627230253074,0.0149803155770062
2025-11-24,two_futures,2025-11-26,2,-5.593813243071505,27.063214444057646,27.060109007469574,-1.04069812295932,0.3673067373086474,0.0133814465790888
2025-11-24,two_futures,2025-11-27,3,-4.657376901962041,30.58172156936774,30.576457955569165,3.5163489480995906,0.4361256964249994,0.0117545682424376
2025-11-24,two_futures,2025-11-28,4,31.80473023588558,65.2264145936132,65.21144631455829,34.63498835898912,0.4477993157217081,0.0103552805432691
