scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,31.0137134088067,31.0137134088067,31.0137134088067,,31.0137134088067,31.0137134088067,31.0137134088067,526.3961795510218,0.0,0.0,0.0
one_futures,1,145.79532214040267,145.79532214040267,145.79532214040267,,145.79532214040267,145.79532214040267,145.79532214040267,2.6132523017297937,0.0,0.8218142284991589,0.9950355788980864
two_futures,1,143.88736255683173,143.88736255683173,143.88736255683173,,143.88736255683173,143.88736255683173,143.88736255683173,2.343341599077077,0.0,0.8123640287894264,0.9955483309147954
