date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,source_expiry,expiry_source,expiry_calendar_source,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,observation_noise_model,observation_noise_carry_sd,marginal_prediction_variance,standardized_marginal_prediction_error
2025-09-09,IM2603,2026-03-20,6776.8,20710,66018,close,7226.028,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,124.0,0.5081967213114754,0.1402985194263113,False,0.004098360655737705,4,0.033321527009372215,0.15006724756073736,0.2765694174938127,2.447671245623897e-05,0.007412433339285932,-4.9500279654313694e-05,0.03489765590901998,0.170694098467028,0.2987723972997511,1.1026191575771703e-05,0.0004119518585736703,-5.536200497336747e-05,0.00031225404020270703,0.01767071136662888,0.8219629690747323,0.10015177748426171,0.13559920578380916,0.13896054115597598,6793.003530401634,6781.409493923333,0.0013379782703353271,0.004699313642502145,-4.609493923332593,-16.203530401633543,constant_log_futures,0.001994340327606572,8.671410825844401e-05,0.5046491552466918
2025-09-10,IM2509,2025-09-19,7151.0,161976,154502,close,7230.168,False,0.014,,,2025-09-19,demo_contract_code_inference,chinese_calendar,7.0,0.028688524590163935,0.39777942073565015,False,0.004098360655737705,4,0.034783629998954964,0.1574887180608427,0.28545299098350074,2.47477517463028e-05,0.007422077244751475,-5.0912145401734804e-05,0.03664067257439263,0.24605839595295698,0.3758797114510527,1.1331041417521577e-05,0.000424827330035309,-5.7113428746064015e-05,0.0003219315139607026,0.017942450054568983,0.9886322202135729,0.7644372420185169,0.2479591015601198,0.31750099397882214,7181.802032141988,7167.488230336355,0.080278426756828,0.14982031917553035,-16.488230336354718,-30.802032141988093,constant_log_futures,0.035328314374744985,0.005532521612076998,2.0142304559966138
2025-09-10,IM2510,2025-10-17,7088.6,14887,30109,close,7230.168,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,21.0,0.0860655737704918,0.24375984143132776,False,0.004098360655737705,4,0.034783629998954964,0.1574887180608427,0.28545299098350074,2.47477517463028e-05,0.007422077244751475,-5.0912145401734804e-05,0.03664067257439263,0.24605839595295698,0.3758797114510527,1.1331041417521577e-05,0.000424827330035309,-5.7113428746064015e-05,0.0003219315139607026,0.017942450054568983,0.9664096593319699,0.48237347739811415,0.20276425952330235,0.24728258692284605,7113.6549408515975,7086.451153605782,-0.003522745491518292,0.04099558190802541,2.148846394218708,-25.054940851597166,constant_log_futures,0.011776104791581662,0.0018413221749642766,0.9553712406303926
2025-09-10,IM2512,2025-12-19,6938.2,74810,132535,close,7230.168,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,66.0,0.27049180327868855,0.16638871208774933,False,0.004098360655737705,4,0.034783629998954964,0.1574887180608427,0.28545299098350074,2.47477517463028e-05,0.007422077244751475,-5.0912145401734804e-05,0.03664067257439263,0.24605839595295698,0.3758797114510527,1.1331041417521577e-05,0.000424827330035309,-5.7113428746064015e-05,0.0003219315139607026,0.017942450054568983,0.8993718865502547,0.18724664947555503,0.15395329664402238,0.17220784395892544,6961.577164923735,6927.287672988651,-0.005819131871176109,0.01243541544372695,10.91232701134868,-23.37716492373511,constant_log_futures,0.003746942433685074,0.0002771373649274372,0.746986507065316
2025-09-10,IM2603,2026-03-20,6750.0,23421,66557,close,7230.168,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,123.0,0.5040983606557377,0.15032214046759132,False,0.004098360655737705,4,0.034783629998954964,0.1574887180608427,0.28545299098350074,2.47477517463028e-05,0.007422077244751475,-5.0912145401734804e-05,0.03664067257439263,0.24605839595295698,0.3758797114510527,1.1331041417521577e-05,0.000424827330035309,-5.7113428746064015e-05,0.0003219315139607026,0.017942450054568983,0.8232186184461439,0.10096562915632877,0.13771612226002133,0.1481873675359195,6793.030621473622,6757.267824743639,0.00213477293167183,0.012606018207569986,-7.267824743638812,-43.03062147362198,constant_log_futures,0.0020105544766115036,8.801138596938688e-05,1.343719129702323
2025-09-11,IM2509,2025-09-19,7387.8,181199,147845,close,7399.885,False,0.014,,,2025-09-19,demo_contract_code_inference,chinese_calendar,6.0,0.02459016393442623,0.08046838583276358,False,0.004098360655737705,4,0.03652095146628779,0.22702261938027007,0.356724213770261,2.505061268705658e-05,0.007433037609923923,-5.252279410960724e-05,0.038667320460103904,0.004796268392335462,0.1366442317761425,1.166996131234787e-05,0.0004392870661632251,-5.909083486228167e-05,0.0003327753577510096,0.01824213139276794,0.990245590822692,0.7930638669177992,0.30938879048936885,0.13527453367625022,7346.329500236947,7377.850225981898,-0.05480614784348664,-0.22892040465660526,9.94977401810229,41.47049976305334,constant_log_futures,0.04121636677053582,0.0063158691491408915,-2.880500420917625
2025-09-11,IM2510,2025-10-17,7326.0,20631,34852,close,7399.885,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,20.0,0.08196721311475409,0.13642450134490644,False,0.004098360655737705,4,0.03652095146628779,0.22702261938027007,0.356724213770261,2.505061268705658e-05,0.007433037609923923,-5.252279410960724e-05,0.038667320460103904,0.004796268392335462,0.1366442317761425,1.166996131234787e-05,0.0004392870661632251,-5.909083486228167e-05,0.0003327753577510096,0.01824213139276794,0.9679746695409738,0.49689324782061767,0.24133800552321125,0.13299286304699406,7263.270407809133,7328.060960511495,0.003431638297912376,-0.1049135041783048,-2.060960511495068,62.72959219086715,constant_log_futures,0.012364910031160746,0.001961076501463679,-2.3691039950345423
2025-09-11,IM2512,2025-12-19,7183.6,87901,136366,close,7399.885,False,0.014,,,2025-12-19,demo_contract_code_inference,chinese_calendar,65.0,0.26639344262295084,0.12535337677350228,False,0.004098360655737705,4,0.03652095146628779,0.22702261938027007,0.356724213770261,2.505061268705658e-05,0.007433037609923923,-5.252279410960724e-05,0.038667320460103904,0.004796268392335462,0.1366442317761425,1.166996131234787e-05,0.0004392870661632251,-5.909083486228167e-05,0.0003327753577510096,0.01824213139276794,0.9007921917720929,0.19004853005997518,0.16922374594420825,0.12892338702865047,7100.135522136199,7176.771447713764,-0.0035700102551481927,-0.04387036917070597,6.828552286236118,83.46447786380122,constant_log_futures,0.0038045877018956136,0.0002852881725995986,-2.597343597762927
2025-09-11,IM2603,2026-03-20,6994.0,28376,69269,close,7399.885,False,0.014,,,2026-03-20,demo_contract_code_inference,chinese_calendar,122.0,0.5,0.1268236418152881,False,0.004098360655737705,4,0.03652095146628779,0.22702261938027007,0.356724213770261,2.505061268705658e-05,0.007433037609923923,-5.252279410960724e-05,0.038667320460103904,0.004796268392335462,0.1366442317761425,1.166996131234787e-05,0.0004392870661632251,-5.909083486228167e-05,0.0003327753577510096,0.01824213139276794,0.8244769159748483,0.10179278965404617,0.1464005900983816,0.12554918158524608,6925.873383622785,6998.458207725708,0.0012744602300420182,-0.019576948283093504,-4.458207725708235,68.12661637721521,constant_log_futures,0.002027034431337827,8.934073338968163e-05,-2.071191413208347
2025-09-12,IM2510,2025-10-17,7326.0,16556,36015,close,7422.884,False,0.014,,,2025-10-17,demo_contract_code_inference,chinese_calendar,19.0,0.0778688524590164,0.18271953466443333,False,0.004098360655737705,3,0.03854097740666978,0.00442521544311363,0.13614683577348652,2.538732140108466e-05,0.007445346595170124,-5.434126126511548e-05,0.043363773098576745,0.08478657185584569,0.22133098787812555,1.270996375068059e-05,0.0004995727154520294,-6.672569457714402e-05,0.00037883129004842196,0.019463588827562658,0.9695430793610729,0.5120941887173752,0.13281390795239212,0.1786423997550588,7354.524913136453,7328.326241039321,0.00407713490937453,0.04990562671204121,-2.3262410393208484,-28.524913136452597,constant_log_futures,0.013015694769642889,0.0020917832570016242,1.0911668727239143
