date,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std
2024-08-19,0.004098360655737705,4,0.01008122678081341,0.05921664419441336,0.16247856701817337,2.4334360269675605e-05,0.007518784563623693,-5.85445556629393e-05,0.008249276424683132,0.04937945339870853,0.15080942586633825,9.184993782555783e-06,0.0003600501409933045,-4.802849872826929e-05,0.0002731781373193217,0.01652810144327901
2024-08-20,0.004098360655737705,4,0.008222322378310087,0.045559312956801115,0.14696233137805778,2.291857133721271e-05,0.007377917138777326,-4.416808231667249e-05,0.009307792465302648,0.0698628342336443,0.17235132274189352,8.991222436614388e-06,0.0003520586185282856,-4.6666583793317396e-05,0.0002677166733782652,0.016362049791461497
2024-08-21,0.004098360655737705,4,0.009277379777349827,0.06445803891751797,0.16691611473781437,2.27260641964632e-05,0.007371114282425011,-4.2915634862597583e-05,0.008854560664608324,0.0009034273069729315,0.10293868401452784,9.013388772147033e-06,0.0003509512724488503,-4.651630785988317e-05,0.00026693204550123104,0.016338055132151776
2024-08-22,0.004098360655737705,4,0.008825628886052247,0.0008335355006820773,0.10283986042968091,2.274808591414056e-05,0.007370171643979875,-4.2777437751009934e-05,0.010883922508678269,-0.025246342338279517,0.07881827621334533,9.078090994679341e-06,0.0003513360720282105,-4.6610080843801484e-05,0.00026719400133528687,0.016346069904881935
2024-08-23,0.004098360655737705,4,0.01084835990452771,-0.023293210686578743,0.08073584526089556,2.2812366005705803e-05,0.007370499208129795,-4.286367348567691e-05,0.00816170036546322,-0.015382573601415036,0.08595982280699477,9.157856205762508e-06,0.0003524529922045534,-4.680303164963946e-05,0.00026800478511103696,0.016370851691681683
2024-08-26,0.004098360655737705,4,0.008135032468934095,-0.014192532248771796,0.08712319626310888,2.2891610811702793e-05,0.007371449996612205,-4.304111536499811e-05,0.005988492150325675,0.011150118944117014,0.11031930713738927,9.24903031232011e-06,0.00035422236153752253,-4.707755338816731e-05,0.000269316285073508,0.01641085875490701
2024-08-27,0.004098360655737705,4,0.0059689250893115095,0.010287512791582864,0.10943713392384095,2.2982190079130202e-05,0.007372956188387185,-4.329357169959259e-05,0.006447785678715913,-0.001012224597974832,0.09861625712368767,9.352005780496107e-06,0.00035668056482437635,-4.7437670179553895e-05,0.0002711572302457647,0.016466852469302223
2024-08-28,0.004098360655737705,4,0.0064267179019509655,-0.0009339159117325038,0.09867349803316505,2.308449371359997e-05,0.0073750487563451,-4.362474316042812e-05,0.00702893994558585,0.01286768293657528,0.11307731892510771,9.467983040739296e-06,0.0003598891688907412,-4.789188213642217e-05,0.00027357338765863614,0.01654005404037835
2024-08-29,0.004098360655737705,4,0.007005973279966575,0.011872200957810832,0.11205887028072399,2.3199714313699068e-05,0.007377780109807532,-4.404244664130679e-05,0.0048721829909410125,-0.011690252468729566,0.08636262656515803,9.598447058603993e-06,0.00036392041370729433,-4.845041313574811e-05,0.0002766180344944021,0.016631837977036757
2024-08-30,0.004098360655737705,4,0.004856263407269063,-0.010785859990519796,0.08725109945969585,2.3329327156752867e-05,0.007381211743708089,-4.4556084248307845e-05,0.0033224920156050526,-0.04200803120249068,0.05449515685606096,9.745092635078916e-06,0.0003688550080056599,-4.912481340331723e-05,0.0002803504738341044,0.01674366966450618
2024-09-02,0.004098360655737705,4,0.0033116359599642538,-0.03875816576583236,0.05773416623707848,2.347501598651043e-05,0.00738541236209034,-4.517627782755971e-05,0.004530872216164037,0.015097852113391368,0.112809420372502,9.909819849467989e-06,0.0003747815291472662,-4.992790694768861e-05,0.00028483553510135693,0.016877071283293108
2024-09-03,0.004098360655737705,4,0.004516067846236584,0.013929837656475324,0.1116266015456585,2.363866848575695e-05,0.007390457367240709,-4.5914820624336856e-05,0.005162140985679898,0.07654167055522702,0.1748845075838535,1.0094730835501792e-05,0.0003817953122317915,-5.08737061562037e-05,0.0002901426307548859,0.017033573634293125
2024-09-04,0.004098360655737705,4,0.0051452739805816225,0.07062018072385469,0.1689461507473829,2.3822373073458506e-05,0.007396427914031909,-4.6784598743638136e-05,0.00602743362982058,0.03568978581019007,0.13489791548295724,1.0302106951847785e-05,0.0003899959186933451,-5.197715846691088e-05,0.00029634370871137113,0.01721463646759266
2024-09-05,0.004098360655737705,4,0.006007739329714146,0.03292871850886417,0.1321171538815249,2.4028396224216707e-05,0.007403408755042369,-4.7799358184019114e-05,0.004800545420551781,0.010755363261699707,0.10873660472519807,1.0534347339108668e-05,0.00039948214638813474,-5.325358596953636e-05,0.0003035093217881707,0.017421518928846896
2024-09-06,0.004098360655737705,4,0.004784859908608661,0.009923296575345929,0.10788885252690117,2.4259121426134192e-05,0.007411483992847867,-4.897318948210305e-05,0.007486827742379994,0.03907310747386491,0.13974063125919148,1.0793840522818233e-05,0.0004103430213294179,-5.471760887005302e-05,0.0003117016441121301,0.017655074174642543
2024-09-09,0.004098360655737705,4,0.0074623649541588006,0.03605029641018857,0.13669335740729396,2.4516921621499627e-05,0.007420729411653786,-5.031953770650535e-05,0.006193312002830631,0.0888318636825375,0.1882058717283147,1.1082724364535161e-05,0.0004226423893667437,-5.638122814257109e-05,0.00032096265744613664,0.017915430707804283
2024-09-10,0.004098360655737705,4,0.006173075704477537,0.08195956819065295,0.18131333993807708,2.4803920724011294e-05,0.007431199360821599,-5.184943922160167e-05,0.005512704959313166,0.0864405173086121,0.18513391831087184,1.1402465424569182e-05,0.0004363935763884311,-5.82505760998347e-05,0.0003312948896133309,0.01820150789394469
2024-09-11,0.004098360655737705,3,0.0054946925061639855,0.07975322343916107,0.17842861198827165,2.5121575725829687e-05,0.007442905184135221,-5.356853343943374e-05,0.005762601852068819,0.09720623827509234,0.19614953617010775,1.2401448117339387e-05,0.0004951868978772664,-6.564128957353406e-05,0.00037630576684753763,0.019398602187980906
2024-09-12,0.004098360655737705,3,0.005743772874889039,0.08968607641663644,0.18861054533447208,2.6114040844493814e-05,0.007492953535036412,-6.0365198955300824e-05,0.006615596344494675,0.05445129900511369,0.15424759139255495,1.2787199412186108e-05,0.000504948091175527,-6.743873450235647e-05,0.0003828578215830002,0.019566752964735878
2024-09-13,0.004098360655737705,3,0.006593980255825212,0.050238785598692146,0.15001346189746395,2.6497275416409423e-05,0.007501262839818563,-6.201816953897607e-05,0.008532763309089133,0.02676965444995296,0.12848311380198868,1.3022144509299966e-05,0.0005104623826944635,-6.84237341756289e-05,0.00038663705885250566,0.0196630887414085
2024-09-18,0.004098360655737705,3,0.008504882985278522,0.0246986748715758,0.1263842538998009,2.6730687682081476e-05,0.007505956930744581,-6.292399728298142e-05,0.013850260551820195,0.042565963303646565,0.14959691989841334,1.3236839887245359e-05,0.0005158402107019334,-6.932875868037453e-05,0.00039041953322842965,0.019759036748496363
2024-09-19,0.004098360655737705,3,0.013805005605086263,0.03927293459083259,0.14625863623886542,2.694398234203033e-05,0.007510534855862406,-6.375627807215136e-05,0.015812904627785635,0.006671636823503316,0.11566523749423553,1.3466047902585533e-05,0.000522131576313767,-7.034447345376078e-05,0.000394908677308831,0.0198723093099124
2024-09-20,0.004098360655737705,3,0.015761236852009017,0.006155499282704813,0.11509743217766041,2.7171694955862054e-05,0.007515890438194126,-6.469035210963067e-05,0.01618865622063484,0.07615582600707553,0.18552517827065695,1.3721030916319234e-05,0.0005296985274782003,-7.153439078730965e-05,0.00040035077681990024,0.02000876749877164
2024-09-23,0.004098360655737705,4,0.016135760697679316,0.07026418625020243,0.17958064299082832,2.7425014406553244e-05,0.0075223318743562525,-6.578462672011911e-05,0.015969911635848235,0.04081710442994767,0.1499677121087425,1.2332612969319328e-05,0.00037571967861441645,-5.640806628230512e-05,0.00027523615901912555,0.016590242886079926
2024-09-24,0.004098360655737705,4,0.015917730848510562,0.03765937260785991,0.14675779949931705,2.6045654791519717e-05,0.007391255975527172,-5.1874120175543316e-05,0.012421933015211054,-0.18499951004148574,-0.0793968809833281,1.2134841935420463e-05,0.0003702168557061644,-5.517115703101907e-05,0.00027200938357954674,0.01649270698155845
2024-09-25,0.004098360655737705,4,0.012381345048303675,-0.17068740123104234,-0.06512536013979207,2.584917405762184e-05,0.007386571647360552,-5.073663074581647e-05,0.008090385489468919,-0.10288749010771213,-0.0016164085752966295,1.2228712343983119e-05,0.00037195774714725467,-5.5375677436183536e-05,0.0002734351046188707,0.01653587326447777
2024-09-26,0.004098360655737705,4,0.008063950610282854,-0.0949278098181547,0.006316836835074738,2.5942432035810474e-05,0.007388053597070454,-5.0924712287607954e-05,5.340392907224149e-05,-0.40559116877349527,-0.31235706880147646,1.2402629198299627e-05,0.0003758115336468786,-5.597868471391806e-05,0.00027625679341734214,0.01662097450263799
2024-09-27,0.004098360655737705,3,5.322943474005874e-05,-0.37421343734739876,-0.2809795118697121,2.6115214219832384e-05,0.007391334167960944,-5.147925127562039e-05,-0.00504521245808235,-0.939236627185087,-0.8511011436002228,1.4033506467071292e-05,0.0004659921590901119,-6.7777665225129e-05,0.0003444703351069252,0.018559912044697983
2024-09-30,0.004098360655737705,4,-0.005028727510366195,-0.8665745060583209,-0.7784225375257405,2.7735451300806944e-05,0.007468101247492739,-6.232985781696623e-05,-0.002598288152628259,-0.5885033501053645,-0.4979209422150462,1.3200530105315552e-05,0.00039448173967123867,-5.936531781945514e-05,0.00028895163413764394,0.016998577415114593
2024-10-08,0.004098360655737705,4,-0.00258979839234493,-0.542974991786309,-0.4523840941357074,2.690790945278767e-05,0.007407227351044369,-5.459367487291029e-05,-0.021227615573563577,-0.2264487125380491,-0.15449563206866607,1.3186563561944414e-05,0.000395290719929906,-5.916014031118271e-05,0.000290157002869485,0.017033995505150428
2024-10-09,0.004098360655737705,4,-0.021158255534561007,-0.2089299709310978,-0.1369075304227122,2.6894034030095684e-05,0.007407916002864552,-5.440498904439464e-05,-0.02292588722790397,-0.2165789253878895,-0.14632411657284689,1.3396462774803806e-05,0.000401459143320659,-6.003858879787434e-05,0.0002947784284997141,0.017169112629944337
2024-10-10,0.004098360655737705,4,-0.02285097818186508,-0.19982373968223396,-0.12949402182115244,2.7102563816152673e-05,0.007413166929509786,-5.5212829932586196e-05,-0.028903329365928467,-0.12859817929739747,-0.06432081262037935,1.367685455287315e-05,0.0004093843555229657,-6.125832766649844e-05,0.00030054455474284197,0.017336220889883756
2024-10-11,0.004098360655737705,3,-0.02880888936416861,-0.11864944411146897,-0.054277637432691,2.73811262590338e-05,0.007419913338646456,-5.633452909414097e-05,-0.031003703306893178,-0.05965520491974926,0.002521787816304147,1.461839787330662e-05,0.00045345139889377793,-6.734743083834603e-05,0.0003333749350903925,0.018258557858998405
2024-10-14,0.004098360655737705,3,-0.030902400451509444,-0.05504010197310205,0.007238193618335095,2.831652675195943e-05,0.007457425811048942,-6.19342046461602e-05,-0.026837305603303437,-0.022050607486996256,0.044292782952646895,1.4963133927726338e-05,0.00045669807018508275,-6.836491140973121e-05,0.0003349313812933466,0.018301130601505105
2024-10-15,0.004098360655737705,3,-0.026749616217893273,-0.020344707327479627,0.046086372497573684,2.8659013675540366e-05,0.0074601895695836406,-6.286990255099818e-05,-0.02282060572148422,0.11847522831632827,0.18883531863779063,1.512973024745907e-05,0.0004560651327138411,-6.853546573160635e-05,0.00033412393149808746,0.018279057182964537
2024-10-16,0.004098360655737705,3,-0.022746040676841352,0.10930963453380867,0.1797442898999139,2.8824523085692468e-05,0.007459650775791131,-6.302674812242996e-05,-0.02191205403045676,-0.02165836231228839,0.04961027970020143,1.5253846160102836e-05,0.0004548211585613613,-6.852506914024862e-05,0.0003330248664409669,0.018248968914461084
2024-10-17,0.004098360655737705,3,-0.021840457627322736,-0.019982807398656637,0.051357431016967214,2.894782923990473e-05,0.007458591831453258,-6.301718718433986e-05,-0.016264657549838194,0.03301903860278656,0.10993507709589495,1.5375392938368e-05,0.0004538640794964329,-6.852260747323768e-05,0.00033219425748832554,0.018226197011124552
2024-10-18,0.004098360655737705,3,-0.01621151369681755,0.03046458819806203,0.10743377054419107,2.9068583021313756e-05,0.007457777109174116,-6.301492338026406e-05,-0.023998399580070363,-0.09993207184173539,-0.03074977537885916,1.5506776363874417e-05,0.000453480831157327,-6.858726515253139e-05,0.0003318130772161387,0.018215737075840184
2024-10-21,0.004098360655737705,4,-0.02391998616029156,-0.09220103144313521,-0.02294032156048019,2.9199109273599612e-05,0.007457450865531605,-6.307438402919267e-05,-0.02968126000341053,-0.046514332795071583,0.016985103244464464,8.076919689097294e-06,0.0003986092604393431,-4.829602308768861e-05,0.0003100941339530632,0.017609489883385697
2024-10-22,0.004098360655737705,4,-0.02958427815708174,-0.042915846550113664,0.020680571335751186,2.1817726553202125e-05,0.007410740940726375,-4.44141037048362e-05,-0.028560315297410807,-0.049881846716755364,0.014738534028780406,7.43855669934332e-06,0.0003749038185375019,-4.4320599821839065e-05,0.00029370117559316707,0.017137712087474426
2024-10-23,0.004098360655737705,4,-0.028466996074811866,-0.04602283964308274,0.018690860325051975,2.1183528378436846e-05,0.007390561467198987,-4.075821549889675e-05,-0.029100869381596103,-0.05462905812737468,0.009450768533975792,7.422589695013856e-06,0.0003738105750661705,-4.4089688475802516e-05,0.00029305378780957933,0.017118813855217286
2024-10-24,0.004098360655737705,4,-0.029005783928954407,-0.05040279274993831,0.01377211936405387,2.1167665546216394e-05,0.007389630833727564,-4.054586425724544e-05,-0.0282458708492,-0.08258435936900005,-0.01764953417525346,7.493772370522531e-06,0.0003762905627402698,-4.4410563288761165e-05,0.00029496320853327,0.017174492962916548
2024-10-25,0.004098360655737705,4,-0.028153579056135785,-0.07619538927353958,-0.011168272286728786,2.1238383810913894e-05,0.007391741945843717,-4.0840947916476346e-05,-0.028907496434023666,-0.19280154487099505,-0.12852834526207213,7.58546409262244e-06,0.0003798733027893736,-4.487722439487765e-05,0.0002977043180922408,0.017254110179671416
2024-10-28,0.004098360655737705,4,-0.02881304281660337,-0.17788584758943748,-0.11351819436309428,2.1329477316850475e-05,0.007394791785972231,-4.1270099913617794e-05,-0.03065164961059448,-0.04663493372887015,0.015894112703481955,7.689773840353872e-06,0.0003842870942372357,-4.5443085735155126e-05,0.00030109069660727935,0.017351965208796363
2024-10-29,0.004098360655737705,4,-0.030551497070846607,-0.043027117439271685,0.01960208153282829,2.1433106525754014e-05,0.007398549066180141,-4.179047866621219e-05,-0.02790140883251324,-0.05533953001743009,0.00993975719300326,7.806623872702171e-06,0.00038955166106553925,-4.610929326073322e-05,0.000305139698416775,0.017468248292738887
2024-10-30,0.004098360655737705,4,-0.02781024254969908,-0.051058300434980664,0.014312153058266844,2.1549194203808647e-05,0.007403030576686666,-4.2403138016574115e-05,-0.02565881588811941,-0.017954169170191145,0.049567710984636026,7.937040213895992e-06,0.0003957267133817997,-4.688367200478684e-05,0.000309896409586122,0.01760387484578671
2024-10-31,0.004098360655737705,4,-0.025574977151517447,-0.01656518158472532,0.05104053730670382,2.1678759681244243e-05,0.0074082871462651705,-4.311527404033681e-05,-0.0237677244541107,0.013377741837572194,0.08279071342640808,8.082220888702816e-06,0.0004028754812809652,-4.7774926871176896e-05,0.0003154078484273142,0.017759725460358734
2024-11-01,0.004098360655737705,4,-0.023690064752321466,0.012342800194892065,0.08183343148551718,2.1822993166661632e-05,0.007414372600110409,-4.393489196190806e-05,-0.02334030168695379,-0.024581651832596,0.045258742523396796,8.24334855853768e-06,0.0004110548185810338,-4.879130717909408e-05,0.0003217155527813833,0.017936430881905777
2024-11-04,0.004098360655737705,4,-0.023264038564996984,-0.02267994260271936,0.04723671487523024,2.1983069605542958e-05,0.0074213353355532564,-4.486957803983679e-05,-0.02049177561521971,-0.1222931817534326,-0.04960426132570571,8.421461733352343e-06,0.0004203058922095399,-4.9939519715059885e-05,0.00032884831451277245,0.018134175319345858
2024-11-05,0.004098360655737705,4,-0.020424819891861234,-0.112832219810139,-0.040076343659053645,2.216002073238169e-05,0.007429210396316071,-4.592549998510723e-05,-0.019540505575256627,-0.16100774044804586,-0.08736754998035591,8.617269473149848e-06,0.00043064050799215565,-5.1223141982273554e-05,0.0003368114935007584,0.018352424730829396
2024-11-06,0.004098360655737705,4,-0.01947665807320757,-0.14855170583422816,-0.07484766786448914,2.2354550981123634e-05,0.007438007832215581,-4.710594774972654e-05,-0.01796820124925795,-0.09243932560549409,-0.017226830811805455,8.830862343672038e-06,0.00044202042133927553,-5.264018453135047e-05,0.00034557091462024663,0.01858953777317356
2024-11-07,0.004098360655737705,4,-0.017909491163090447,-0.08528794619841805,-0.010016741318561909,2.2566750326640603e-05,0.007447695087196234,-4.8409091791516415e-05,-0.018880133344637742,-0.11694098349745949,-0.04264042079915066,9.0612715918686e-06,0.00045432677614635174,-5.4179432821029936e-05,0.00035502918209616045,0.018842218077927037
2024-11-08,0.004098360655737705,3,-0.01881844357168045,-0.10789408342815342,-0.03353183095688729,2.2795656336231818e-05,0.00745817098391549,-4.982461896735013e-05,-0.018130699683379853,-0.031322544809294695,0.04372745155027204,9.915408166474551e-06,0.0005163594292951898,-6.128286735719776e-05,0.0004037091027472688,0.020092513599529273
2024-11-11,0.004098360655737705,3,-0.018071458642725753,-0.028899340177941418,0.04620989722227942,2.3644220343402926e-05,0.007510976845423323,-5.635709634291061e-05,-0.016254068701862193,0.12235348594412378,0.19928011328520817,1.013087239013843e-05,0.0005210106869887113,-6.22699901661871e-05,0.0004066015790464755,0.020164364087331778
2024-11-12,0.004098360655737705,3,-0.016200959447306273,0.11288785869042635,0.18986759528606667,2.3858278832958392e-05,0.00751493627093769,-5.726487657003739e-05,-0.01599380730062394,0.1276155864308018,0.20480247517312444,1.02135791876619e-05,0.0005203271964876067,-6.240931334972858e-05,0.00040572214897581147,0.020142545742179947
2024-11-13,0.004098360655737705,3,-0.01594154843554668,0.11774286753280792,0.19498201514020783,2.394044603386439e-05,0.007514354443417647,-5.739300128769921e-05,-0.015644475944928467,0.10921109357341945,0.18674731367143754,1.0276190995106091e-05,0.0005190756179533473,-6.243370681570127e-05,0.00040448439531705083,0.020111797416368603
2024-11-14,0.004098360655737705,3,-0.01559335850039238,0.10076220063213659,0.1783495381746908,2.4002649348651114e-05,0.00751328902578046,-5.741543406493771e-05,-0.011147656255632934,-0.030938337511911024,0.05109470227540262,1.03416094033995e-05,0.0005181833865857436,-6.248880222790245e-05,0.0004035473915333382,0.020088489030619956
2024-11-15,0.004098360655737705,3,-0.011111231916309545,-0.028544856292499154,0.053524607834137886,2.4067640953430266e-05,0.007512529505694843,-5.746610103904282e-05,-0.009961730857963293,-0.07214081706645736,0.011078148118525935,1.041505983775246e-05,0.0005178696543987928,-6.26083229844218e-05,0.00040306806826770163,0.020076555189267445
2024-11-18,0.004098360655737705,4,-0.009929181463122078,-0.0665597902664518,0.016691724313372708,2.4140612181634327e-05,0.007512262438310591,-5.757601500163333e-05,-0.007299634583047568,-0.08796878184042374,-0.002087720380524724,9.288372017516729e-06,0.00036891196627218074,-4.9363592398919105e-05,0.0002794731534918592,0.016717450567950223
2024-11-19,0.004098360655737705,4,-0.007275783437937553,-0.08116325691043895,0.004741655694570079,2.302127511073184e-05,0.007385460848333972,-4.539586433583065e-05,-0.008704037557750201,-0.03165110067017392,0.05282555781502246,9.124036507348754e-06,0.00036079763026876203,-4.80930917014405e-05,0.0002737354833732298,0.016544953411032313
2024-11-20,0.004098360655737705,4,-0.00867559760497297,-0.029202477986469272,0.055302620451504345,2.2858011760145338e-05,0.007378553445837475,-4.422748346040271e-05,-0.007201676002983613,0.061309375414707726,0.1472883954546707,9.13704180139605e-06,0.00035853246456365746,-4.783441031604978e-05,0.0002720006857329539,0.016492443291791364
2024-11-21,0.004098360655737705,4,-0.007178144932019953,0.05656630095013833,0.14256885206106495,2.2870932204907115e-05,0.007376625202880833,-4.398959426906301e-05,-0.0057793694195125336,0.11834159136316477,0.20574291798659883,9.18541135104664e-06,0.0003575287556782441,-4.777996503407994e-05,0.00027115423696113085,0.016466761580867406
2024-11-22,0.004098360655737705,4,-0.005760485655249963,0.10918633613026804,0.19660654651796466,2.2918986181398526e-05,0.007375770786541907,-4.3939525169268655e-05,0.0024389876794256426,0.14627112120494903,0.24189080492732123,9.246024852755703e-06,0.00035712152105369516,-4.7805556714692873e-05,0.0002707564324770651,0.016454678133499455
2024-11-25,0.004098360655737705,4,0.002431018424471618,0.13495515500567998,0.23056686947309818,2.2979204227818845e-05,0.007375424124355243,-4.3963059851506576e-05,0.004539384353789254,0.0712217677086977,0.16894184810543356,9.315608258869779e-06,0.00035722991376457326,-4.7894639834306224e-05,0.0002707562423548306,0.016454672356350054
2024-11-26,0.004098360655737705,4,0.004524552170931251,0.0657118412829984,0.16341708949687622,2.3048333657093098e-05,0.0073755163946385306,-4.404498268199872e-05,0.005492607420369864,0.10882970021063498,0.2075030036739514,9.394295279041293e-06,0.00035787281228512585,-4.80490827506854e-05,0.00027116894206279633,0.01646720808342435
2024-11-27,0.004098360655737705,4,0.005474660634797908,0.10041031298699715,0.19906566966474165,2.3126507306523696e-05,0.007376063667865075,-4.418701184436035e-05,0.001255928638220865,-0.0242802469518439,0.07015637772932355,9.482876700289928e-06,0.0003590892364687473,-4.8274372220504316e-05,0.0002720233687280286,0.016493130955886715
2024-11-28,0.004098360655737705,4,0.0012518249620906109,-0.02240185529425897,0.07203066571077822,2.321451080386875e-05,0.007377099160040801,-4.4394193082823346e-05,0.0043193149686756825,0.046150734080445684,0.14365074509206793,9.582342807120233e-06,0.00036092526553418644,-4.857716865452057e-05,0.00027335327103226553,0.0165333986534005
2024-11-29,0.004098360655737705,4,0.004305201850146024,0.0425803769065642,0.1400662747996568,2.331332797280754e-05,0.007378662096520743,-4.4672651460181565e-05,0.0018106457620109713,-0.00966311412499854,0.08532822767995901,9.693811764705702e-06,0.00036343191111036597,-4.896491995023937e-05,0.00027519588297459296,0.016589028994326127
2024-12-02,0.004098360655737705,4,0.0018047295789032783,-0.008915547059692807,0.08606987856215706,2.342406968336776e-05,0.007380795901419066,-4.5029236229666015e-05,0.0005032361655416847,0.04610608228435425,0.1397900144928425,9.818520917995081e-06,0.00036666461213808767,-4.9445798565039445e-05,0.00027759153592600387,0.016661078474276624
2024-12-03,0.004098360655737705,4,0.0005015918696975041,0.042539179505374135,0.13622146741801822,2.354796520779835e-05,0.007383547767639531,-4.5471462965983217e-05,-0.0003785360899599369,0.027073219536697717,0.11987537948968437,9.957823711063987e-06,0.00037068263875864906,-5.002865012098508e-05,0.0002805831622277429,0.01675061677156226
2024-12-04,0.004098360655737705,4,-0.00037729924459346066,0.02497875526610938,0.1177821520644625,2.368635916001988e-05,0.0073869681494302475,-4.6007466301150025e-05,0.0001948438520695995,0.026806789954758024,0.1201823298497742,1.0113178472922731e-05,0.00037554788576338663,-5.07228705732044e-05,0.0002842153230899005,0.016858686873238393
2024-12-05,0.004098360655737705,4,0.00019420721075055333,0.024732937463985683,0.11810784071768282,2.3840700354596154e-05,0.0073911097352966,-4.6645886965785396e-05,0.0028358691374283864,0.021523330202362235,0.11753989538273721,1.0286120437067284e-05,0.0003813226154915743,-5.15381510923073e-05,0.000288532433744027,0.016986242484552817
2024-12-06,0.004098360655737705,4,0.0028266030946504507,0.019858221771803512,0.11586552090940055,2.4012514008835522e-05,0.007396025526622504,-4.739563717727225e-05,0.002945648314542012,-0.027462834990328984,0.06866350936715962,1.0478205730391299e-05,0.0003880655437680427,-5.248400860394718e-05,0.00029357573229053964,0.017134051835177213
2024-12-09,0.004098360655737705,4,0.002936023574482232,-0.025338228916849653,0.07077849070057916,2.4203346097131076e-05,0.007401765505789123,-4.826546891343193e-05,0.002935235049117851,0.06592241422387472,0.16203834531593916,1.069091038081103e-05,0.00039582537497485134,-5.356897965389434e-05,0.0002993783260478737,0.017302552587634974
2024-12-10,0.004098360655737705,4,0.0029256443338166907,0.06082246144449903,0.1569288018212623,2.4414663017481155e-05,0.007408371132845695,-4.926323257280417e-05,0.0026467512654953216,-0.0580265391804959,0.03780090812794601,1.0925458858591971e-05,0.00040463048359036784,-5.479929645419203e-05,0.0003059573495405758,0.017491636559812687
