scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-0.08292487986504504,-0.08292487986504504,-0.08292487986504504,,-0.08292487986504504,-0.08292487986504504,-0.08292487986504504,32.94278665663535,0.0,0.0,0.0,0.0,0.0,0.08292487986504504,0.0,0.0,0.0
short_one_futures_spot,1,-19.28412169033436,-19.28412169033436,-19.28412169033436,,-19.28412169033436,-19.28412169033436,-19.28412169033436,13.482903122917067,0.0,0.8214385384744669,10.769255354886809,0.0,0.0,2635.787606670695,2651.6154761778935,6109.5568098841495,0.5907175897579588
short_two_futures_spot,1,-18.938863286287074,-18.938863286287074,-18.938863286287074,,-18.938863286287074,-18.938863286287074,-18.938863286287074,13.473147895120851,0.0,0.8149952128587478,10.726144581579085,0.0,0.0,2595.549415315828,2611.507676813082,6029.06096705078,0.5910137161269238
short_one_futures_only,1,-29.426355830317284,-29.426355830317284,-29.426355830317284,,-29.426355830317284,-29.426355830317284,-29.426355830317284,464.0869062683725,0.0,0.8214385384744669,0.0,0.0,0.0,30.628131657198182,0.0,0.0,-13.08766389758032
short_two_futures_only,1,-29.050248249337,-29.050248249337,-29.050248249337,,-29.050248249337,-29.050248249337,-29.050248249337,449.874494550915,0.0,0.8149952128587478,0.0,0.0,0.0,30.03573647583543,0.0,0.0,-12.656236773166277
