study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,daily_spot_pnl,daily_financing,dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-20,0,18,IM2502,IM2509,5879.15,5848.6,5579.8,0.06853775795816837,-0.07083057311677003,7.568798069022003e-06,0.0003099901547961668,-4.1004850590640425e-05,4,False,0.08462278082762292,21.80967136980999,21.80967136980999,-21.80967136980999,-21.80967136980999,21.80967136980999,0.0,0.0,0.0,-0.0,5853.823654879086,5.223654879085188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80967136980999,0.0,0.0,0.0,0.0,-159.69181976079832,-71.16454061261318,42.881903344884144,42.881903344884144,42.881903344884144,-21.80967136980999,-21.80967136980999,-0.0037096640449401684,15.152049777808745,0.39724788333445166,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-20,0,18,IM2502,IM2509,5879.15,5848.6,5579.8,0.06853775795816837,-0.07083057311677003,7.568798069022003e-06,0.0003099901547961668,-4.1004850590640425e-05,4,False,0.08462278082762292,21.80967136980999,21.80967136980999,-21.80967136980999,-21.80967136980999,21.80967136980999,0.0,0.0,0.0,-0.0,5853.823654879086,5.223654879085188,0.0,0.0,-0.29966471795583705,0.0,-0.29966471795583705,0.0,-0.29966471795583705,0.0,0.0,0.3018172254163134,0.3018172254163134,1774.4287408063187,1774.4287408063187,0.29966471795583705,0.3018172254163134,1774.4287408063187,-1774.4287408063187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1752.6190694365087,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,1752.6190694365087,-34.574204939964034,0.07660129910540547,0.012737495434892181,0.012737495434892181,42.881903344884144,0.0,0.0,0.0,15.152049777808745,0.39724788333445166,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-20,0,18,IM2502,IM2509,5879.15,5848.6,5579.8,0.06853775795816837,-0.07083057311677003,7.568798069022003e-06,0.0003099901547961668,-4.1004850590640425e-05,4,False,0.08462278082762292,21.80967136980999,21.80967136980999,-21.80967136980999,-21.80967136980999,21.80967136980999,0.0,0.0,0.0,-0.0,5853.823654879086,5.223654879085188,0.0,0.0,-0.27954286318797716,-0.015315562992041471,-0.27954286318797716,-0.015315562992041471,-0.27954286318797716,-0.015315562992041471,0.0,0.2963356674679174,0.2963356674679174,1742.2018393940064,1742.2018393940064,0.2948584261800186,0.2963356674679174,1742.2018393940064,-1742.2018393940064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1720.3921680241963,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,1720.3921680241963,0.0,0.0,0.0,0.0,42.881903344884144,0.0,0.0,0.0,15.152049777808745,0.39724788333445166,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-20,0,18,IM2502,IM2509,5879.15,5848.6,5579.8,0.06853775795816837,-0.07083057311677003,7.568798069022003e-06,0.0003099901547961668,-4.1004850590640425e-05,4,False,0.08462278082762292,21.80967136980999,21.80967136980999,-21.80967136980999,-21.80967136980999,21.80967136980999,0.0,0.0,0.0,-0.0,5853.823654879086,5.223654879085188,0.0,0.0,-0.29966471795583705,0.0,-0.29966471795583705,0.0,-0.29966471795583705,0.0,0.0,0.0,0.0,0.0,0.0,0.29966471795583705,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80967136980999,0.0,0.0,0.0,0.0,-34.574204939964034,0.07660129910540547,0.012737495434892181,0.012737495434892181,42.881903344884144,-1774.4287408063187,-1774.4287408063187,-0.3018172254163134,15.152049777808745,0.39724788333445166,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-20,0,18,IM2502,IM2509,5879.15,5848.6,5579.8,0.06853775795816837,-0.07083057311677003,7.568798069022003e-06,0.0003099901547961668,-4.1004850590640425e-05,4,False,0.08462278082762292,21.80967136980999,21.80967136980999,-21.80967136980999,-21.80967136980999,21.80967136980999,0.0,0.0,0.0,-0.0,5853.823654879086,5.223654879085188,0.0,0.0,-0.27954286318797716,-0.015315562992041471,-0.27954286318797716,-0.015315562992041471,-0.27954286318797716,-0.015315562992041471,0.0,0.0,0.0,0.0,0.0,0.2948584261800186,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80967136980999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.881903344884144,-1742.2018393940064,-1742.2018393940064,-0.2963356674679174,15.152049777808745,0.39724788333445166,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-21,1,17,IM2502,IM2509,5908.023,5881.6,5610.8,0.06828508039520292,-0.06760777509611618,6.850409593399517e-06,0.0002890973546156271,-3.704028556567504e-05,4,False,0.08462278082762292,20.551880770013728,20.551880770013728,-20.551880770013728,-20.551880770013728,20.551880770013728,0.0,0.0,0.0,-0.0,5883.738177299803,2.138177299802919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0012514104875696048,0.0,0.0,0.0,0.0012514104875696048,0.0,0.0,0.0,0.0,21.81092278029756,1.2590420102838316,1.2589697722409101,1.2589697722409101,0.0,-150.88852977027005,-70.05157456735505,41.53048229953811,41.53048229953811,41.53048229953811,-20.551880770013728,-20.551880770013728,-0.0034786392622394545,15.391558151296401,0.40771477419447755,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-21,1,17,IM2502,IM2509,5908.023,5881.6,5610.8,0.06828508039520292,-0.06760777509611618,6.850409593399517e-06,0.0002890973546156271,-3.704028556567504e-05,4,False,0.08462278082762292,20.551880770013728,20.551880770013728,-20.551880770013728,-20.551880770013728,20.551880770013728,0.0,0.0,0.0,-0.0,5883.738177299803,2.138177299802919,-0.29966471795583705,0.0,-0.3015587135251805,0.0,-0.3015587135251805,0.0,-0.3015587135251805,0.0,0.3018172254163134,0.3036886637441519,0.3036886637441519,1794.1996102397154,1794.1996102397154,0.001893995569343443,0.0018714383278384816,11.05650068395129,-11.05650068395129,0.0,0.0,0.0,-9.888935692542622,8.714368749445368,-0.10056299551781997,0.0,-9.888935692542622,8.714368749445368,-0.10056299551781997,0.0,0.0,0.0,0.0,-1773.6650688085203,-0.017339338818661787,-0.01733834396710673,-0.017338343967191996,1773.6650688085203,-31.087007405818753,0.06700458085872185,0.01029549581209239,0.01029549581209239,41.53048229953811,0.0,0.0,0.0,15.391558151296401,0.40771477419447755,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-21,1,17,IM2502,IM2509,5908.023,5881.6,5610.8,0.06828508039520292,-0.06760777509611618,6.850409593399517e-06,0.0002890973546156271,-3.704028556567504e-05,4,False,0.08462278082762292,20.551880770013728,20.551880770013728,-20.551880770013728,-20.551880770013728,20.551880770013728,0.0,0.0,0.0,-0.0,5883.738177299803,2.138177299802919,-0.27954286318797716,-0.015315562992041471,-0.2830888779197168,-0.013679472237131453,-0.2830888779197168,-0.013679472237131453,-0.2830888779197168,-0.013679472237131453,0.2963356674679174,0.29829271280269515,0.29829271280269515,1762.3202079707175,1762.3202079707175,0.005182105486649673,0.0019570453347777517,11.562268849909657,-11.562268849909657,0.0,0.0,0.0,-9.699696937956531,8.556099726801328,-0.0987138579620352,0.0,-9.699696937956531,8.556099726801328,-0.0987138579620352,0.0,0.0,0.0,0.0,-1741.7528476700245,0.015479530679325393,0.015478642535012112,0.015478642534926847,1741.7528476700245,0.0,-1.4210854715202004e-14,1.6991709996483595e-30,1.6991709996483595e-30,41.53048229953811,0.0,0.0,0.0,15.391558151296401,0.40771477419447755,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-21,1,17,IM2502,IM2509,5908.023,5881.6,5610.8,0.06828508039520292,-0.06760777509611618,6.850409593399517e-06,0.0002890973546156271,-3.704028556567504e-05,4,False,0.08462278082762292,20.551880770013728,20.551880770013728,-20.551880770013728,-20.551880770013728,20.551880770013728,0.0,0.0,0.0,-0.0,5883.738177299803,2.138177299802919,-0.29966471795583705,0.0,-0.3015587135251805,0.0,-0.3015587135251805,0.0,-0.3015587135251805,0.0,0.0,0.0,0.0,0.0,0.0,0.001893995569343443,0.0,0.0,-0.0,0.0,0.0,0.0,-9.888935692542622,0.0,0.0012514104875696048,0.0,-9.888935692542622,0.0,0.0012514104875696048,0.0,0.0,0.0,0.0,11.921987087754937,-8.62989368225879,-8.629398538629639,-8.629398538629639,0.0,-31.087007405818753,0.06700458085872185,0.01029549581209239,0.01029549581209239,41.53048229953811,-1794.1996102397154,-1794.1996102397154,-0.3036886637441519,15.391558151296401,0.40771477419447755,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-01-20,2025-01-21,1,17,IM2502,IM2509,5908.023,5881.6,5610.8,0.06828508039520292,-0.06760777509611618,6.850409593399517e-06,0.0002890973546156271,-3.704028556567504e-05,4,False,0.08462278082762292,20.551880770013728,20.551880770013728,-20.551880770013728,-20.551880770013728,20.551880770013728,0.0,0.0,0.0,-0.0,5883.738177299803,2.138177299802919,-0.27954286318797716,-0.015315562992041471,-0.2830888779197168,-0.013679472237131453,-0.2830888779197168,-0.013679472237131453,-0.2830888779197168,-0.013679472237131453,0.0,0.0,0.0,0.0,0.0,0.005182105486649673,0.0,0.0,-0.0,0.0,0.0,0.0,-9.699696937956531,0.0,0.0012514104875696048,0.0,-9.699696937956531,0.0,0.0012514104875696048,0.0,0.0,0.0,0.0,12.111225842341028,-8.4406549276727,-8.440170641693385,-8.440170641693385,0.0,0.0,-1.4210854715202004e-14,1.6991709996483595e-30,1.6991709996483595e-30,41.53048229953811,-1762.3202079707175,-1762.3202079707175,-0.29829271280269515,15.391558151296401,0.40771477419447755,False,False,False
