scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,7.19463132684168,7.19463132684168,7.19463132684168,,7.19463132684168,7.19463132684168,7.19463132684168,38.235560155382096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_one_futures_spot,1,-0.2455337318833699,-0.2455337318833699,-0.2455337318833699,,-0.2455337318833699,-0.2455337318833699,-0.2455337318833699,2.858363286389852,0.0,1.4888622998414343,233.5910723616856,0.0,0.0,2777.7346520107776,2795.72414194195,10867.648116771901,0.9252433265061633
short_two_futures_spot,1,-0.7873700872473819,-0.7873700872473819,-0.7873700872473819,,-0.7873700872473819,-0.7873700872473819,-0.7873700872473819,2.425966308997963,0.0,1.4891476277412843,229.92261594703587,0.0,0.0,2746.7817668368325,2764.2271110331426,10765.945641398104,0.9365520918448875
short_one_futures_only,1,-232.18436131557297,-232.18436131557297,-232.18436131557297,,-232.18436131557297,-232.18436131557297,-232.18436131557297,2052.7773099926967,0.0,1.4888622998414343,0.0,0.0,0.0,232.18436131557297,0.0,0.0,-52.687648399829826
short_two_futures_only,1,-229.08764145394107,-229.08764145394107,-229.08764145394107,,-229.08764145394107,-229.08764145394107,-229.08764145394107,1981.736835944576,0.0,1.4891476277412843,0.0,0.0,0.0,229.08764145394107,0.0,0.0,-50.82967969845797
