fixed_kappa_gap,start_id,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
65.0,2,0.35,65.35,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.028258634675425377,2.652589705941731,67.65258970594174,0.10973664391535189,0.11827362293465002,4.223384851559673,0.00586889643412565,5350.9888377328925,True,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
65.0,1,0.15,65.15,0.12589165195241137,0.12425637166174161,0.3727691149852248,0.028258634675425377,2.6525940990566843,67.65259409905669,0.10973665794469896,0.11827386685667579,4.223385952101623,0.005868898568125243,5350.988837731847,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
65.0,0,2.620371612241882,67.62037161224188,0.10967329570294679,0.11633542563171186,3.9273612112734204,0.005874113108767596,2.6525862161013025,67.6525862161013,0.1097366646668218,0.11827352943013551,4.22337819957534,0.00586888864170214,5350.988837728977,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
65.0,3,0.75,65.75,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.028258634675425377,2.652607254973831,67.65260725497383,0.1097368924284583,0.11827044737770596,4.223368698982378,0.005868904888017568,5350.988837555024,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
