fixed_kappa_gap,start_id,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
80.0,3,0.75,80.75,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.028258634675425377,2.7258785751010146,82.72587857510102,0.10988696255419989,0.12281111540575036,5.154158452768946,0.005872646103025103,5350.62913358731,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
80.0,0,2.620371612241882,82.62037161224188,0.10967329570294679,0.11633542563171186,3.9273612112734204,0.005874113108767596,2.7258737009909817,82.72587370099099,0.10988694961980464,0.12281098058379444,5.154153295309609,0.0058726451341194,5350.629133586912,True,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
80.0,2,0.35,80.35,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.028258634675425377,2.725872276562207,82.72587227656221,0.10988696607855453,0.12281084657539951,5.154160932780449,0.0058726517550631505,5350.629133586484,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
80.0,1,0.15,80.15,0.12589165195241137,0.12425637166174161,0.3727691149852248,0.028258634675425377,2.7258710617366217,82.72587106173663,0.1098869385014117,0.1228105823032279,5.154166176745864,0.005872647057379625,5350.629133585569,True,44,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
