fixed_kappa_gap,start_id,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
90.0,1,0.15,90.15,0.12589165195241137,0.12425637166174161,0.3727691149852248,0.028258634675425377,2.7589968247084466,92.75899682470845,0.1099563462803816,0.12488072399472033,5.810803779464798,0.0058796667004927285,5349.628146685981,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
90.0,0,2.743725409485971,92.74372540948598,0.10992426156748501,0.12392862435610362,5.4788296957244045,0.005876079011967987,2.7589969536975802,92.75899695369758,0.10995633625130848,0.12488077684113998,5.810797410676268,0.005879665602268264,5349.62814668588,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
90.0,2,0.35,90.35,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.028258634675425377,2.7589902675304607,92.75899026753046,0.10995629475053981,0.12488072872594833,5.810801814492255,0.005879660159555388,5349.628146684422,True,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
90.0,3,0.75,90.75,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.028258634675425377,2.7589911900320594,92.75899119003206,0.10995635747174382,0.12488066328119198,5.810787618399968,0.005879642313880975,5349.6281466650535,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
