fixed_kappa_gap,start_id,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
60.0,0,2.4809773212438975,62.4809773212439,0.10952492961407914,0.10818069314171269,2.81424110984195,0.00605784794525809,2.620371612241882,62.62037161224188,0.10967329570294679,0.11633542563171186,3.9273612112734204,0.005874113108767596,5349.92502793133,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
60.0,1,0.15,60.15,0.12589165195241137,0.12425637166174161,0.3727691149852248,0.028258634675425377,2.6203680505571203,62.62036805055712,0.10967327569548693,0.11633508061079481,3.9273603282952587,0.005874111707047142,5349.92502793057,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
60.0,3,0.75,60.75,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.028258634675425377,2.6203744441586725,62.62037444415867,0.10967330696741681,0.11633565934034269,3.9273575657956976,0.005874111681266917,5349.925027930078,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
60.0,2,0.35,60.35,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.028258634675425377,2.6203659804280934,62.62036598042809,0.10967329300828445,0.11633537214345155,3.9273600608683035,0.005874107166719734,5349.925027929962,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
