start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
0,180.0,6.0,0.15,4.0,0.12508962401738444,0.0807126332554076,0.2421378997662228,0.014835457946953953,1.3375940794107108,16.599785031385437,0.10178704787076817,0.07779995397838486,1.213234874161925,0.003134055312918321,15.262190951974727,4893.493238228262,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,180.0,6.0,1.5,18.0,0.12508962401738444,0.20985284646405977,0.4842757995324456,0.014835457946953953,1.3375964886114293,16.599788682003908,0.1017870746244161,0.07779997802013999,1.2132340643578476,0.0031340552822800762,15.262192193392478,4893.493238227699,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,180.0,6.0,0.683568151012932,6.521215913045797,0.12088823102855184,0.26830695446458436,0.2737695986963818,0.01541286242714337,1.3376024847492636,16.59981567924678,0.10178715044698741,0.07780024773448697,1.2132357964654699,0.00313405400074626,15.262213194497518,4893.493238227583,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,180.0,6.0,2.0683765532731546,9.793361060849696,0.07733003416975995,0.057662474258064735,0.4906055678542811,0.011132943103685641,1.337594669662595,16.599818963541686,0.10178708708805659,0.07779986814579093,1.2132362584824,0.003134051790627246,15.262224293879092,4893.493238226241,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,180.0,6.0,4.999999999999999,35.0,0.12508962401738444,0.3228505330216304,0.6457010660432608,0.014835457946953953,1.3375963804039337,16.599779611681583,0.1017871492867569,0.0778002092299331,1.2132357016210225,0.0031340493870330834,15.26218323127765,4893.4932382245015,True,39,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,180.0,6.0,3.0000000000000004,25.000000000000004,0.12508962401738444,0.25828042641730437,0.5649884327878533,0.014835457946953953,1.3376060526080704,16.599831703374754,0.1017871495953963,0.07780018618659779,1.2132373350225516,0.003134052414227103,15.262225650766684,4893.493238224475,True,45,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,180.0,6.0,3.6313873516459405,6.903432857363258,0.10187461752889451,0.2447065263381699,0.5194377509987405,0.007501791093479025,1.337579024075771,16.599763333861713,0.10178686506061298,0.07779960029859714,1.2132337241916462,0.0031340560909602563,15.262184309785942,4893.493238221424,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,180.0,6.0,0.3499999999999999,7.999999999999999,0.12508962401738444,0.11299768655757066,0.3228505330216304,0.014835457946953953,1.3375826378022195,16.599833623215723,0.10178696167814989,0.07779971817905561,1.2132349359849313,0.003134079204711617,15.262250985413504,4893.493238179489,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,180.0,6.0,1.6719627151010144,32.64543130974995,0.14432707405621742,0.11946937338352877,0.18830165562231524,0.014418339328744001,1.3376304618808035,16.599804780317644,0.10178754487367336,0.07779995168783546,1.2132356052979063,0.0031340534059678543,15.262174318436841,4893.4932381719345,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
6,180.0,6.0,1.2776977012389195,41.252021781482064,0.14321240371026142,0.043100783361023826,0.4816927149741274,0.015491104601431488,1.3375743056171807,16.599682571878283,0.10178694028607035,0.07779972507190645,1.2132319651621022,0.003134032076469765,15.262108266261102,4893.493238159845,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,180.0,6.0,0.3827375932483699,1.5424571156535538,0.11394683872749493,0.8093874239420025,0.2191421746391138,0.008793928358009438,1.3375952459921898,16.599510202552853,0.10178698426645788,0.07779992819821911,1.2132303777548261,0.003134068273350684,15.261914956560663,4893.493238088925,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,180.0,6.0,0.75,12.000000000000002,0.12508962401738444,0.1614252665108152,0.40356316627703803,0.014835457946953953,1.337712517072906,16.600140979152542,0.10178839806136555,0.07780062853858996,1.2132530411199107,0.0031340437024021104,15.262428462079637,4893.493237669018,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
