start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
4,180.0,6.0,3.0000000000000004,25.000000000000004,0.12535337677350228,0.3034307496670272,0.663754764896622,0.020629588567402872,2.3857986408397034,94.70338639769842,0.10960217617424615,0.11678340741727164,6.0,0.005155045795664782,92.31758775685871,5201.18460151711,True,51,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,180.0,6.0,0.75,12.000000000000002,0.12535337677350228,0.189644218541892,0.47411054635473004,0.020629588567402872,2.1463410587625216,40.20932932720333,0.1089555822148489,0.10630051876492462,2.497612452263889,0.005146934728567614,38.062988268440805,5200.605662805,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,180.0,6.0,0.15,4.0,0.12535337677350228,0.09482210927094602,0.284466327812838,0.020629588567402872,2.1463421423004365,40.20946903946085,0.10895551232393219,0.10630066635548954,2.4976204761803165,0.005146935577671139,38.063126897160416,5200.605662803436,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,180.0,6.0,1.5,18.0,0.12535337677350228,0.2465374841044596,0.568932655625676,0.020629588567402872,2.146337143396518,40.20912896055843,0.10895557957420154,0.10630017970058224,2.4976037433530394,0.005146938760680954,38.062791817161916,5200.605662801729,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,180.0,6.0,0.683568151012932,6.521215913045797,0.12115198378466968,0.3152100275788118,0.3216276034571343,0.021432503914261346,2.146335719221094,40.20969522005766,0.10895560679450554,0.10630051453416853,2.497638358238758,0.005146935280298836,38.06335950083657,5200.605662801368,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
6,180.0,6.0,1.2776977012389195,41.252021781482064,0.14347615646637926,0.0506352850190098,0.5658980188362916,0.02154130432136399,2.146346107194654,40.20951637559127,0.1089556359425012,0.10630035202346011,2.497618785312505,0.005146933028560022,38.06317026839662,5200.60566280116,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,180.0,6.0,3.6313873516459405,6.903432857363258,0.10213837028501235,0.28748397919723395,0.610241311651879,0.010431687672226863,2.146333702919149,40.20887086683186,0.10895561789911469,0.10630041450954675,2.497583587043561,0.005146937054307931,38.06253716391271,5200.605662794544,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,180.0,6.0,0.3499999999999999,7.999999999999999,0.12535337677350228,0.13275095297932443,0.379288437083784,0.020629588567402872,2.146358730323139,40.21007452802654,0.10895563311115368,0.10630140474068073,2.4976539266881854,0.005146938359738338,38.0637157977034,5200.605662791904,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,180.0,6.0,0.3827375932483699,1.5424571156535538,0.11421059148361278,0.9508774483010203,0.2574506913155456,0.012228481558548715,2.1463088176561578,40.2088792506521,0.10895551851271089,0.10629979553548978,2.497587054954971,0.005146944062692977,38.06257043299595,5200.605662778478,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,180.0,6.0,4.999999999999999,35.0,0.12535337677350228,0.379288437083784,0.758576874167568,0.020629588567402872,2.1463208486064036,40.208500625176676,0.10895549986794356,0.10629936783339075,2.4975681577774527,0.0051469338781229305,38.062179776570275,5200.6056627778935,True,41,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,180.0,6.0,1.6719627151010144,32.64543130974995,0.14459082681233526,0.14035396344531276,0.22121890273135095,0.020049560265732437,2.146379130078728,40.20899017305506,0.10895573756055506,0.10630118452688977,2.4975980812534777,0.005146895981338114,38.06261104297633,5200.605662694675,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,180.0,6.0,2.0683765532731546,9.793361060849696,0.07759378692587779,0.06774252325072048,0.5763689386369559,0.015481020983278504,2.1463405353313676,40.21065585221893,0.10895560482814963,0.10630392849091645,2.4976812605604137,0.005146902325369,38.06431531688756,5200.6056626031805,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
