start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
6,180.0,6.0,1.2776977012389195,41.252021781482064,0.1331116173342924,0.06368010726965367,0.711686455989149,0.03099184645390152,1.0878442451502164,43.647447980678294,0.07377201503984854,0.08040932923938918,3.1334164147250414,0.006319334789298375,42.55960373552808,7827.561265275472,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,180.0,6.0,0.683568151012932,6.521215913045797,0.11078744465258282,0.3964154316728629,0.4044863237432698,0.030835313429682418,1.0878485256333812,43.647505155429506,0.07377205402750787,0.08040924252820349,3.133420362957969,0.006319335381121195,42.55965662979612,7827.561265274647,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,180.0,6.0,3.6313873516459405,6.903432857363258,0.09177383115292548,0.36154651102909385,0.767453608126757,0.015008249164934559,1.0878394889970704,43.64740277275931,0.07377182435556873,0.08040856339247339,3.133414989690019,0.006319332084314888,42.55956328376224,7827.561265273346,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,180.0,6.0,0.3827375932483699,1.5424571156535538,0.10384605235152591,1.195845503493675,0.3237759525490083,0.017593327552178187,1.0878443712621564,43.647385180535025,0.07377202270770826,0.08040871944084474,3.1334056340081395,0.006319333580645727,42.55954080927287,7827.561265272148,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,180.0,6.0,0.3499999999999999,7.999999999999999,0.11498883764141542,0.16695067328441868,0.4770019236697677,0.029680145257222224,1.087842814941555,43.64736943438199,0.07377194564115938,0.08040855418808623,3.1334177701960737,0.0063193372906698445,42.55952661944044,7827.5612652696655,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,180.0,6.0,0.15,4.0,0.11498883764141542,0.11925048091744192,0.35775144275232573,0.029680145257222224,1.0878417716730693,43.64735064170656,0.07377178774626629,0.08040869297604124,3.1334209596540497,0.006319326160281051,42.55950887003349,7827.561265263858,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,180.0,6.0,2.0683765532731546,9.793361060849696,0.06722924779379091,0.08519456631286572,0.7248549272610676,0.022272812180066485,1.087844184034668,43.64760117440917,0.07377216552866861,0.08040876063086073,3.1334271368783484,0.0063193355973528605,42.5597569903745,7827.561265261989,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,180.0,6.0,1.6719627151010144,32.64543130974995,0.13422628768024839,0.17651239534966767,0.2782100160139079,0.02884564852498586,1.0878370208113215,43.647204226374015,0.07377179331388228,0.08040815736853398,3.1333991584321037,0.006319329870937756,42.559367205562694,7827.561265250898,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,180.0,6.0,1.5,18.0,0.11498883764141542,0.310051250385349,0.7155028855046515,0.029680145257222224,1.087859034421665,43.647309856030105,0.07377252565519392,0.08040974151154981,3.1334128463139255,0.006319328878000605,42.55945082160844,7827.5612652436785,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,180.0,6.0,0.75,12.000000000000002,0.11498883764141542,0.23850096183488387,0.5962524045872096,0.029680145257222224,1.087850771507607,43.64735025500285,0.07377215116213023,0.0804085551796006,3.13338497848579,0.006319341068141553,42.559499483495244,7827.561265221072,True,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,180.0,6.0,3.0000000000000004,25.000000000000004,0.11498883764141542,0.38160153893581417,0.8347533664220934,0.029680145257222224,1.0878240269130803,43.64791034118548,0.0737716519905738,0.08040922143466406,3.1334387806228508,0.006319360293755327,42.5600863142724,7827.561265136718,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,180.0,6.0,4.999999999999999,35.0,0.11498883764141542,0.4770019236697677,0.9540038473395354,0.029680145257222224,1.0878271499353567,43.647789096848264,0.07377081582000755,0.08040716984131703,3.1334454061799466,0.006319368020007193,42.55996194691291,7827.561265072872,True,48,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
