start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
6,120.0,6.0,1.2776977012389195,41.252021781482064,0.14401443164528835,0.06635326763869118,0.7415615945669629,0.029507512826089367,2.6790507947102378,72.35888385451824,0.1097902289749036,0.11989451633347836,4.50686829773527,0.005868082156165233,69.679833059808,5351.226209913301,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,120.0,6.0,0.15,4.0,0.12589165195241137,0.12425637166174164,0.3727691149852248,0.02825863467542537,2.679046813019231,72.35902015094888,0.10979018802007444,0.11989446007703111,4.506880784850632,0.005868083946839126,69.67997333792965,5351.226209913274,True,45,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,120.0,6.0,0.3827375932483699,1.5424571156535538,0.11474886666252186,1.2460446464362995,0.33736740334755044,0.016750706969708033,2.6790449161074212,72.35874822591865,0.1097902080780819,0.11989422318737833,4.506863071169205,0.005868083884991564,69.67970330981123,5351.226209913124,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,120.0,6.0,0.683568151012932,6.521215913045797,0.12169025896357877,0.4130561389055874,0.42146583048105846,0.029358476845715572,2.6790470760005634,72.35864421198319,0.10979022477320884,0.11989435560362452,4.506853406259317,0.005868085734544967,69.67959713598263,5351.22620991277,True,42,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,120.0,6.0,4.999999999999999,35.0,0.12589165195241137,0.49702548664696644,0.9940509732939329,0.02825863467542537,2.67904219023101,72.35839331719181,0.10979018890608183,0.11989427634331831,4.506832859827699,0.005868082086024608,69.6793511269608,5351.22620990999,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,120.0,6.0,2.0683765532731546,9.793361060849696,0.07813206210478688,0.08877085957130092,0.7552828512695945,0.021206070830725073,2.67905540286513,72.35958532322297,0.1097902457990171,0.11989493221408548,4.506917435272591,0.005868081430043968,69.68052992035784,5351.226209908484,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,120.0,6.0,0.75,12.000000000000002,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.02825863467542537,2.6790477209509915,72.35910901557429,0.10979019587777457,0.11989384887631309,4.50688234386692,0.005868092683402186,69.6800612946233,5351.226209906299,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,120.0,6.0,1.5,18.0,0.12589165195241137,0.3230665663205282,0.7455382299704496,0.02825863467542537,2.6790632175492615,72.35893153530645,0.10979023923819256,0.11989421250425109,4.506883080175211,0.0058680780530437114,69.6798683177572,5351.22620989896,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,120.0,6.0,3.6313873516459405,6.903432857363258,0.10267664546392144,0.3767234924489622,0.7996697374374709,0.014289439172014902,2.6790555793065973,72.36000151953432,0.10979032743569314,0.11989481564253117,4.506921335265568,0.005868084912270736,69.68094594022773,5351.22620989398,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,120.0,6.0,1.6719627151010144,32.64543130974995,0.14512910199124435,0.18392202388396925,0.28988870219966556,0.027464105602547417,2.6790357844635446,72.35856274589437,0.10979022654824373,0.11989429578580117,4.5068685369342845,0.005868102693182014,69.67952696143082,5351.2262098889705,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,120.0,6.0,3.0000000000000004,25.000000000000004,0.12589165195241137,0.39762038931757315,0.8697946016321912,0.02825863467542537,2.6790554176693853,72.3573492254484,0.10979014730787404,0.11989416616187673,4.506845911494215,0.005868075765612246,69.67829380777901,5351.226209770853,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,120.0,6.0,0.3499999999999999,7.999999999999999,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.02825863467542537,2.6791202827479914,72.36008711986744,0.10979053992799466,0.11989792010831583,4.506960106943743,0.005868058353733984,69.68096683711946,5351.2262097224975,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
