start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
6,180.0,6.0,1.2776977012389195,41.252021781482064,0.1430813358661819,0.04644514820587982,0.5190692092361667,0.01777573748688936,1.6843959747011186,18.513862740559166,0.1064290672824442,0.08894194459403598,1.3228719632386559,0.004122775763840254,16.829466765858047,5062.64104244969,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,180.0,6.0,0.3827375932483699,1.5424571156535538,0.11381577088341542,0.872191081681273,0.23614630606636533,0.010090859625080757,1.6843959646756723,18.513855304319147,0.10642907129118642,0.08894190890561059,1.3228714847230363,0.0041227752359966376,16.829459339643474,5062.641042449553,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,180.0,6.0,3.6313873516459405,6.903432857363258,0.101743549684815,0.2636942996493221,0.559743035916188,0.008608157558166985,1.6843968624654841,18.513889167132355,0.10642905281837761,0.08894213262040412,1.3228733787394578,0.004122774487864751,16.82949230466687,5062.641042448967,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,180.0,6.0,0.3499999999999999,7.999999999999999,0.12495855617330492,0.12176563602400511,0.34790181721144314,0.017023395861549568,1.6843870265287195,18.51385108413615,0.10642898316872432,0.0889418701495458,1.3228708872003314,0.004122773718770901,16.82946405760743,5062.641042447919,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,180.0,6.0,2.0683765532731546,9.793361060849696,0.07719896632568043,0.0621367398453226,0.5286736465729203,0.01277483298701012,1.6843920340248237,18.513890517698982,0.1064289739773361,0.08894159403043449,1.322873010792779,0.004122779087601023,16.829498483674158,5062.641042445685,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,180.0,6.0,1.5,18.0,0.12495855617330492,0.22613618118743803,0.5218527258171647,0.017023395861549568,1.6843810378048067,18.51383572853926,0.10642901671380534,0.08894156012043554,1.3228704402964562,0.004122775252318377,16.82945469073445,5062.64104244562,True,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,180.0,6.0,3.0000000000000004,25.000000000000004,0.12495855617330492,0.2783214537691545,0.6088281801200255,0.017023395861549568,1.684395491761966,18.51385343956683,0.1064290417430087,0.0889421760535984,1.3228679744030805,0.0041227719022077875,16.829457947804865,5062.641042444437,True,41,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,180.0,6.0,4.999999999999999,35.0,0.12495855617330492,0.34790181721144314,0.6958036344228863,0.017023395861549568,1.6843915880346987,18.51387473235465,0.10642901364573938,0.0889418407814143,1.3228715631603376,0.004122765723829812,16.82948314431995,5062.6410424443275,True,48,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,180.0,6.0,1.6719627151010144,32.64543130974995,0.1441960062121379,0.12873948731705326,0.2029127459130995,0.016544760460849416,1.6843787361204747,18.513910725725097,0.10642894495702049,0.08894157996497613,1.3228741325916091,0.0041227738018976895,16.82953198960462,5062.64104244163,True,39,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,180.0,6.0,0.75,12.000000000000002,0.12495855617330492,0.17395090860572157,0.43487727151430394,0.017023395861549568,1.6844128262058036,18.51390316866473,0.10642916235851878,0.08894268047587785,1.3228738128214652,0.004122778751836054,16.829490342458925,5062.641042441381,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,180.0,6.0,0.683568151012932,6.521215913045797,0.12075716318447233,0.28912598085270286,0.2950124938382478,0.017685956132600378,1.6843953931914453,18.513942241198905,0.10642897114175343,0.0889423454692353,1.3228792599082488,0.0041227788363525355,16.82954684800746,5062.641042438083,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,180.0,6.0,0.15,4.0,0.12495855617330492,0.0869754543028608,0.26092636290858234,0.017023395861549568,1.6843744937249188,18.513852130656737,0.10642877386970723,0.08894163761588195,1.3228707256460608,0.004122772854160941,16.82947763693182,5062.6410424375845,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
