start_id,kappa_gap_upper_bound,eta_fast_upper_bound,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,estimate_kappa_gap,log_likelihood,converged,iterations,message
6,180.0,6.0,1.2776977012389195,41.252021781482064,0.14401443164528835,0.06635326763869118,0.7415615945669629,0.029507512826089367,2.6790457017771385,72.35880447460752,0.10979020106293644,0.11989439206212052,4.5068642933546395,0.005868083610328723,69.67975877283038,5351.226209913572,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
8,180.0,6.0,1.6719627151010144,32.64543130974995,0.14512910199124435,0.18392202388396925,0.28988870219966556,0.027464105602547417,2.679048913772687,72.35899702220163,0.1097902143502135,0.11989435357283515,4.506877429394349,0.005868083624041647,69.67994810842895,5351.226209913382,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
9,180.0,6.0,2.0683765532731546,9.793361060849696,0.07813206210478688,0.08877085957130092,0.7552828512695945,0.021206070830725073,2.679048685415415,72.35911636097174,0.10979020919002666,0.11989466774023833,4.506883553498448,0.005868083033028358,69.68006767555633,5351.226209913232,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
10,180.0,6.0,3.6313873516459405,6.903432857363258,0.10267664546392144,0.3767234924489622,0.7996697374374709,0.014289439172014902,2.679050565501225,72.35911015695272,0.10979021899953292,0.1198946731869328,4.506883153880421,0.005868080537601267,69.6800595914515,5351.226209912989,True,59,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,180.0,6.0,0.15,4.0,0.12589165195241137,0.12425637166174164,0.3727691149852248,0.02825863467542537,2.6790469641355483,72.3592458188687,0.10979020453137861,0.11989430443368591,4.5068942534305805,0.005868083332849407,69.68019885473315,5351.226209912062,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,180.0,6.0,4.999999999999999,35.0,0.12589165195241137,0.49702548664696644,0.9940509732939329,0.02825863467542537,2.67904219023101,72.35839331719181,0.10979018890608183,0.11989427634331831,4.506832859827699,0.005868082086024608,69.6793511269608,5351.22620990999,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,180.0,6.0,0.3827375932483699,1.5424571156535538,0.11474886666252186,1.2460446464362995,0.33736740334755044,0.016750706969708033,2.6790387288887074,72.35895276658226,0.10979021047162578,0.11989371922618255,4.506877407861977,0.00586808350270187,69.67991403769355,5351.226209907671,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1,180.0,6.0,0.3499999999999999,7.999999999999999,0.12589165195241137,0.17395892032643825,0.49702548664696644,0.02825863467542537,2.679058389507654,72.35924204133194,0.10979022034965306,0.11989471701541801,4.506896289025463,0.005868070702676563,69.68018365182428,5351.226209904415,True,46,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,180.0,6.0,0.75,12.000000000000002,0.12589165195241137,0.24851274332348322,0.6212818583087081,0.02825863467542537,2.679049181147765,72.35983364614192,0.10979025130940732,0.11989470682180893,4.506934026209686,0.005868087361470919,69.68078446499416,5351.226209904294,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,180.0,6.0,3.0000000000000004,25.000000000000004,0.12589165195241137,0.39762038931757315,0.8697946016321912,0.02825863467542537,2.679027249724582,72.3585119467991,0.10979016673150557,0.11989382202162807,4.506842938738967,0.005868093613841213,69.67948469707451,5351.226209899142,True,46,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,180.0,6.0,1.5,18.0,0.12589165195241137,0.3230665663205282,0.7455382299704496,0.02825863467542537,2.679053455999848,72.36003390171636,0.10979017368668387,0.11989081176682469,4.506940584892343,0.005868104952373335,69.68098044571651,5351.226209718646,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
11,180.0,6.0,0.683568151012932,6.521215913045797,0.12169025896357877,0.4130561389055874,0.42146583048105846,0.029358476845715572,2.679061209132537,72.36042191454271,0.10979046780403257,0.11989821557784698,4.506998808399219,0.00586812978248502,69.68136070541017,5351.226209652348,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
